1	1	1	1	1	296.01
1	1	1	1	1	318.1
1	1	1	1	1	323.55
1	1	1	1	1	324.41
1	1	1	1	1	327.2
1	1	1	1	1	330.65
1	1	1	1	1	331.4
1	1	1	1	1	342.67
1	1	1	1	1	355.96
1	1	1	1	1	359.08
1	1	1	1	1	361.79
1	1	1	1	1	363.28
1	1	1	1	1	370.42
1	1	1	1	1	370.56
1	1	1	1	1	371.19
1	1	1	1	1	387.38
1	1	1	1	1	390.12
1	1	1	1	1	390.79
1	1	1	1	1	400.39
1	1	1	1	1	400.46
1	1	1	1	1	401.43
1	1	1	1	1	404.16
1	1	1	1	1	407.1
1	1	1	1	1	414.98
1	1	1	1	1	415.88
1	1	1	1	1	425.6
1	1	1	1	1	427.37
1	1	1	1	1	440.4
1	1	1	1	1	443.45
1	1	1	1	1	443.94
1	1	1	1	1	445.86
1	1	1	1	1	451.42
1	1	1	1	1	452.1
1	1	1	1	1	458.09
1	1	1	1	1	458.47
1	1	1	1	1	469.81
1	1	1	1	1	490.93
1	1	1	1	1	492.32
1	1	1	1	1	496.3
1	1	1	1	1	501.75
1	1	1	1	1	511.93
1	1	1	1	1	518.35
1	1	1	1	1	519.39
1	1	1	1	1	525.05
1	1	1	1	1	549.43
1	1	1	1	1	549.67
1	1	1	1	1	555.27
1	1	1	1	1	555.44
1	1	1	1	1	555.82
1	1	1	1	1	562.2
1	1	1	1	1	568.93
1	1	1	1	1	584.98
1	1	1	1	1	589.01
1	1	1	1	1	628.82
1	1	1	1	1	692.16
1	1	1	1	1	692.7
1	1	1	1	1	760.85
1	1	1	1	1	885.22
1	1	1	1	1	910.36
1	1	1	1	1	926.55
1	1	1	1	1	1008.7
1	2	1	1	1	256.51
1	2	1	1	1	265.15
1	2	1	1	1	291.65
1	2	1	1	1	293.34
1	2	1	1	1	294.12
1	2	1	1	1	295.09
1	2	1	1	1	309.18
1	2	1	1	1	309.5
1	2	1	1	1	310.42
1	2	1	1	1	314.22
1	2	1	1	1	314.46
1	2	1	1	1	324.77
1	2	1	1	1	331.39
1	2	1	1	1	338.02
1	2	1	1	1	351.91
1	2	1	1	1	353.18
1	2	1	1	1	353.57
1	2	1	1	1	355.08
1	2	1	1	1	361.92
1	2	1	1	1	362.74
1	2	1	1	1	363.2
1	2	1	1	1	368.73
1	2	1	1	1	371.09
1	2	1	1	1	376.34
1	2	1	1	1	378.5
1	2	1	1	1	378.87
1	2	1	1	1	380.96
1	2	1	1	1	381.05
1	2	1	1	1	381.74
1	2	1	1	1	382.36
1	2	1	1	1	384.99
1	2	1	1	1	385.42
1	2	1	1	1	388.09
1	2	1	1	1	391.91
1	2	1	1	1	401.37
1	2	1	1	1	404.31
1	2	1	1	1	406.37
1	2	1	1	1	413.99
1	2	1	1	1	423.21
1	2	1	1	1	424.57
1	2	1	1	1	425.89
1	2	1	1	1	429.2
1	2	1	1	1	449.89
1	2	1	1	1	452.63
1	2	1	1	1	458.2
1	2	1	1	1	460.56
1	2	1	1	1	484.24
1	2	1	1	1	495.16
1	2	1	1	1	529.82
1	2	1	1	1	552.2
1	2	1	1	1	557.22
1	2	1	1	1	573.51
1	2	1	1	1	578.76
1	2	1	1	1	589.8
