2	1	3	1	341.47
2	1	3	1	356.08
2	1	3	1	370.02
2	1	3	1	379.19
2	1	3	1	394.94
2	1	3	1	403.7
2	1	3	1	425.33
2	1	3	1	425.83
2	1	3	1	426.68
2	1	3	1	430.74
2	1	3	1	448.21
2	1	3	1	449
2	1	3	1	455.27
2	1	3	1	474.04
2	1	3	1	573.76
2	1	3	1	607.22
2	1	3	1	635.98
2	1	3	1	737.28
2	1	3	1	799.38
2	1	3	1	843.53
2	1	3	1	1271.2
2	2	3	1	321.98
2	2	3	1	342.83
2	2	3	1	362.3
2	2	3	1	375.21
2	2	3	1	389.07
2	2	3	1	390.65
2	2	3	1	409.14
2	2	3	1	409.95
2	2	3	1	412.11
2	2	3	1	414.49
2	2	3	1	418.9
2	2	3	1	422.33
2	2	3	1	423.87
2	2	3	1	438.59
2	2	3	1	439.43
2	2	3	1	446.82
2	2	3	1	450.75
2	2	3	1	454.25
2	2	3	1	462.2
2	2	3	1	471.43
2	2	3	1	488.21
2	2	3	1	520.19
2	2	3	1	529.92
2	2	3	1	544.94
2	2	3	1	555.19
2	2	3	1	573.99
2	2	3	1	594.4
2	2	3	1	655.51
2	2	3	1	767.39
2	2	3	1	920.7
2	2	3	1	929.21
2	2	3	1	951.78
2	2	3	1	1044.9
2	2	3	1	1958.9
2	3	3	1	385.85
2	3	3	1	398.3
2	3	3	1	426.68
2	3	3	1	430.08
2	3	3	1	443.32
2	3	3	1	464.09
2	3	3	1	468.14
2	3	3	1	477.21
2	3	3	1	481.08
2	3	3	1	485.58
2	3	3	1	492.3
2	3	3	1	505.34
2	3	3	1	513.66
2	3	3	1	540.52
2	3	3	1	542.42
2	3	3	1	545.89
2	3	3	1	554.12
2	3	3	1	574.46
2	3	3	1	589.41
2	3	3	1	593.45
2	3	3	1	595.31
2	3	3	1	623.34
2	3	3	1	625.23
2	3	3	1	652.04
2	3	3	1	733.26
2	3	3	1	794.63
2	3	3	1	816.38
2	3	3	1	843.59
2	3	3	1	936.98
2	3	3	1	1171
2	3	3	1	1187.4
2	3	3	1	1230
2	4	3	1	271.21
2	4	3	1	319.06
2	4	3	1	327.15
2	4	3	1	328.4
2	4	3	1	331.44
2	4	3	1	343.13
2	4	3	1	354.69
2	4	3	1	355.52
2	4	3	1	369.33
2	4	3	1	372.69
2	4	3	1	387.85
2	4	3	1	411.06
2	4	3	1	415.27
2	4	3	1	439.04
2	4	3	1	444.34
2	4	3	1	451.58
2	4	3	1	462.21
2	4	3	1	509.85
2	4	3	1	526.52
2	4	3	1	540.69
2	4	3	1	555.36
2	4	3	1	759.21
2	4	3	1	790.54
2	4	3	1	948.23
2	4	3	1	969.49
2	4	3	1	1046.5
2	4	3	1	1050.7
2	4	3	1	1161.2
2	1	4	1	324.41
2	1	4	1	329.26
2	1	4	1	342.94
2	1	4	1	344.26
2	1	4	1	368.99
2	1	4	1	375.1
2	1	4	1	383.33
2	1	4	1	400.81
2	1	4	1	408.86
2	1	4	1	411.62
2	1	4	1	429.62
2	1	4	1	429.66
2	1	4	1	434.14
2	1	4	1	448.12
2	1	4	1	449.99
2	1	4	1	450.93
2	1	4	1	468.96
2	1	4	1	477.93
2	1	4	1	500.67
2	1	4	1	516.01
2	1	4	1	524.75
2	1	4	1	542.27
2	1	4	1	551.77
2	1	4	1	562.04
2	1	4	1	573.04
2	1	4	1	576.83
2	1	4	1	610.99
2	1	4	1	612.07
2	1	4	1	628.55
2	1	4	1	629.99
2	1	4	1	646.95
2	1	4	1	647.46
2	1	4	1	697.64
2	1	4	1	766.52
2	1	4	1	787.76
2	1	4	1	846.06
2	1	4	1	1361.8
2	2	4	1	341.61
2	2	4	1	384.41
2	2	4	1	389.13
2	2	4	1	393.87
2	2	4	1	400.34
2	2	4	1	414.72
2	2	4	1	424.37
2	2	4	1	444.12
2	2	4	1	445.4
2	2	4	1	448.53
2	2	4	1	466.57
2	2	4	1	475.03
2	2	4	1	494.32
2	2	4	1	531.26
2	2	4	1	550.54
2	2	4	1	569.26
2	2	4	1	608.28
2	2	4	1	611.11
2	2	4	1	622.42
2	2	4	1	637.54
2	2	4	1	638.39
2	2	4	1	641.72
2	2	4	1	688.92
2	2	4	1	1195
2	2	4	1	1763.7
2	2	4	1	1799
2	3	4	1	380.16
2	3	4	1	439.54
2	3	4	1	449.91
2	3	4	1	465.51
2	3	4	1	472.35
2	3	4	1	487.56
2	3	4	1	498.8
2	3	4	1	535.3
2	3	4	1	539.14
2	3	4	1	565.26
2	3	4	1	620.45
2	3	4	1	654.59
2	3	4	1	687.48
2	3	4	1	765.03
2	3	4	1	798.09
2	3	4	1	821.57
2	3	4	1	828.36
2	3	4	1	830.36
2	3	4	1	894.75
2	3	4	1	900.63
2	3	4	1	920.25
2	3	4	1	1000.8
2	3	4	1	1003.9
2	3	4	1	1098.7
2	3	4	1	1132.7
2	3	4	1	1190.3
2	3	4	1	1283.2
2	3	4	1	1325.5
2	3	4	1	1440
2	3	4	1	1511.9
2	3	4	1	1657.2
2	3	4	1	2250.4
2	4	4	1	284.79
2	4	4	1	288.77
2	4	4	1	289.55
2	4	4	1	296.78
2	4	4	1	302.23
2	4	4	1	304.73
2	4	4	1	317.73
2	4	4	1	319.79
2	4	4	1	353.05
2	4	4	1	356.95
2	4	4	1	363.58
2	4	4	1	367.12
2	4	4	1	384.02
2	4	4	1	399.88
2	4	4	1	401.16
2	4	4	1	425.74
2	4	4	1	448.02
2	4	4	1	470.14
2	4	4	1	524.27
2	4	4	1	526.95
2	4	4	1	536.14
2	4	4	1	536.63
2	4	4	1	549.79
2	4	4	1	559.04
2	4	4	1	578.47
2	4	4	1	760.61
2	4	4	1	797.31
2	4	4	1	813.12
2	4	4	1	827.45
2	4	4	1	1255.1
2	1	3	2	363.86
2	1	3	2	384.26
2	1	3	2	393.3
2	1	3	2	393.47
2	1	3	2	405.79
2	1	3	2	411.93
2	1	3	2	423.93
2	1	3	2	432.72
2	1	3	2	435.91
2	1	3	2	517.94
2	1	3	2	559.42
2	1	3	2	594.22
2	1	3	2	657.77
2	1	3	2	659.39
2	1	3	2	662.23
2	1	3	2	692.25
2	1	3	2	698.62
2	1	3	2	711.62
2	1	3	2	740.64
2	1	3	2	817.64
2	1	3	2	822.46
2	1	3	2	917.95
2	1	3	2	987.97
2	1	3	2	1023.2
2	1	3	2	1032.7
2	1	3	2	1041.2
2	1	3	2	1044
2	1	3	2	1143.4
2	1	3	2	1213
2	1	3	2	1249.9
2	1	3	2	1293.8
2	2	3	2	337.48
2	2	3	2	337.96
2	2	3	2	366.46
2	2	3	2	419.57
2	2	3	2	468
2	2	3	2	511.09
2	2	3	2	511.18
2	2	3	2	564.28
2	2	3	2	619.99
2	2	3	2	620.76
2	2	3	2	725.78
2	2	3	2	726.8
2	2	3	2	740.99
2	2	3	2	790.98
2	2	3	2	816.6
2	2	3	2	855.81
2	2	3	2	988.3
2	2	3	2	1010.7
2	2	3	2	1035.4
2	2	3	2	1074.5
2	2	3	2	1112
2	2	3	2	1126.8
2	2	3	2	1230.6
2	2	3	2	1417.7
2	2	3	2	1424.7
2	2	3	2	1493.8
2	2	3	2	1688.2
2	2	3	2	1692.6
2	2	3	2	1727.5
2	2	3	2	1796.5
2	2	3	2	2043.9
2	3	3	2	591.84
2	3	3	2	636.69
2	3	3	2	692.41
2	3	3	2	700.19
2	3	3	2	824.48
2	3	3	2	875.26
2	3	3	2	923.69
2	3	3	2	957.16
2	3	3	2	960.2
2	3	3	2	995.62
2	3	3	2	1007.6
2	3	3	2	1042.5
2	3	3	2	1069.3
2	3	3	2	1089.9
2	3	3	2	1335.5
2	3	3	2	1346.2
2	3	3	2	1483.4
2	3	3	2	1720.3
2	3	3	2	2084.4
2	3	3	2	2145.9
2	4	3	2	284.11
2	4	3	2	298.38
2	4	3	2	326.15
2	4	3	2	328.07
2	4	3	2	331.92
2	4	3	2	388.59
2	4	3	2	443.04
2	4	3	2	460
2	4	3	2	501.53
2	4	3	2	507.05
2	4	3	2	554.22
2	4	3	2	572.73
2	4	3	2	586.69
2	4	3	2	610.94
2	4	3	2	629.87
2	4	3	2	656.44
2	4	3	2	762.33
2	4	3	2	765.52
2	4	3	2	830.15
2	4	3	2	837.62
2	4	3	2	883.95
2	4	3	2	903.1
2	4	3	2	1044.2
2	4	3	2	1123.9
2	4	3	2	1213.5
2	4	3	2	1440.9
2	1	4	2	321.98
2	1	4	2	353.86
2	1	4	2	366.35
2	1	4	2	370.97
2	1	4	2	392.94
2	1	4	2	397.43
2	1	4	2	428.94
2	1	4	2	464.09
2	1	4	2	472.68
2	1	4	2	550.03
2	1	4	2	608.14
2	1	4	2	633.11
2	1	4	2	637.2
2	1	4	2	648.69
2	1	4	2	659.96
2	1	4	2	713.44
2	1	4	2	745.39
2	1	4	2	764.17
2	1	4	2	840.23
2	1	4	2	876.18
2	1	4	2	1177.6
2	1	4	2	1179
2	1	4	2	1559.3
2	2	4	2	342.29
2	2	4	2	380.42
2	2	4	2	397.26
2	2	4	2	400.69
2	2	4	2	470.61
2	2	4	2	508
2	2	4	2	571.67
2	2	4	2	592.94
2	2	4	2	604.72
2	2	4	2	673.39
2	2	4	2	863.88
2	2	4	2	884.17
2	2	4	2	911.01
2	2	4	2	944.18
2	2	4	2	950.73
2	2	4	2	1009.5
2	2	4	2	1033.3
2	2	4	2	1070.3
2	2	4	2	1136.5
2	2	4	2	1444.3
2	2	4	2	1450.5
2	2	4	2	1453.8
2	2	4	2	1510.5
2	2	4	2	1648.2
2	2	4	2	1709.1
2	2	4	2	1816.8
2	2	4	2	1924.8
2	2	4	2	2269.4
2	3	4	2	367.54
2	3	4	2	427.05
2	3	4	2	485.95
2	3	4	2	509.44
2	3	4	2	547.24
2	3	4	2	617.13
2	3	4	2	679.59
2	3	4	2	719.22
2	3	4	2	737.27
2	3	4	2	737.91
2	3	4	2	773.12
2	3	4	2	848.61
2	3	4	2	920.59
2	3	4	2	942.04
2	3	4	2	989.78
2	3	4	2	1051.6
2	3	4	2	1055.1
2	3	4	2	1086.6
2	3	4	2	1107.3
2	3	4	2	1120
2	3	4	2	1225.6
2	3	4	2	1288.8
2	3	4	2	1330.7
2	3	4	2	1409.3
2	3	4	2	1470.9
2	3	4	2	1606
2	3	4	2	1830.6
2	3	4	2	1985.1
2	4	4	2	275.99
2	4	4	2	297.79
2	4	4	2	315.72
2	4	4	2	319.91
2	4	4	2	348.87
2	4	4	2	411.18
2	4	4	2	414.97
2	4	4	2	417.51
2	4	4	2	436.54
2	4	4	2	487.74
2	4	4	2	490.83
2	4	4	2	518.06
2	4	4	2	546.59
2	4	4	2	585.28
2	4	4	2	585.88
2	4	4	2	594.63
2	4	4	2	595.89
2	4	4	2	635.08
2	4	4	2	640.68
2	4	4	2	648.55
2	4	4	2	756.85
2	4	4	2	806.63
2	4	4	2	878.03
2	4	4	2	988.62
2	4	4	2	990.42
2	4	4	2	1000.9
2	4	4	2	1064.5
2	4	4	2	1169.5
2	4	4	2	1293.2
2	4	4	2	1709.4
2	1	3	3	506.15
2	1	3	3	514.28
2	1	3	3	526.92
2	1	3	3	539.86
2	1	3	3	594.03
2	1	3	3	642.37
2	1	3	3	725.12
2	1	3	3	777.32
2	1	3	3	960.12
2	1	3	3	1004.6
2	1	3	3	1016.4
2	1	3	3	1120.4
2	1	3	3	1167
2	1	3	3	1306.5
2	1	3	3	1317.9
2	1	3	3	1323.4
2	1	3	3	1364.6
2	2	3	3	351.02
2	2	3	3	387.12
2	2	3	3	424.44
2	2	3	3	447.05
2	2	3	3	458.89
2	2	3	3	478.68
2	2	3	3	486.26
2	2	3	3	514.2
2	2	3	3	517.77
2	2	3	3	525.95
2	2	3	3	574.91
2	2	3	3	600.57
2	2	3	3	637.81
2	2	3	3	649.46
2	2	3	3	667.34
2	2	3	3	673.63
2	2	3	3	678.16
2	2	3	3	701.46
2	2	3	3	718.37
2	2	3	3	754.04
2	2	3	3	858.53
2	2	3	3	867.34
2	2	3	3	888.08
2	2	3	3	959.96
2	2	3	3	975.49
2	2	3	3	1110.6
2	2	3	3	1144.9
2	2	3	3	1352.5
2	2	3	3	1363.3
2	2	3	3	1463.2
2	2	3	3	1549.4
2	2	3	3	1842.6
2	2	3	3	2166.9
2	3	3	3	402.23
2	3	3	3	501.58
2	3	3	3	522.29
2	3	3	3	536.58
2	3	3	3	731.48
2	3	3	3	739.86
2	3	3	3	743.18
2	3	3	3	843.97
2	3	3	3	920.29
2	3	3	3	982.03
2	3	3	3	991.19
2	3	3	3	1006.7
2	3	3	3	1055.2
2	3	3	3	1118.1
2	3	3	3	1135.9
2	3	3	3	1192.3
2	3	3	3	1200.3
2	3	3	3	1227.1
2	3	3	3	1259.4
2	3	3	3	1286.6
2	3	3	3	1313.3
2	3	3	3	1400.6
2	3	3	3	1481.7
2	3	3	3	1635.9
2	4	3	3	306.64
2	4	3	3	333
2	4	3	3	382.65
2	4	3	3	390.33
2	4	3	3	414.08
2	4	3	3	431.59
2	4	3	3	508.08
2	4	3	3	514.29
2	4	3	3	528.33
2	4	3	3	559.92
2	4	3	3	571.16
2	4	3	3	598.91
2	4	3	3	608.09
2	4	3	3	644.61
2	4	3	3	651.81
2	4	3	3	656.81
2	4	3	3	667.8
2	4	3	3	701.9
2	4	3	3	707.99
2	4	3	3	759.33
2	4	3	3	870.97
2	4	3	3	987.66
2	4	3	3	988.05
2	4	3	3	1033.8
2	4	3	3	1069.2
2	4	3	3	1226.5
2	4	3	3	1231.7
2	4	3	3	1258.9
2	4	3	3	1337
2	4	3	3	1353
2	4	3	3	2133.3
2	1	4	3	348.85
2	1	4	3	430.61
2	1	4	3	443.6
2	1	4	3	514.61
2	1	4	3	518.4
2	1	4	3	530.72
2	1	4	3	549.38
2	1	4	3	584.39
2	1	4	3	606.41
2	1	4	3	675.62
2	1	4	3	684.48
2	1	4	3	1147.2
2	1	4	3	1156.8
2	2	4	3	310.34
2	2	4	3	532.97
2	2	4	3	551.59
2	2	4	3	560.65
2	2	4	3	591.67
2	2	4	3	602.92
2	2	4	3	604.17
2	2	4	3	611.36
2	2	4	3	617.1
2	2	4	3	626.4
2	2	4	3	676.46
2	2	4	3	764.22
2	2	4	3	788.03
2	2	4	3	815.79
2	2	4	3	906.39
2	2	4	3	964.65
2	2	4	3	1106.7
2	2	4	3	1194.7
2	2	4	3	1265.1
2	2	4	3	1363
2	2	4	3	1375.7
2	2	4	3	1523.6
2	2	4	3	1621.3
2	2	4	3	1635.3
2	2	4	3	2052
2	3	4	3	443.18
2	3	4	3	503.4
2	3	4	3	607.04
2	3	4	3	608.37
2	3	4	3	611.88
2	3	4	3	621.25
2	3	4	3	632.8
2	3	4	3	663.59
2	3	4	3	695
2	3	4	3	705.19
2	3	4	3	774.37
2	3	4	3	832.59
2	3	4	3	832.71
2	3	4	3	834.47
2	3	4	3	855.43
2	3	4	3	866.57
2	3	4	3	902.87
2	3	4	3	917.83
2	3	4	3	924.61
2	3	4	3	980.8
2	3	4	3	1222.2
2	3	4	3	1225.9
2	3	4	3	1459.3
2	3	4	3	1692
2	4	4	3	324.64
2	4	4	3	377.39
2	4	4	3	379.86
2	4	4	3	397.48
2	4	4	3	402.99
2	4	4	3	409.23
2	4	4	3	417.17
2	4	4	3	428.39
2	4	4	3	439.14
2	4	4	3	452.41
2	4	4	3	456.29
2	4	4	3	460.5
2	4	4	3	477.68
2	4	4	3	488.58
2	4	4	3	491.48
2	4	4	3	495.12
2	4	4	3	509.08
2	4	4	3	521.2
2	4	4	3	527.29
2	4	4	3	535.02
2	4	4	3	553.07
2	4	4	3	570.82
2	4	4	3	578.93
2	4	4	3	588.93
2	4	4	3	594.3
2	4	4	3	597.23
2	4	4	3	709.79
2	4	4	3	724.43
2	4	4	3	734.41
2	4	4	3	765.12
2	4	4	3	821.08
2	4	4	3	840.98
2	4	4	3	893.69
2	4	4	3	922.01
2	4	4	3	1133.3
2	4	4	3	1164.2
2	4	4	3	1250.2
2	4	4	3	1255.7
2	4	4	3	1286.1
2	4	4	3	1330.8
