0,0
0.51352,0.074523
-0.05467,0.73182
1.0754,0.74349
0.028211,1.7501
1.405,1.7482
-0.055228,2.9047
1.2987,3.0702
0.034905,4.2369
1.6594,4.3529
0.39573,5.5215
1.1014,5.3058
