0,0
-0.083708,1.2286
0.79939,-0.01052
0.75221,1.353
1.7223,0.070062
1.6904,1.5689
2.5409,-0.029257
2.6531,1.6225
3.417,0.00026617
3.5442,1.5212
4.0221,-0.080133
4.1755,1.3893
