sub	 task	 sess	 trl	 item	 acc	     rts
108	    1	    2	  91	    3	   1	  636.99
108	    1	    2	  92	    9	   1	  433.63
108	    1	    2	  93	    1	   1	  445.71
108	    1	    2	  94	   11	   1	  479.13
108	    1	    2	  95	    9	   1	  375.09
108	    1	    2	  96	   11	   1	  391.41
108	    1	    2	  97	    5	   1	  559.43
108	    1	    2	  98	    7	   1	  441.21
108	    1	    2	  99	    1	   1	  432.94
108	    1	    2	 100	    1	   1	  504.49
108	    1	    2	 103	    5	   1	  462.33
108	    1	    2	 104	    3	   1	  445.58
108	    1	    2	 105	    3	   1	  417.43
108	    1	    2	 106	    3	   1	  430.70
108	    1	    2	 107	    1	   1	  501.85
108	    1	    2	 108	   11	   1	  424.22
108	    1	    2	 109	    7	   1	  432.40
108	    1	    2	 110	    9	   1	  323.38
108	    1	    2	 111	    5	   1	 1262.90
108	    1	    2	 113	    7	   1	  518.31
108	    1	    2	 114	    1	   1	  428.12
108	    1	    2	 115	    7	   1	  450.09
108	    1	    2	 116	    7	   1	  361.96
108	    1	    2	 117	    9	   1	  361.74
108	    1	    2	 120	    3	   1	  459.21
108	    1	    3	   1	    9	   1	  295.86
108	    1	    3	   2	   11	   1	  352.04
108	    1	    3	   3	    3	   1	  361.16
108	    1	    3	   4	    5	   1	  396.60
108	    1	    3	   5	   11	   1	  301.71
108	    1	    3	   6	    3	   1	  352.81
108	    1	    3	   7	    5	   1	  378.41
108	    1	    3	   8	    1	   1	  353.83
108	    1	    3	   9	    9	   1	  408.09
108	    1	    3	  10	    7	   0	  600.54
108	    1	    3	  12	    1	   1	  440.88
108	    1	    3	  13	    3	   1	  325.29
108	    1	    3	  14	   11	   1	  517.15
108	    1	    3	  15	    5	   1	  467.07
108	    1	    3	  16	    7	   1	  560.75
108	    1	    3	  17	   11	   1	  435.55
108	    1	    3	  18	    3	   1	  411.61
108	    1	    3	  19	    9	   1	  390.71
108	    1	    3	  20	    7	   1	  273.82
108	    1	    3	  21	    5	   1	  542.68
108	    1	    3	  22	    3	   1	  425.60
108	    1	    3	  23	    1	   1	  563.64
108	    1	    3	  24	    7	   1	  372.95
108	    1	    3	  25	    5	   1	  478.79
108	    1	    3	  26	   11	   1	  395.44
108	    1	    3	  27	    9	   1	  427.92
108	    1	    3	  28	    5	   1	  490.33
108	    1	    3	  29	    3	   1	  422.70
108	    1	    3	  30	    1	   1	  419.70
108	    1	    3	  31	    3	   1	  355.47
108	    1	    3	  32	    5	   1	  418.69
108	    1	    3	  33	    5	   1	  346.47
108	    1	    3	  34	    1	   1	  446.51
108	    1	    3	  35	    5	   0	  388.31
108	    1	    3	  36	    1	   1	  428.68
108	    1	    3	  37	    7	   1	  438.79
108	    1	    3	  38	    3	   1	  444.74
108	    1	    3	  39	    9	   1	  308.74
108	    1	    3	  40	    3	   1	  312.19
108	    1	    3	  41	    7	   1	  430.53
108	    1	    3	  42	   11	   1	  391.79
108	    1	    3	  43	    7	   1	  368.16
108	    1	    3	  44	    5	   1	  491.97
108	    1	    3	  45	    9	   1	  439.22
108	    1	    3	  46	    1	   1	  438.40
108	    1	    3	  47	    5	   1	  496.79
108	    1	    3	  48	    9	   1	  363.13
108	    1	    3	  49	    3	   1	  406.02
108	    1	    3	  50	    5	   1	  442.72
108	    1	    3	  51	    7	   1	  527.29
108	    1	    3	  52	   11	   1	  425.35
108	    1	    3	  53	    3	   1	  390.30
108	    1	    3	  54	    9	   1	  355.66
108	    1	    3	  55	    1	   1	  386.71
108	    1	    3	  56	    7	   1	  350.71
108	    1	    3	  57	    7	   1	  436.35
108	    1	    3	  58	    1	   1	  391.17
108	    1	    3	  59	    3	   1	  350.09
108	    1	    3	  60	   11	   1	  453.73
108	    1	    3	  61	    1	   1	  397.37
108	    1	    3	  62	    7	   1	  430.46
108	    1	    3	  63	    9	   1	  371.24
108	    1	    3	  64	    9	   1	  344.60
108	    1	    3	  65	    3	   1	  398.75
108	    1	    3	  66	    3	   1	  386.68
108	    1	    3	  67	    9	   1	  418.10
108	    1	    3	  68	    7	   1	  358.71
108	    1	    3	  69	    1	   1	  397.85
108	    1	    3	  70	    7	   1	  460.28
108	    1	    3	  71	   11	   1	  369.45
108	    1	    3	  72	   11	   1	  322.72
108	    1	    3	  73	    5	   1	  729.06
108	    1	    3	  74	    9	   1	  500.67
108	    1	    3	  75	    5	   1	  384.77
108	    1	    3	  76	    5	   1	  395.67
108	    1	    3	  77	    7	   1	  410.80
108	    1	    3	  78	   11	   1	  326.48
108	    1	    3	  79	    1	   1	  340.99
108	    1	    3	  80	    1	   1	  429.31
108	    1	    3	  81	    9	   1	  387.12
108	    1	    3	  82	   11	   1	  399.52
108	    1	    3	  83	    1	   1	  465.93
108	    1	    3	  84	   11	   1	  385.82
108	    1	    3	  85	    9	   1	  391.23
108	    1	    3	  86	   11	   1	  298.62
108	    1	    3	  87	   11	   1	  329.69
108	    1	    3	  88	    3	   1	  453.01
108	    1	    3	  89	    9	   1	  341.37
108	    1	    3	  90	    5	   1	  504.06
108	    1	    3	  91	    1	   1	  392.61
108	    1	    3	  92	   11	   1	  340.02
108	    1	    3	  93	    3	   1	  329.95
108	    1	    3	  94	    1	   1	  357.01
108	    1	    3	  95	    5	   1	  450.28
108	    1	    3	  96	    7	   1	  307.90
108	    1	    3	  97	    3	   1	  408.11
108	    1	    3	  98	    7	   1	  422.58
108	    1	    3	  99	   11	   1	  385.31
108	    1	    3	 100	    1	   1	  394.51
108	    1	    3	 101	    5	   1	  528.15
108	    1	    3	 102	    3	   1	  341.97
108	    1	    3	 103	    9	   1	  435.66
108	    1	    3	 104	    9	   1	  308.79
108	    1	    3	 105	    7	   1	  776.94
108	    1	    3	 106	    5	   1	  507.11
108	    1	    3	 107	    1	   1	  413.65
108	    1	    3	 108	    3	   1	  386.16
108	    1	    3	 109	    3	   1	  349.87
108	    1	    3	 110	    9	   1	  349.49
108	    1	    3	 111	    7	   1	  276.03
108	    1	    3	 112	    5	   1	  395.15
108	    1	    3	 113	   11	   1	  301.80
108	    1	    3	 114	    9	   1	  388.20
108	    1	    3	 115	   11	   1	  353.96
108	    1	    3	 116	   11	   1	  307.08
108	    1	    3	 117	    9	   1	  273.81
108	    1	    3	 118	    7	   1	  324.45
108	    1	    3	 119	    7	   1	  275.97
108	    1	    3	 120	    1	   1	  371.69
108	    1	    4	   1	    3	   1	  350.75
108	    1	    4	   2	    3	   1	  369.28
108	    1	    4	   3	    7	   1	  490.22
108	    1	    4	   4	   11	   1	  431.60
108	    1	    4	   5	    5	   1	  402.70
108	    1	    4	   6	    1	   1	  324.56
108	    1	    4	   7	   11	   1	  376.19
108	    1	    4	   8	   11	   1	  370.38
108	    1	    4	   9	    9	   1	  339.49
108	    1	    4	  10	    5	   1	  407.66
108	    1	    4	  11	    5	   1	  542.25
108	    1	    4	  12	    3	   1	  345.38
108	    1	    4	  13	    1	   1	  393.18
108	    1	    4	  14	    9	   1	  429.89
108	    1	    4	  15	    1	   1	  333.51
108	    1	    4	  16	    9	   1	  433.44
108	    1	    4	  17	    5	   1	  338.99
108	    1	    4	  18	    3	   1	  335.40
108	    1	    4	  19	    9	   1	  369.16
108	    1	    4	  20	    5	   1	  459.33
108	    1	    4	  21	    3	   1	  363.06
108	    1	    4	  22	    7	   1	  491.59
108	    1	    4	  23	    9	   1	  434.14
108	    1	    4	  24	    3	   1	  417.23
108	    1	    4	  25	   11	   1	  437.41
108	    1	    4	  26	    7	   0	  408.49
108	    1	    4	  27	    1	   1	  409.43
108	    1	    4	  28	    9	   1	  346.75
108	    1	    4	  29	    3	   1	  407.75
108	    1	    4	  30	    1	   1	  340.67
108	    1	    4	  31	   11	   1	  395.29
108	    1	    4	  32	    7	   1	  695.33
108	    1	    4	  33	    7	   1	  781.12
108	    1	    4	  34	   11	   1	  402.43
108	    1	    4	  35	    5	   1	  857.74
108	    1	    4	  36	    9	   1	  420.02
108	    1	    4	  37	    9	   1	  377.80
108	    1	    4	  38	    7	   1	  537.84
108	    1	    4	  39	    3	   1	  401.93
108	    1	    4	  40	    3	   1	  391.20
108	    1	    4	  41	    5	   1	  365.78
108	    1	    4	  42	    7	   1	  383.16
108	    1	    4	  43	    3	   1	  333.86
108	    1	    4	  44	   11	   1	  356.23
108	    1	    4	  45	    9	   1	  351.01
108	    1	    4	  46	    5	   1	  477.75
108	    1	    4	  47	   11	   1	  378.25
108	    1	    4	  48	   11	   1	  329.36
108	    1	    4	  49	    5	   1	  581.26
108	    1	    4	  50	    3	   1	  391.06
108	    1	    4	  51	    9	   1	  398.60
108	    1	    4	  52	    5	   1	  404.51
108	    1	    4	  53	    9	   1	  343.59
108	    1	    4	  54	    1	   1	  336.96
108	    1	    4	  55	    9	   1	  463.02
108	    1	    4	  56	   11	   1	  362.48
108	    1	    4	  57	    5	   1	  743.37
108	    1	    4	  58	    7	   1	  585.77
108	    1	    4	  59	    3	   1	  366.01
108	    1	    4	  60	    5	   1	  392.44
108	    1	    4	  61	    7	   1	  677.46
108	    1	    4	  62	    1	   1	  389.91
108	    1	    4	  63	    5	   0	  420.72
108	    1	    4	  64	    1	   1	  375.27
108	    1	    4	  65	    1	   1	  334.61
108	    1	    4	  66	   11	   1	  414.37
108	    1	    4	  67	    7	   1	  335.32
108	    1	    4	  68	    5	   0	 1243.40
108	    1	    4	  69	    3	   1	  397.41
108	    1	    4	  70	    9	   1	  348.08
108	    1	    4	  71	   11	   1	  369.58
108	    1	    4	  72	    5	   1	  716.72
108	    1	    4	  73	   11	   1	  429.54
108	    1	    4	  75	    9	   1	  487.49
108	    1	    4	  76	    5	   1	  430.92
108	    1	    4	  77	    5	   1	  376.06
108	    1	    4	  78	    5	   1	  386.29
108	    1	    4	  79	    9	   1	  403.65
108	    1	    4	  80	   11	   1	  450.99
108	    1	    4	  81	    1	   1	  421.44
108	    1	    4	  82	    3	   1	  379.97
108	    1	    4	  83	    1	   1	  399.50
108	    1	    4	  84	    5	   1	  566.39
108	    1	    4	  85	    9	   1	  389.37
108	    1	    4	  86	    7	   1	  358.00
108	    1	    4	  87	    1	   1	  361.76
108	    1	    4	  88	    3	   1	  365.37
108	    1	    4	  89	    3	   1	  800.60
108	    1	    4	  90	   11	   1	  398.99
108	    1	    4	  91	    1	   1	  382.53
108	    1	    4	  92	    1	   1	  435.09
108	    1	    4	  93	    7	   1	  376.03
108	    1	    4	  94	   11	   1	  356.64
108	    1	    4	  95	    7	   1	  335.03
108	    1	    4	  96	    9	   1	  397.82
108	    1	    4	  97	   11	   1	  348.87
108	    1	    4	  98	    9	   1	  322.40
108	    1	    4	  99	    1	   1	  350.33
108	    1	    4	 100	    3	   1	  359.48
108	    1	    4	 101	   11	   1	  367.18
108	    1	    4	 102	    1	   1	  326.28
108	    1	    4	 103	    7	   1	  411.76
108	    1	    4	 104	    1	   1	  419.75
108	    1	    4	 105	   11	   1	  384.93
108	    1	    4	 106	    7	   1	  339.62
108	    1	    4	 107	    9	   1	  331.85
108	    1	    4	 108	    3	   1	  406.49
108	    1	    4	 109	    9	   1	  306.52
108	    1	    4	 110	    1	   1	  351.39
108	    1	    4	 111	   11	   1	  293.77
108	    1	    4	 112	    3	   1	  293.39
108	    1	    4	 113	    3	   1	  365.72
108	    1	    4	 114	    1	   1	  324.79
108	    1	    4	 115	    7	   1	  376.20
108	    1	    4	 116	    7	   1	  341.82
108	    1	    4	 117	    1	   1	  303.07
108	    1	    4	 118	    5	   0	  381.01
108	    1	    4	 119	    7	   1	 1106.60
108	    1	    4	 120	    7	   1	  402.41
108	    1	    5	   2	    9	   1	  347.57
108	    1	    5	   3	   11	   1	  339.17
108	    1	    5	   4	    5	   1	 1192.00
108	    1	    5	   5	   11	   1	  386.62
108	    1	    5	   6	    3	   1	  762.80
108	    1	    5	   7	    5	   1	  393.15
108	    1	    5	   8	    5	   1	  329.78
108	    1	    5	   9	    7	   1	  439.91
108	    1	    5	  10	    3	   1	  365.69
108	    1	    5	  12	    5	   1	  490.25
108	    1	    5	  13	    1	   1	  366.94
108	    1	    5	  15	    3	   1	  474.85
108	    1	    5	  16	   11	   1	  407.57
108	    1	    5	  17	   11	   1	  403.00
108	    1	    5	  18	    7	   1	  815.74
108	    1	    5	  19	    1	   1	  435.40
108	    1	    5	  20	    9	   1	  462.79
108	    1	    5	  21	    7	   1	  408.39
108	    1	    5	  22	   11	   1	  395.78
108	    1	    5	  23	    3	   1	  524.75
108	    1	    5	  24	    9	   1	  296.86
108	    1	    5	  25	    3	   1	  315.43
108	    1	    5	  26	    9	   1	  458.21
108	    1	    5	  27	    7	   1	  441.88
108	    1	    5	  28	    3	   1	  445.69
108	    1	    5	  29	    7	   1	  352.34
108	    1	    5	  30	    5	   1	  513.08
108	    1	    5	  32	    1	   1	  326.33
108	    1	    5	  33	   11	   1	  367.52
108	    1	    5	  34	    1	   1	  377.72
108	    1	    5	  35	    1	   1	  377.97
108	    1	    5	  36	    7	   1	  383.48
108	    1	    5	  37	    5	   1	  641.87
108	    1	    5	  38	    7	   1	  780.07
108	    1	    5	  39	    7	   1	  396.28
108	    1	    5	  40	    5	   1	  420.55
108	    1	    5	  41	    9	   1	  368.63
108	    1	    5	  42	    7	   1	  354.89
108	    1	    5	  43	    3	   1	  406.21
108	    1	    5	  44	    1	   1	  329.23
108	    1	    5	  45	    1	   1	  358.92
108	    1	    5	  46	    1	   1	  309.89
108	    1	    5	  47	   11	   1	  395.59
108	    1	    5	  48	    3	   1	  334.85
108	    1	    5	  49	    9	   1	  439.21
108	    1	    5	  50	    3	   1	  357.30
108	    1	    5	  51	    3	   1	  350.95
108	    1	    5	  52	    1	   1	  349.66
108	    1	    5	  53	    9	   1	  411.89
108	    1	    5	  54	    5	   1	  325.36
108	    1	    5	  55	    1	   1	  310.21
108	    1	    5	  56	    7	   1	  351.19
108	    1	    5	  57	    3	   1	  368.30
108	    1	    5	  58	    5	   0	  360.01
108	    1	    5	  59	    1	   1	  424.83
108	    1	    5	  60	    5	   1	 1174.70
108	    1	    5	  61	    1	   1	  326.18
108	    1	    5	  62	    3	   1	  341.99
108	    1	    5	  63	   11	   1	  386.69
108	    1	    5	  64	    5	   0	  474.82
108	    1	    5	  65	    7	   1	  545.87
108	    1	    5	  66	    9	   1	  437.63
108	    1	    5	  67	    5	   1	  405.94
108	    1	    5	  68	    5	   1	  398.36
108	    1	    5	  69	   11	   1	  354.73
108	    1	    5	  70	    5	   1	  413.41
108	    1	    5	  71	    1	   1	  378.16
108	    1	    5	  72	   11	   1	  351.38
108	    1	    5	  73	    3	   1	  341.10
108	    1	    5	  74	    3	   1	  340.96
108	    1	    5	  75	   11	   1	  369.09
108	    1	    5	  76	    7	   1	  612.57
108	    1	    5	  77	    9	   1	  360.03
108	    1	    5	  78	    9	   1	  336.81
108	    1	    5	  79	   11	   1	  325.11
108	    1	    5	  80	    7	   1	  483.86
108	    1	    5	  81	    9	   1	  456.15
108	    1	    5	  82	    3	   1	  429.21
108	    1	    5	  83	    9	   1	  403.89
108	    1	    5	  84	   11	   1	  440.04
108	    1	    5	  85	    1	   1	  380.66
108	    1	    5	  86	    5	   1	  428.72
108	    1	    5	  87	    5	   1	  423.30
108	    1	    5	  88	    9	   1	  386.58
108	    1	    5	  89	    9	   1	  328.11
108	    1	    5	  90	    7	   1	  327.42
108	    1	    5	  91	    7	   1	  444.80
108	    1	    5	  92	    7	   1	  368.03
108	    1	    5	  93	    3	   1	  374.11
108	    1	    5	  94	    7	   1	  429.16
108	    1	    5	  95	    5	   1	 1084.60
108	    1	    5	  96	    7	   1	  949.46
108	    1	    5	  97	    3	   1	  482.00
108	    1	    5	  98	   11	   1	  339.40
108	    1	    5	  99	   11	   1	  299.40
108	    1	    5	 100	    7	   1	  723.36
108	    1	    5	 101	   11	   1	  281.98
108	    1	    5	 102	    9	   1	  280.71
108	    1	    5	 103	    9	   1	  357.04
108	    1	    5	 104	    5	   1	  364.28
108	    1	    5	 105	    5	   1	  320.92
108	    1	    5	 107	    3	   1	  332.25
108	    1	    5	 108	    3	   1	  338.60
108	    1	    5	 109	    1	   1	  280.86
108	    1	    5	 110	    1	   1	  332.41
108	    1	    5	 112	    3	   1	  354.93
108	    1	    5	 113	    7	   1	  286.84
108	    1	    5	 114	    1	   1	  334.18
108	    1	    5	 115	   11	   1	  325.72
108	    1	    5	 116	    5	   1	  388.89
108	    1	    5	 117	    1	   1	  370.92
108	    1	    5	 118	    1	   1	  316.74
108	    1	    5	 119	    9	   1	  340.64
108	    1	    5	 120	   11	   1	  541.07
108	    1	    6	   1	    5	   1	  514.66
108	    1	    6	   2	    1	   1	  387.25
108	    1	    6	   3	    3	   1	  374.13
108	    1	    6	   4	    5	   1	  656.91
108	    1	    6	   5	    9	   1	  413.58
108	    1	    6	   6	    1	   1	  325.57
108	    1	    6	   7	    7	   1	  360.98
108	    1	    6	   8	    3	   1	  317.53
108	    1	    6	   9	   11	   1	  352.94
108	    1	    6	  10	    5	   1	  443.11
108	    1	    6	  11	    5	   1	  501.72
108	    1	    6	  12	    9	   1	  383.42
108	    1	    6	  13	    7	   1	  387.38
108	    1	    6	  14	    7	   1	  666.64
108	    1	    6	  15	    7	   1	  366.16
108	    1	    6	  16	    1	   1	  327.66
108	    1	    6	  17	   11	   1	  313.19
108	    1	    6	  18	    7	   1	  422.95
108	    1	    6	  19	    3	   1	  379.11
108	    1	    6	  20	    5	   1	  386.80
108	    1	    6	  21	    7	   1	  484.32
108	    1	    6	  22	    1	   1	  336.01
108	    1	    6	  23	    5	   1	  459.99
108	    1	    6	  24	    1	   1	  326.86
108	    1	    6	  25	    7	   1	  362.35
108	    1	    6	  26	    7	   1	  323.90
108	    1	    6	  27	    7	   1	  308.68
108	    1	    6	  28	    5	   1	  518.51
108	    1	    6	  29	    3	   1	  352.57
108	    1	    6	  30	   11	   1	  395.22
108	    1	    6	  31	    7	   1	  788.92
108	    1	    6	  32	   11	   1	  332.22
108	    1	    6	  33	   11	   1	  422.04
108	    1	    6	  34	   11	   1	  335.04
108	    1	    6	  35	    1	   1	  382.16
108	    1	    6	  36	    7	   1	  315.82
108	    1	    6	  37	    1	   1	  317.01
108	    1	    6	  38	    3	   1	  407.39
108	    1	    6	  39	    3	   1	  348.64
108	    1	    6	  40	    1	   1	  342.05
108	    1	    6	  41	    7	   1	  385.82
108	    1	    6	  42	    7	   1	  344.83
108	    1	    6	  43	    9	   1	  327.12
108	    1	    6	  44	    9	   1	  337.71
108	    1	    6	  45	   11	   1	  296.40
108	    1	    6	  46	    7	   1	  523.19
108	    1	    6	  47	    3	   1	  327.00
108	    1	    6	  48	   11	   1	  374.03
108	    1	    6	  49	    9	   1	  323.02
108	    1	    6	  50	   11	   1	  347.89
108	    1	    6	  51	    3	   1	  565.49
108	    1	    6	  52	    9	   1	  390.37
108	    1	    6	  53	    3	   1	  417.19
108	    1	    6	  54	    9	   1	  363.67
108	    1	    6	  55	    3	   1	  369.19
108	    1	    6	  56	    3	   1	  340.78
108	    1	    6	  57	   11	   1	  359.49
108	    1	    6	  58	    9	   1	  324.16
108	    1	    6	  59	    5	   1	  360.17
108	    1	    6	  60	    3	   1	  325.40
108	    1	    6	  61	    5	   1	  318.17
108	    1	    6	  62	    3	   1	  331.08
108	    1	    6	  63	    9	   1	  329.52
108	    1	    6	  64	    9	   1	  286.16
108	    1	    6	  65	    9	   1	  303.46
108	    1	    6	  66	    1	   1	  356.40
108	    1	    6	  67	    9	   1	  372.04
108	    1	    6	  69	    9	   1	  373.97
108	    1	    6	  70	    5	   1	  422.60
108	    1	    6	  71	    9	   1	  503.39
108	    1	    6	  72	    5	   1	  327.30
108	    1	    6	  73	    1	   1	  384.71
108	    1	    6	  74	    3	   1	  316.31
108	    1	    6	  75	   11	   1	  384.76
108	    1	    6	  76	    3	   1	  327.62
108	    1	    6	  77	   11	   1	  285.14
108	    1	    6	  78	    1	   1	  377.31
108	    1	    6	  79	    5	   1	  491.79
108	    1	    6	  80	    5	   1	  777.94
108	    1	    6	  81	    7	   1	  420.99
108	    1	    6	  82	    5	   0	  609.34
108	    1	    6	  83	   11	   1	  425.94
108	    1	    6	  84	   11	   1	  352.82
108	    1	    6	  85	    9	   1	  343.39
108	    1	    6	  86	   11	   1	  304.42
108	    1	    6	  87	    3	   1	  352.46
108	    1	    6	  88	    5	   1	  895.04
108	    1	    6	  89	    3	   1	  757.37
108	    1	    6	  90	   11	   1	  414.46
108	    1	    6	  91	    1	   1	  400.90
108	    1	    6	  92	    5	   1	  307.11
108	    1	    6	  93	    3	   1	  304.54
108	    1	    6	  94	    5	   1	  241.68
108	    1	    6	  95	   11	   1	  426.25
108	    1	    6	  96	    5	   1	  325.36
108	    1	    6	  97	    7	   1	  937.18
108	    1	    6	  98	    7	   1	  375.97
108	    1	    6	  99	   11	   1	  354.18
108	    1	    6	 100	    1	   1	  381.64
108	    1	    6	 101	    7	   1	  354.19
108	    1	    6	 102	    5	   1	  530.05
108	    1	    6	 103	    7	   1	  320.04
108	    1	    6	 104	    9	   1	  351.16
108	    1	    6	 105	    3	   1	  294.78
108	    1	    6	 106	    1	   1	  402.71
108	    1	    6	 107	    9	   1	  344.25
108	    1	    6	 108	    1	   1	  294.51
108	    1	    6	 109	    1	   1	  339.38
108	    1	    6	 110	    9	   1	  360.10
108	    1	    6	 111	    1	   1	  311.73
108	    1	    6	 112	    1	   1	  319.40
108	    1	    6	 113	    7	   1	  345.56
108	    1	    6	 114	   11	   1	  323.15
108	    1	    6	 115	    9	   0	  301.36
108	    1	    6	 116	    5	   1	  488.89
108	    1	    6	 117	   11	   1	  386.37
108	    1	    6	 118	    1	   1	  343.88
108	    1	    6	 119	    1	   1	  372.65
108	    1	    6	 120	    3	   1	  310.60
108	    2	    2	   1	    8	   1	  433.91
108	    2	    2	   2	    2	   1	  522.07
108	    2	    2	   3	    2	   1	  490.26
108	    2	    2	   4	    8	   1	  649.55
108	    2	    2	   5	    2	   1	  418.04
108	    2	    2	   6	   10	   1	  382.00
108	    2	    2	   7	    8	   1	  729.89
108	    2	    2	   8	    2	   1	  485.36
108	    2	    2	   9	    6	   0	  448.87
108	    2	    2	  10	   10	   1	  446.35
108	    2	    2	  11	    4	   1	  374.12
108	    2	    2	  12	    6	   1	  393.23
108	    2	    2	  13	    6	   1	  401.85
108	    2	    2	  14	    2	   1	  514.27
108	    2	    2	  15	    6	   1	 1232.30
108	    2	    2	  16	    2	   1	  495.13
108	    2	    2	  17	    6	   1	  981.15
108	    2	    2	  18	    8	   1	  564.43
108	    2	    2	  19	    2	   1	  489.22
108	    2	    2	  20	    4	   1	  473.12
108	    2	    2	  21	    2	   1	  419.25
108	    2	    2	  22	    4	   1	  429.31
108	    2	    2	  23	    6	   1	  489.20
108	    2	    2	  24	   10	   1	  446.53
108	    2	    2	  25	    6	   1	  374.72
108	    2	    2	  26	   12	   1	  357.12
108	    2	    2	  27	    2	   1	  398.43
108	    2	    2	  28	    4	   1	  373.68
108	    2	    2	  29	   10	   1	  476.74
108	    2	    2	  30	    8	   1	  825.51
108	    2	    2	  31	    4	   1	  383.87
108	    2	    2	  32	    8	   1	  370.97
108	    2	    2	  33	    2	   1	  370.85
108	    2	    2	  34	    6	   0	  402.77
108	    2	    2	  35	   12	   1	  379.63
108	    2	    2	  36	    6	   1	 1186.80
108	    2	    2	  37	    8	   1	  565.74
108	    2	    2	  38	   10	   1	  391.55
108	    2	    2	  39	    4	   1	  438.43
108	    2	    2	  40	   12	   1	  367.68
108	    2	    2	  41	    4	   1	  388.87
108	    2	    2	  42	   10	   1	  359.52
108	    2	    2	  43	    4	   1	  371.40
108	    2	    2	  44	    6	   1	  420.77
108	    2	    2	  45	    2	   1	  466.49
108	    2	    2	  46	    4	   1	  602.16
108	    2	    2	  47	    4	   1	  407.81
108	    2	    2	  48	   10	   1	  573.38
108	    2	    2	  49	    8	   1	  393.38
108	    2	    2	  50	    4	   1	  498.66
108	    2	    2	  51	   12	   1	  439.39
108	    2	    2	  53	    4	   1	  445.85
108	    2	    2	  54	    8	   1	  367.96
