sub	 task	 sess	 trl	 item	 acc	     rts
106	    1	    5	  81	    9	   1	  326.49
106	    1	    5	  82	    7	   1	  530.10
106	    1	    5	  83	    5	   1	  440.43
106	    1	    5	  84	    1	   1	  361.80
106	    1	    5	  85	   11	   1	  372.74
106	    1	    5	  86	    1	   1	  321.02
106	    1	    5	  87	    7	   1	  341.72
106	    1	    5	  88	    9	   1	  435.00
106	    1	    5	  89	   11	   1	  358.01
106	    1	    5	  90	    7	   1	  827.60
106	    1	    5	  91	    7	   0	  471.26
106	    1	    5	  92	    9	   1	  357.92
106	    1	    5	  93	    3	   1	  314.15
106	    1	    5	  94	    3	   1	  280.84
106	    1	    5	  95	    3	   1	  288.80
106	    1	    5	  96	    3	   1	  331.12
106	    1	    5	  97	    1	   1	  296.57
106	    1	    5	  98	   11	   1	  350.80
106	    1	    5	  99	    7	   1	  443.30
106	    1	    5	 100	   11	   1	  329.74
106	    1	    5	 101	    5	   1	  482.46
106	    1	    5	 102	    7	   0	  641.37
106	    1	    5	 103	    5	   1	  595.98
106	    1	    5	 104	    3	   1	  591.43
106	    1	    5	 105	    1	   1	  338.93
106	    1	    5	 106	    9	   1	  369.60
106	    1	    5	 107	    5	   1	  442.48
106	    1	    5	 108	    1	   1	  320.40
106	    1	    5	 109	    7	   1	  542.35
106	    1	    5	 110	    5	   1	 1183.50
106	    1	    5	 111	    1	   1	  372.56
106	    1	    5	 112	   11	   1	  359.08
106	    1	    5	 113	    5	   1	  369.74
106	    1	    5	 114	    9	   1	  353.19
106	    1	    5	 115	    3	   1	  309.76
106	    1	    5	 116	    3	   1	  360.88
106	    1	    5	 117	    7	   1	  621.90
106	    1	    5	 118	    5	   0	  953.74
106	    1	    5	 119	    1	   1	  340.87
106	    1	    5	 120	    7	   1	  332.25
106	    1	    6	   1	    1	   1	  370.88
106	    1	    6	   2	    9	   1	  365.74
106	    1	    6	   3	    1	   1	  331.44
106	    1	    6	   4	    5	   1	  769.40
106	    1	    6	   5	    1	   1	  336.03
106	    1	    6	   6	    1	   1	  320.97
106	    1	    6	   7	    3	   1	  348.02
106	    1	    6	   8	    1	   1	  320.43
106	    1	    6	   9	    5	   1	  855.54
106	    1	    6	  10	    3	   1	  323.99
106	    1	    6	  11	    9	   1	  340.60
106	    1	    6	  12	    3	   1	  338.04
106	    1	    6	  13	    7	   1	  394.48
106	    1	    6	  14	    1	   1	  285.77
106	    1	    6	  15	    9	   1	  316.37
106	    1	    6	  16	    9	   1	  381.56
106	    1	    6	  17	    5	   1	  374.39
106	    1	    6	  18	    5	   1	  614.38
106	    1	    6	  19	    9	   1	  369.73
106	    1	    6	  20	    3	   1	  308.20
106	    1	    6	  21	    9	   1	  364.43
106	    1	    6	  22	    1	   1	  309.69
106	    1	    6	  23	    9	   1	  376.32
106	    1	    6	  24	   11	   1	  409.42
106	    1	    6	  25	    1	   1	  302.02
106	    1	    6	  26	    3	   1	  437.53
106	    1	    6	  27	    9	   1	  380.17
106	    1	    6	  28	    1	   1	  302.10
106	    1	    6	  29	    1	   1	  311.33
106	    1	    6	  30	    5	   0	  987.18
106	    1	    6	  31	    7	   1	  469.38
106	    1	    6	  32	    3	   1	  265.98
106	    1	    6	  33	    3	   1	  307.52
106	    1	    6	  34	    7	   1	  364.02
106	    1	    6	  35	    7	   1	  594.76
106	    1	    6	  36	   11	   1	  394.68
106	    1	    6	  37	   11	   1	  402.01
106	    1	    6	  38	    3	   1	  309.87
106	    1	    6	  39	    9	   1	  331.60
106	    1	    6	  40	    7	   1	  733.07
106	    1	    6	  41	    7	   1	  590.62
106	    1	    6	  42	    3	   1	  304.55
106	    1	    6	  43	    3	   1	  303.11
106	    1	    6	  44	   11	   1	  363.83
106	    1	    6	  45	   11	   1	  393.32
106	    1	    6	  46	    3	   1	  326.91
106	    1	    6	  47	    7	   1	  809.37
106	    1	    6	  48	    1	   1	  274.28
106	    1	    6	  49	    9	   1	  356.85
106	    1	    6	  50	    9	   1	  408.98
106	    1	    6	  51	    7	   1	  604.15
106	    1	    6	  52	    5	   1	  462.02
106	    1	    6	  53	    3	   1	  368.08
106	    1	    6	  54	    1	   1	  290.07
106	    1	    6	  55	   11	   1	  342.97
106	    1	    6	  56	    5	   1	  356.18
106	    1	    6	  57	    5	   1	  343.67
106	    1	    6	  58	    9	   1	  331.13
106	    1	    6	  59	    9	   1	  401.71
106	    1	    6	  60	    3	   1	  300.86
106	    1	    6	  61	    5	   1	  505.07
106	    1	    6	  62	    7	   1	  354.06
106	    1	    6	  63	    1	   1	  320.02
106	    1	    6	  64	    1	   1	  356.73
106	    1	    6	  65	    7	   1	  322.09
106	    1	    6	  66	    3	   1	  339.74
106	    1	    6	  67	   11	   1	  344.08
106	    1	    6	  68	   11	   1	  405.73
106	    1	    6	  69	   11	   1	  373.85
106	    1	    6	  70	    7	   0	  865.16
106	    1	    6	  71	    5	   1	  486.05
106	    1	    6	  72	    7	   0	  334.90
106	    1	    6	  73	    5	   1	  366.65
106	    1	    6	  74	    7	   0	  480.68
106	    1	    6	  76	   11	   1	  398.45
106	    1	    6	  77	   11	   1	  361.12
106	    1	    6	  78	   11	   1	  347.11
106	    1	    6	  79	   11	   1	  372.85
106	    1	    6	  80	    1	   1	  325.07
106	    1	    6	  81	    5	   1	  439.11
106	    1	    6	  82	    3	   1	  383.07
106	    1	    6	  83	    9	   1	  305.73
106	    1	    6	  84	    3	   1	  282.16
106	    1	    6	  85	   11	   1	  365.45
106	    1	    6	  86	    7	   0	  343.30
106	    1	    6	  87	   11	   1	  393.29
106	    1	    6	  88	    1	   1	  330.22
106	    1	    6	  89	    7	   1	  338.55
106	    1	    6	  90	    7	   1	  492.08
106	    1	    6	  91	   11	   1	  439.81
106	    1	    6	  92	    1	   1	  301.41
106	    1	    6	  93	    9	   1	  314.80
106	    1	    6	  94	    9	   1	  308.40
106	    1	    6	  95	    5	   1	  314.73
106	    1	    6	  96	    7	   1	  523.47
106	    1	    6	  97	    5	   0	  422.42
106	    1	    6	  98	    1	   1	  368.69
106	    1	    6	  99	    1	   1	  355.80
106	    1	    6	 100	    9	   1	  349.17
106	    1	    6	 101	    3	   1	  353.37
106	    1	    6	 102	    3	   1	  379.36
106	    1	    6	 103	    5	   1	  560.36
106	    1	    6	 104	    9	   1	  347.87
106	    1	    6	 105	    1	   1	  396.61
106	    1	    6	 106	   11	   1	  325.15
106	    1	    6	 107	    5	   1	  867.08
106	    1	    6	 108	    9	   1	  354.07
106	    1	    6	 109	   11	   1	  339.44
106	    1	    6	 110	    7	   1	 1129.80
106	    1	    6	 111	    5	   1	  394.93
106	    1	    6	 112	   11	   1	  288.59
106	    1	    6	 113	    7	   0	  378.33
106	    1	    6	 114	    5	   1	  521.99
106	    1	    6	 115	    5	   1	  340.70
106	    1	    6	 116	    5	   1	  476.02
106	    1	    6	 117	    3	   1	  389.79
106	    1	    6	 118	    7	   1	  357.55
106	    1	    6	 119	   11	   1	  327.81
106	    1	    6	 120	    3	   1	  313.62
106	    2	    2	   1	    2	   1	  305.55
106	    2	    2	   2	    6	   1	  599.29
106	    2	    2	   3	    4	   1	  470.65
106	    2	    2	   4	    4	   1	  372.26
106	    2	    2	   5	    8	   1	  409.99
106	    2	    2	   6	    4	   1	  371.86
106	    2	    2	   7	    6	   1	  386.80
106	    2	    2	   8	   12	   1	  339.46
106	    2	    2	   9	    4	   1	  440.60
106	    2	    2	  10	   10	   1	  355.99
106	    2	    2	  11	    8	   1	  811.89
106	    2	    2	  12	    4	   1	  339.33
106	    2	    2	  13	    8	   1	  402.90
106	    2	    2	  14	    4	   1	  350.60
106	    2	    2	  15	   10	   1	  351.82
106	    2	    2	  16	    4	   1	  336.91
106	    2	    2	  17	    4	   1	  338.66
106	    2	    2	  18	    8	   1	  428.31
106	    2	    2	  19	   10	   1	  536.04
106	    2	    2	  20	   10	   1	  390.54
106	    2	    2	  21	   10	   1	  396.65
106	    2	    2	  22	    8	   1	  503.10
106	    2	    2	  23	    6	   0	 1420.70
