sub	 task	 sess	 trl	 item	 acc	     rts
104	    1	    3	  44	    3	   1	  365.87
104	    1	    3	  45	   11	   1	  327.69
104	    1	    3	  46	    7	   1	  267.55
104	    1	    3	  47	    9	   1	  265.37
104	    1	    3	  48	    9	   1	  261.34
104	    1	    3	  49	    3	   1	  434.37
104	    1	    3	  50	    7	   1	  361.72
104	    1	    3	  51	    1	   1	  315.56
104	    1	    3	  52	    1	   1	  293.58
104	    1	    3	  53	    5	   0	  559.07
104	    1	    3	  54	    1	   1	  352.35
104	    1	    3	  55	    9	   1	  286.60
104	    1	    3	  56	    5	   1	  432.66
104	    1	    3	  57	    9	   1	  321.99
104	    1	    3	  58	    9	   1	  305.06
104	    1	    3	  59	    9	   1	  252.42
104	    1	    3	  60	    3	   1	  385.27
104	    1	    3	  61	    3	   1	  312.58
104	    1	    3	  62	    1	   1	  403.38
104	    1	    3	  63	    1	   1	  310.12
104	    1	    3	  64	    3	   1	  313.63
104	    1	    3	  65	   11	   1	  304.01
104	    1	    3	  66	    9	   1	  238.60
104	    1	    3	  67	    1	   1	  365.65
104	    1	    3	  68	    1	   1	  292.46
104	    1	    3	  69	    3	   1	  346.29
104	    1	    3	  70	   11	   1	  287.43
104	    1	    3	  71	    9	   1	  300.45
104	    1	    3	  72	    9	   1	  267.47
104	    1	    3	  73	    1	   1	  346.66
104	    1	    3	  74	    3	   1	  314.98
104	    1	    3	  75	    7	   1	  364.95
104	    1	    3	  76	    9	   1	  276.57
104	    1	    3	  77	   11	   1	  278.77
104	    1	    3	  78	    3	   1	  345.81
104	    1	    3	  79	    1	   1	  300.44
104	    1	    3	  80	    5	   0	  318.32
104	    1	    3	  81	    1	   1	  298.58
104	    1	    3	  82	    1	   1	  219.67
104	    1	    3	  83	    5	   0	  374.50
104	    1	    3	  84	    5	   1	  561.26
104	    1	    3	  85	    9	   1	  347.10
104	    1	    3	  86	    3	   1	  317.62
104	    1	    3	  87	    5	   1	  327.65
104	    1	    3	  88	    9	   1	  333.57
104	    1	    3	  89	   11	   1	  284.86
104	    1	    3	  90	    9	   1	  270.59
104	    1	    3	  91	    5	   1	  364.79
104	    1	    3	  92	    5	   1	  338.79
104	    1	    3	  93	    9	   1	  327.58
104	    1	    3	  94	    9	   1	  262.70
104	    1	    3	  95	   11	   1	  272.10
104	    1	    3	  96	    5	   1	  396.75
104	    1	    3	  97	    9	   1	  332.91
104	    1	    3	  98	    3	   1	  389.63
104	    1	    3	  99	   11	   1	  334.53
104	    1	    3	 100	    3	   1	  323.68
104	    1	    3	 101	    7	   0	 1354.30
104	    1	    3	 103	    1	   1	  284.17
104	    1	    3	 104	   11	   1	  303.22
104	    1	    3	 105	    9	   1	  267.02
104	    1	    3	 106	    7	   1	  515.77
104	    1	    3	 107	    1	   1	  297.99
104	    1	    3	 108	   11	   1	  302.32
104	    1	    3	 109	    3	   1	  300.12
104	    1	    3	 110	    5	   1	  266.87
104	    1	    3	 111	   11	   1	  229.01
104	    1	    3	 112	    7	   1	  261.59
104	    1	    3	 113	    7	   1	  267.79
104	    1	    3	 114	   11	   1	  241.85
104	    1	    3	 115	    3	   1	  363.49
104	    1	    3	 117	    9	   1	  367.32
104	    1	    3	 118	    7	   1	  260.64
104	    1	    3	 119	    5	   0	  255.78
104	    1	    3	 120	    1	   1	  435.86
104	    1	    4	   1	    7	   1	  269.40
104	    1	    4	   2	    7	   1	  250.07
104	    1	    4	   3	   11	   1	  273.03
104	    1	    4	   4	   11	   1	  261.75
104	    1	    4	   5	    5	   1	  676.12
104	    1	    4	   6	    3	   1	  278.58
104	    1	    4	   7	    5	   1	  243.15
104	    1	    4	   8	    3	   1	  234.08
104	    1	    4	   9	    1	   1	  271.56
104	    1	    4	  10	    1	   1	  268.25
104	    1	    4	  11	    5	   0	  274.06
104	    1	    4	  13	    5	   1	  394.21
104	    1	    4	  14	    3	   1	  236.02
104	    1	    4	  15	    5	   1	  302.53
104	    1	    4	  16	    7	   0	  215.62
104	    1	    4	  17	    5	   1	  384.52
104	    1	    4	  18	   11	   1	  337.60
104	    1	    4	  19	    7	   1	  318.45
104	    1	    4	  20	    9	   1	  294.34
104	    1	    4	  21	    9	   1	  256.08
104	    1	    4	  22	   11	   1	  264.69
104	    1	    4	  23	    5	   1	  321.07
104	    1	    4	  24	    7	   1	  644.53
104	    1	    4	  25	   11	   1	  342.52
104	    1	    4	  26	    7	   1	  615.61
104	    1	    4	  27	    9	   1	  311.21
104	    1	    4	  28	    3	   1	  325.34
104	    1	    4	  29	    7	   0	  272.58
104	    1	    4	  30	    5	   1	  397.16
104	    1	    4	  31	    5	   1	  244.69
104	    1	    4	  32	   11	   1	  369.48
104	    1	    4	  33	   11	   1	  291.27
104	    1	    4	  34	    5	   1	  480.43
104	    1	    4	  35	    7	   0	  380.77
104	    1	    4	  36	    5	   1	  380.85
104	    1	    4	  37	    9	   1	  381.55
104	    1	    4	  38	    1	   1	  315.54
104	    1	    4	  39	   11	   1	  285.22
104	    1	    4	  40	    1	   1	  325.96
104	    1	    4	  41	   11	   1	  287.16
104	    1	    4	  42	    3	   1	  333.72
104	    1	    4	  43	    9	   1	  288.50
104	    1	    4	  44	    1	   1	  267.96
104	    1	    4	  45	    9	   1	  238.51
104	    1	    4	  46	    9	   1	  357.13
104	    1	    4	  47	    9	   1	  255.84
104	    1	    4	  48	    7	   1	  275.46
104	    1	    4	  49	    9	   1	  254.50
104	    1	    4	  50	   11	   1	  258.62
104	    1	    4	  51	    9	   1	  245.05
104	    1	    4	  52	    3	   1	  306.35
104	    1	    4	  53	    3	   1	  246.57
104	    1	    4	  54	    9	   1	  328.42
104	    1	    4	  55	    3	   1	  285.90
104	    1	    4	  56	    3	   1	  243.65
104	    1	    4	  57	    7	   1	  284.57
104	    1	    4	  58	    1	   1	  284.21
104	    1	    4	  59	    3	   1	  255.30
104	    1	    4	  60	    1	   1	  235.25
104	    1	    4	  61	    5	   0	  316.04
104	    1	    4	  62	    5	   1	  362.88
104	    1	    4	  63	    7	   1	  364.23
104	    1	    4	  64	    1	   1	  262.69
104	    1	    4	  65	    7	   1	  318.12
104	    1	    4	  66	    3	   1	  269.50
104	    1	    4	  67	   11	   1	  286.09
104	    1	    4	  68	    3	   1	  289.74
104	    1	    4	  69	    9	   1	  314.76
104	    1	    4	  70	   11	   1	  280.65
104	    1	    4	  71	    7	   1	  294.07
104	    1	    4	  72	    3	   1	  308.26
104	    1	    4	  73	    5	   0	  347.49
104	    1	    4	  74	    7	   1	  327.36
104	    1	    4	  75	    3	   1	  311.65
104	    1	    4	  76	    5	   1	  288.32
104	    1	    4	  77	    1	   1	  362.09
104	    1	    4	  78	    1	   1	  283.43
104	    1	    4	  79	    9	   1	  305.02
104	    1	    4	  81	    9	   1	  307.20
104	    1	    4	  82	   11	   1	  255.12
104	    1	    4	  83	    3	   1	  296.57
104	    1	    4	  84	    7	   1	  477.83
104	    1	    4	  85	    3	   1	  291.09
104	    1	    4	  86	    3	   1	  308.55
104	    1	    4	  87	    5	   1	  419.39
104	    1	    4	  88	    3	   1	  318.19
104	    1	    4	  89	    9	   1	  317.73
104	    1	    4	  90	    9	   1	  266.57
104	    1	    4	  91	    5	   1	  381.13
104	    1	    4	  92	    1	   1	  289.89
104	    1	    4	  93	    7	   1	  301.89
104	    1	    4	  94	    1	   1	  312.59
104	    1	    4	  95	    5	   1	  352.00
104	    1	    4	  96	   11	   1	  340.25
104	    1	    4	  97	    1	   1	  281.84
104	    1	    4	  98	    1	   1	  281.26
104	    1	    4	  99	    9	   1	  307.22
104	    1	    4	 100	    3	   1	  277.44
104	    1	    4	 101	    5	   0	  371.99
104	    1	    4	 102	    7	   1	  730.09
104	    1	    4	 103	    1	   1	  290.14
104	    1	    4	 104	    7	   0	  307.37
104	    1	    4	 105	    5	   1	  461.10
104	    1	    4	 106	   11	   1	  354.95
104	    1	    4	 107	    9	   1	  279.73
104	    1	    4	 108	    7	   1	  396.54
104	    1	    4	 109	    7	   1	  271.16
104	    1	    4	 110	    1	   1	  300.49
104	    1	    4	 111	    9	   1	  309.89
104	    1	    4	 112	   11	   1	  326.58
104	    1	    4	 113	   11	   1	  271.46
104	    1	    4	 114	    1	   1	  363.59
104	    1	    4	 115	   11	   1	  310.07
104	    1	    4	 116	    1	   1	  285.64
104	    1	    4	 117	    1	   1	  237.76
104	    1	    4	 118	    9	   1	  307.73
104	    1	    4	 119	    1	   1	  274.75
104	    1	    4	 120	    3	   1	  255.60
104	    1	    5	   1	    3	   1	  306.13
104	    1	    5	   2	    1	   1	  249.26
104	    1	    5	   3	    7	   1	  372.42
104	    1	    5	   4	    1	   1	  285.33
104	    1	    5	   5	   11	   1	  287.33
104	    1	    5	   6	    7	   1	  331.88
104	    1	    5	   7	    3	   1	  265.75
104	    1	    5	   8	    9	   1	  277.26
104	    1	    5	   9	   11	   1	  267.08
104	    1	    5	  10	    5	   1	  335.24
104	    1	    5	  12	    5	   1	  404.05
104	    1	    5	  13	   11	   1	  337.51
104	    1	    5	  14	    3	   1	  275.63
104	    1	    5	  15	    1	   1	  274.91
104	    1	    5	  16	    9	   1	  336.97
104	    1	    5	  17	    5	   1	  305.36
104	    1	    5	  18	    3	   1	  261.91
104	    1	    5	  19	    3	   1	  282.10
104	    1	    5	  20	    9	   1	  372.07
104	    1	    5	  21	    5	   1	  345.47
104	    1	    5	  22	   11	   1	  327.09
104	    1	    5	  23	    3	   1	  283.44
104	    1	    5	  24	    9	   1	  327.47
104	    1	    5	  25	   11	   1	  328.63
104	    1	    5	  26	    3	   1	  310.17
104	    1	    5	  27	    5	   1	  362.53
104	    1	    5	  28	    7	   1	  338.68
104	    1	    5	  29	    3	   1	  313.16
104	    1	    5	  30	    3	   1	  267.06
104	    1	    5	  31	    5	   1	  270.88
104	    1	    5	  32	    5	   1	  318.79
104	    1	    5	  33	    7	   1	  375.34
104	    1	    5	  34	    3	   1	  309.89
104	    1	    5	  35	    5	   1	  446.61
104	    1	    5	  36	    3	   1	  294.46
104	    1	    5	  37	    1	   1	  297.10
104	    1	    5	  38	    1	   1	  308.17
104	    1	    5	  39	    5	   0	  323.04
104	    1	    5	  40	    1	   1	  374.01
104	    1	    5	  41	    1	   1	  270.73
104	    1	    5	  42	    9	   1	  314.78
104	    1	    5	  43	    3	   1	  455.46
104	    1	    5	  44	    9	   1	  325.85
104	    1	    5	  45	    7	   1	  279.54
104	    1	    5	  46	    9	   1	  258.67
104	    1	    5	  47	    3	   1	  299.58
104	    1	    5	  48	    9	   1	  339.75
104	    1	    5	  49	    9	   1	  288.43
104	    1	    5	  50	   11	   1	  260.55
104	    1	    5	  51	    7	   1	  636.44
104	    1	    5	  52	   11	   1	  311.55
104	    1	    5	  53	   11	   1	  259.44
104	    1	    5	  54	   11	   1	  267.68
104	    1	    5	  55	    3	   1	  357.31
104	    1	    5	  56	    5	   1	  260.07
104	    1	    5	  57	    1	   1	  271.20
104	    1	    5	  59	    3	   1	  369.31
104	    1	    5	  60	    3	   1	  320.29
104	    1	    5	  61	    5	   1	  495.35
104	    1	    5	  62	    3	   1	  235.53
104	    1	    5	  63	    7	   1	  518.50
104	    1	    5	  64	    3	   1	  313.08
104	    1	    5	  65	    7	   1	  330.79
104	    1	    5	  66	    9	   1	  353.10
104	    1	    5	  67	    5	   1	  354.77
104	    1	    5	  68	    1	   1	  261.01
104	    1	    5	  69	    1	   1	  421.27
104	    1	    5	  70	    7	   1	  485.71
104	    1	    5	  71	    7	   1	  292.08
104	    1	    5	  72	    9	   1	  273.10
104	    1	    5	  73	    7	   1	  313.53
104	    1	    5	  74	    9	   1	  281.08
104	    1	    5	  75	    9	   1	  255.80
104	    1	    5	  76	    5	   1	  379.52
104	    1	    5	  77	   11	   1	  333.05
104	    1	    5	  78	    1	   1	  316.00
104	    1	    5	  79	   11	   1	  311.98
104	    1	    5	  80	   11	   1	  260.10
104	    1	    5	  81	   11	   1	  240.86
104	    1	    5	  82	   11	   1	  242.07
104	    1	    5	  83	    3	   1	  361.29
104	    1	    5	  84	    9	   1	  311.94
104	    1	    5	  85	    9	   1	  263.98
104	    1	    5	  86	    1	   1	  297.44
104	    1	    5	  87	    1	   1	  256.55
104	    1	    5	  88	    7	   1	  319.05
104	    1	    5	  89	   11	   1	  278.34
104	    1	    5	  90	    1	   1	  289.04
104	    1	    5	  91	    7	   1	  320.76
104	    1	    5	  92	    9	   1	  281.13
104	    1	    5	  93	    7	   1	  266.76
104	    1	    5	  94	    1	   1	  298.18
104	    1	    5	  95	   11	   1	  318.92
104	    1	    5	  96	   11	   1	  241.38
104	    1	    5	  97	    9	   1	  276.16
104	    1	    5	  98	    1	   1	  318.16
104	    1	    5	  99	    9	   1	  304.82
104	    1	    5	 100	    7	   1	  260.40
104	    1	    5	 101	    7	   1	  297.28
104	    1	    5	 102	   11	   1	  277.21
104	    1	    5	 103	    5	   1	  358.74
104	    1	    5	 104	   11	   1	  311.86
104	    1	    5	 105	    5	   1	  339.92
104	    1	    5	 106	    1	   1	  417.90
104	    1	    5	 107	   11	   1	  304.87
104	    1	    5	 108	    1	   1	  315.79
104	    1	    5	 109	    1	   1	  283.81
104	    1	    5	 110	    9	   1	  337.38
104	    1	    5	 111	    5	   1	  649.03
104	    1	    5	 112	    5	   1	  402.18
104	    1	    5	 113	    5	   1	  362.54
104	    1	    5	 114	    7	   1	  498.12
104	    1	    5	 115	    1	   1	  329.81
104	    1	    5	 116	    7	   1	  307.13
104	    1	    5	 117	    9	   1	  373.84
104	    1	    5	 118	    7	   1	  318.09
104	    1	    5	 119	    5	   0	  305.79
104	    1	    5	 120	    3	   1	  357.85
104	    1	    6	   1	    9	   1	  336.32
104	    1	    6	   2	    5	   1	  314.01
104	    1	    6	   3	    5	   1	  336.37
104	    1	    6	   4	   11	   1	  379.59
104	    1	    6	   5	    9	   1	  240.35
104	    1	    6	   6	   11	   1	  259.31
104	    1	    6	   7	    1	   1	  269.32
104	    1	    6	   8	    9	   1	  316.46
104	    1	    6	   9	    7	   1	  285.86
104	    1	    6	  10	    7	   1	  261.46
104	    1	    6	  11	    5	   0	  262.25
104	    1	    6	  12	   11	   1	  261.34
104	    1	    6	  13	    7	   1	  266.53
104	    1	    6	  14	    1	   1	  316.92
104	    1	    6	  15	   11	   1	  319.04
104	    1	    6	  16	    1	   1	  323.96
104	    1	    6	  17	    7	   1	  804.67
104	    1	    6	  18	    1	   1	  305.73
104	    1	    6	  19	    1	   1	  322.35
104	    1	    6	  20	   11	   1	  317.89
104	    1	    6	  21	    5	   1	  315.18
104	    1	    6	  22	    9	   1	  335.36
104	    1	    6	  24	    1	   1	  356.01
104	    1	    6	  25	    9	   1	  291.68
104	    1	    6	  26	    1	   1	  293.93
104	    1	    6	  27	    7	   1	  371.70
104	    1	    6	  28	    9	   1	  242.17
104	    1	    6	  29	    3	   1	  268.33
104	    1	    6	  30	   11	   1	  353.40
104	    1	    6	  31	   11	   1	  233.25
104	    1	    6	  32	    7	   0	  351.11
104	    1	    6	  33	    7	   1	  529.12
104	    1	    6	  34	    9	   1	  301.44
104	    1	    6	  35	    3	   1	  277.12
104	    1	    6	  36	    3	   1	  287.90
104	    1	    6	  37	    5	   1	  239.00
104	    1	    6	  38	    5	   1	  205.36
104	    1	    6	  39	    5	   1	  240.60
104	    1	    6	  41	    3	   1	  244.57
104	    1	    6	  42	    7	   1	  586.40
104	    1	    6	  43	    9	   1	  301.89
104	    1	    6	  44	    1	   1	  294.84
104	    1	    6	  45	    3	   1	  229.74
104	    1	    6	  46	   11	   1	  326.86
104	    1	    6	  47	    1	   1	  278.00
104	    1	    6	  48	    3	   1	  372.75
104	    1	    6	  49	    5	   1	  233.03
104	    1	    6	  50	   11	   1	  328.99
104	    1	    6	  51	    3	   1	  298.73
104	    1	    6	  52	    1	   1	  217.31
104	    1	    6	  53	    3	   1	  223.42
104	    1	    6	  54	    5	   1	  369.82
104	    1	    6	  55	    9	   1	  292.94
104	    1	    6	  56	    3	   1	  239.77
104	    1	    6	  57	    7	   1	  448.79
104	    1	    6	  58	    7	   1	  713.11
104	    1	    6	  59	    9	   1	  355.53
104	    1	    6	  60	   11	   1	  261.62
104	    1	    6	  61	    3	   1	  295.83
104	    1	    6	  62	    3	   1	  245.00
104	    1	    6	  63	    3	   1	  243.14
104	    1	    6	  64	    9	   1	  419.31
104	    1	    6	  65	    5	   1	  323.81
104	    1	    6	  66	    1	   1	  275.30
104	    1	    6	  67	    7	   1	  338.06
104	    1	    6	  68	    9	   1	  410.23
104	    1	    6	  69	    7	   1	  284.12
104	    1	    6	  70	    1	   1	  274.75
104	    1	    6	  71	   11	   1	  302.30
104	    1	    6	  72	    9	   1	  254.44
104	    1	    6	  73	    7	   1	  293.59
104	    1	    6	  74	    1	   1	  261.59
104	    1	    6	  75	    3	   1	  296.61
104	    1	    6	  76	    9	   1	  414.97
104	    1	    6	  77	    7	   1	  341.66
104	    1	    6	  78	    7	   1	  288.78
104	    1	    6	  79	    7	   1	  267.65
104	    1	    6	  80	    3	   1	  361.90
104	    1	    6	  81	    1	   1	  271.75
104	    1	    6	  82	    1	   1	  263.98
104	    1	    6	  83	    1	   1	  259.74
104	    1	    6	  84	    9	   1	  297.78
104	    1	    6	  85	    5	   1	  308.67
104	    1	    6	  86	    5	   1	  290.70
104	    1	    6	  87	    5	   1	  257.64
104	    1	    6	  88	    9	   1	  246.30
104	    1	    6	  89	    1	   1	  389.07
104	    1	    6	  90	    7	   1	  324.64
104	    1	    6	  91	    9	   1	  283.77
104	    1	    6	  92	    1	   1	  253.80
104	    1	    6	  93	   11	   1	  290.22
104	    1	    6	  94	    7	   1	  500.22
104	    1	    6	  95	    9	   1	  273.84
104	    1	    6	  96	    3	   1	  269.80
104	    1	    6	  97	    3	   1	  242.34
104	    1	    6	  98	   11	   1	  280.25
104	    1	    6	  99	    1	   1	  286.56
104	    1	    6	 100	    3	   1	  344.97
104	    1	    6	 101	    5	   1	  238.66
104	    1	    6	 102	   11	   1	  274.16
104	    1	    6	 103	   11	   1	  275.12
104	    1	    6	 104	   11	   1	  282.32
104	    1	    6	 105	    7	   1	  667.76
104	    1	    6	 106	    5	   1	  476.24
104	    1	    6	 107	    3	   1	  277.76
104	    1	    6	 108	   11	   1	  368.77
104	    1	    6	 109	    5	   1	  300.24
104	    1	    6	 110	   11	   1	  323.03
104	    1	    6	 111	   11	   1	  298.92
104	    1	    6	 112	    9	   1	  244.32
104	    1	    6	 113	    9	   1	  297.31
104	    1	    6	 114	    5	   1	  335.08
104	    1	    6	 115	    1	   1	  257.11
104	    1	    6	 116	    3	   1	  276.02
104	    1	    6	 117	    5	   1	  238.93
104	    1	    6	 118	   11	   1	  419.94
104	    1	    6	 119	    7	   1	  266.93
104	    1	    6	 120	    3	   1	  319.81
104	    2	    2	   1	   10	   1	  454.99
104	    2	    2	   2	    4	   1	  408.36
104	    2	    2	   3	   12	   1	  370.76
104	    2	    2	   4	   12	   1	  548.93
104	    2	    2	   5	   12	   1	  326.42
104	    2	    2	   6	    2	   1	  376.25
104	    2	    2	   7	   10	   1	  382.21
104	    2	    2	   8	    2	   1	  337.52
104	    2	    2	   9	    2	   1	  349.46
104	    2	    2	  10	   10	   1	  317.65
104	    2	    2	  11	   12	   1	  347.65
104	    2	    2	  13	    8	   1	  527.55
104	    2	    2	  15	    2	   1	  479.05
104	    2	    2	  16	    2	   1	  325.80
104	    2	    2	  17	   12	   1	  411.53
104	    2	    2	  18	    2	   1	  310.89
104	    2	    2	  19	   10	   1	  331.55
104	    2	    2	  20	   10	   0	  415.69
104	    2	    2	  21	    4	   1	  315.16
104	    2	    2	  22	    2	   1	  317.57
104	    2	    2	  23	   10	   1	  372.22
104	    2	    2	  24	    4	   1	  427.08
104	    2	    2	  25	    4	   1	  333.52
104	    2	    2	  26	    8	   1	  575.93
104	    2	    2	  27	   12	   1	  578.43
104	    2	    2	  28	    6	   1	  390.09
104	    2	    2	  29	    8	   1	  654.17
104	    2	    2	  30	    6	   1	  592.51
104	    2	    2	  31	    4	   1	  305.80
104	    2	    2	  32	    6	   1	  305.74
104	    2	    2	  33	    2	   1	  290.42
104	    2	    2	  34	    8	   1	  755.57
104	    2	    2	  35	    8	   1	  307.77
104	    2	    2	  36	   10	   1	  329.65
104	    2	    2	  37	    8	   1	  418.33
104	    2	    2	  38	    4	   1	  389.30
104	    2	    2	  39	   10	   1	  568.01
104	    2	    2	  40	   12	   1	  575.42
104	    2	    2	  41	    6	   1	  425.99
104	    2	    2	  42	    2	   1	  404.15
104	    2	    2	  43	    8	   1	  703.27
104	    2	    2	  44	    2	   1	  350.19
104	    2	    2	  45	    8	   1	  385.02
104	    2	    2	  46	   10	   0	  326.21
104	    2	    2	  48	   12	   1	  325.04
104	    2	    2	  49	    4	   1	  426.78
104	    2	    2	  50	   12	   1	  400.83
104	    2	    2	  51	    8	   1	  687.98
