sub	 task	 sess	 trl	 item	 acc	     rts
103	    1	    3	  50	   11	   1	  335.89
103	    1	    3	  51	   11	   1	  259.20
103	    1	    3	  52	    3	   1	  385.62
103	    1	    3	  53	    3	   1	  250.73
103	    1	    3	  54	    3	   1	  283.21
103	    1	    3	  55	   11	   1	  335.42
103	    1	    3	  56	   11	   1	  341.63
103	    1	    3	  57	    1	   1	  357.31
103	    1	    3	  58	    1	   1	  286.73
103	    1	    3	  59	    1	   1	  302.44
103	    1	    3	  60	    5	   1	  791.69
103	    1	    3	  61	    1	   1	  432.67
103	    1	    3	  62	   11	   1	  309.50
103	    1	    3	  63	    3	   1	  449.02
103	    1	    3	  64	   11	   1	  356.20
103	    1	    3	  65	   11	   1	  291.18
103	    1	    3	  66	    5	   1	  370.17
103	    1	    3	  67	    5	   1	  393.02
103	    1	    3	  68	    7	   0	  953.73
103	    1	    3	  69	    7	   1	  738.83
103	    1	    3	  70	    3	   1	  460.07
103	    1	    3	  71	   11	   1	  316.21
103	    1	    3	  72	    9	   1	  276.06
103	    1	    3	  73	    3	   0	  270.04
103	    1	    3	  74	    5	   1	  409.95
103	    1	    3	  75	    9	   1	  361.76
103	    1	    3	  76	    9	   1	  377.28
103	    1	    3	  78	   11	   1	  334.49
103	    1	    3	  79	    7	   1	 1093.40
103	    1	    3	  80	    5	   1	  731.29
103	    1	    3	  81	    9	   1	  430.57
103	    1	    3	  82	    3	   1	  346.22
103	    1	    3	  83	    7	   1	  604.49
103	    1	    3	  84	    3	   1	  321.17
103	    1	    3	  85	    1	   1	  395.98
103	    1	    3	  86	    7	   1	  573.95
103	    1	    3	  87	    1	   1	  421.46
103	    1	    3	  88	    9	   1	  354.19
103	    1	    3	  89	    1	   1	  312.22
103	    1	    3	  90	    3	   1	  300.22
103	    1	    3	  91	    9	   1	  516.63
103	    1	    3	  92	    1	   1	  358.00
103	    1	    3	  93	   11	   1	  328.36
103	    1	    3	  94	    3	   1	  384.41
103	    1	    3	  95	    1	   1	  311.66
103	    1	    3	  96	   11	   1	  323.59
103	    1	    3	  97	    5	   1	  675.78
103	    1	    3	  98	   11	   1	  335.81
103	    1	    3	  99	   11	   1	  296.16
103	    1	    3	 100	    5	   1	  571.85
103	    1	    3	 101	    7	   1	  628.50
103	    1	    3	 102	    7	   1	  456.82
103	    1	    3	 103	    5	   1	  436.99
103	    1	    3	 104	    5	   1	  381.42
103	    1	    3	 105	    9	   1	  371.39
103	    1	    3	 106	    3	   1	  388.49
103	    1	    3	 107	   11	   1	  396.04
103	    1	    3	 108	    3	   1	  458.89
103	    1	    3	 109	    9	   1	  493.64
103	    1	    3	 110	   11	   1	  323.93
103	    1	    3	 111	    3	   1	  329.26
103	    1	    3	 112	    9	   1	  345.17
103	    1	    3	 113	    9	   1	  315.45
103	    1	    3	 114	    3	   1	  453.84
103	    1	    3	 115	    1	   1	  440.33
103	    1	    3	 116	    7	   1	  404.93
103	    1	    3	 117	    7	   1	 1128.60
103	    1	    3	 118	    7	   1	  402.86
103	    1	    3	 119	    5	   0	  493.45
103	    1	    3	 120	   11	   1	  368.85
103	    1	    4	   1	   11	   1	  397.74
103	    1	    4	   2	    7	   1	  837.94
103	    1	    4	   3	    1	   1	  325.79
103	    1	    4	   4	    3	   1	  356.09
103	    1	    4	   5	    5	   0	  743.44
103	    1	    4	   6	    5	   1	  748.87
103	    1	    4	   7	    9	   1	  381.23
103	    1	    4	   8	    3	   1	  425.22
103	    1	    4	   9	    7	   1	  407.69
103	    1	    4	  10	    7	   1	  555.05
103	    1	    4	  11	    9	   1	  423.14
103	    1	    4	  12	    1	   1	  376.98
103	    1	    4	  13	    7	   1	  866.89
103	    1	    4	  14	   11	   1	  432.77
103	    1	    4	  15	    3	   1	  418.01
103	    1	    4	  16	    7	   1	  607.00
103	    1	    4	  17	    7	   1	  562.51
103	    1	    4	  18	    5	   1	 1045.60
103	    1	    4	  19	    7	   1	  601.08
103	    1	    4	  20	    9	   1	  452.14
103	    1	    4	  21	   11	   1	  356.84
103	    1	    4	  22	    3	   1	  423.88
103	    1	    4	  23	    7	   1	 1178.30
103	    1	    4	  24	    3	   1	  410.03
103	    1	    4	  25	    9	   1	  389.07
103	    1	    4	  26	    9	   1	  291.02
103	    1	    4	  27	    9	   1	  336.10
103	    1	    4	  28	    3	   1	  320.34
103	    1	    4	  29	    7	   1	  626.84
103	    1	    4	  30	   11	   1	  332.52
103	    1	    4	  31	    1	   1	  361.17
103	    1	    4	  32	    5	   1	  985.00
103	    1	    4	  33	    3	   1	  433.41
103	    1	    4	  34	   11	   1	  321.29
103	    1	    4	  35	    5	   1	  885.33
103	    1	    4	  36	    9	   1	  355.00
103	    1	    4	  37	    1	   1	  459.97
103	    1	    4	  38	    1	   1	  406.32
103	    1	    4	  39	    5	   1	  955.38
103	    1	    4	  40	    7	   1	 1038.60
103	    1	    4	  41	   11	   1	  325.43
103	    1	    4	  42	   11	   1	  323.36
103	    1	    4	  43	   11	   1	  377.21
103	    1	    4	  44	    1	   1	  424.60
103	    1	    4	  45	    9	   1	  392.95
103	    1	    4	  46	   11	   1	  396.02
103	    1	    4	  47	    1	   1	  331.72
103	    1	    4	  48	   11	   1	  397.62
103	    1	    4	  49	   11	   1	  315.23
103	    1	    4	  50	    1	   1	  379.25
103	    1	    4	  51	    9	   1	  331.03
103	    1	    4	  52	    7	   1	  713.67
103	    1	    4	  53	    3	   1	  456.58
103	    1	    4	  54	   11	   1	  398.76
103	    1	    4	  55	   11	   1	  316.61
103	    1	    4	  56	    3	   1	  367.91
103	    1	    4	  57	    5	   1	  789.54
103	    1	    4	  58	    5	   1	  490.17
103	    1	    4	  59	    5	   1	  382.85
103	    1	    4	  60	    1	   1	  447.29
103	    1	    4	  61	    7	   1	  995.47
103	    1	    4	  62	   11	   1	  291.25
103	    1	    4	  63	    5	   1	  508.91
103	    1	    4	  64	    1	   1	  486.81
103	    1	    4	  65	   11	   1	  324.88
103	    1	    4	  66	    9	   1	  366.78
103	    1	    4	  67	    7	   1	  902.86
103	    1	    4	  68	    9	   1	  389.44
103	    1	    4	  69	    3	   1	  348.26
103	    1	    4	  70	    7	   1	  921.61
103	    1	    4	  71	    1	   1	  370.55
103	    1	    4	  72	    7	   1	  360.05
103	    1	    4	  74	    9	   1	  429.22
103	    1	    4	  75	    3	   1	  442.32
103	    1	    4	  76	   11	   1	  369.75
103	    1	    4	  77	    7	   1	 1062.60
103	    1	    4	  78	    1	   1	  397.55
103	    1	    4	  79	    9	   1	  403.32
103	    1	    4	  80	    7	   1	  624.62
103	    1	    4	  81	    3	   1	  335.78
103	    1	    4	  82	   11	   1	  295.05
103	    1	    4	  83	    3	   1	  346.73
103	    1	    4	  84	    9	   1	  319.73
103	    1	    4	  85	   11	   1	  438.84
103	    1	    4	  86	    3	   1	  289.22
103	    1	    4	  87	    9	   1	  309.47
103	    1	    4	  88	    9	   1	  467.33
103	    1	    4	  89	    5	   1	  798.84
103	    1	    4	  90	    7	   0	  677.24
103	    1	    4	  91	    5	   1	  818.08
103	    1	    4	  92	    1	   1	  458.20
103	    1	    4	  93	    9	   1	  338.66
103	    1	    4	  94	    5	   1	  695.83
103	    1	    4	  95	    1	   1	  445.27
103	    1	    4	  97	    1	   1	  439.24
103	    1	    4	  98	    1	   1	  334.26
103	    1	    4	  99	    5	   1	  688.07
103	    1	    4	 100	    9	   1	  357.82
103	    1	    4	 101	   11	   1	  331.97
103	    1	    4	 102	    5	   1	  915.41
103	    1	    4	 103	    5	   1	  332.61
103	    1	    4	 104	    1	   1	  377.64
103	    1	    4	 105	    5	   1	  396.93
103	    1	    4	 106	    3	   1	  398.96
103	    1	    4	 107	    3	   1	  321.98
103	    1	    4	 108	    3	   1	  384.43
103	    1	    4	 109	    3	   1	  369.89
103	    1	    4	 110	    1	   1	  352.99
103	    1	    4	 111	    5	   1	  344.02
103	    1	    4	 112	   11	   1	  287.55
103	    1	    4	 113	    1	   1	  404.20
103	    1	    4	 114	    5	   1	  790.02
103	    1	    4	 115	    7	   1	  791.81
103	    1	    4	 116	    9	   1	  360.31
103	    1	    4	 117	    1	   1	  381.85
103	    1	    4	 118	    7	   1	  442.02
103	    1	    4	 119	    3	   1	  360.48
103	    1	    4	 120	    3	   1	  328.49
103	    1	    5	   1	    1	   1	  407.76
103	    1	    5	   2	    3	   1	  398.00
103	    1	    5	   3	    5	   1	  427.80
103	    1	    5	   4	   11	   1	  284.22
103	    1	    5	   5	    9	   1	  339.16
103	    1	    5	   6	    3	   1	  361.74
103	    1	    5	   7	    3	   1	  484.44
103	    1	    5	   8	    7	   1	  551.37
103	    1	    5	   9	    1	   1	  400.62
103	    1	    5	  10	    9	   1	  347.90
103	    1	    5	  11	    5	   0	 1240.60
103	    1	    5	  12	    3	   1	  441.58
103	    1	    5	  13	    1	   1	  444.83
103	    1	    5	  14	   11	   1	  304.77
103	    1	    5	  15	    1	   1	  513.03
103	    1	    5	  16	    1	   1	  458.98
103	    1	    5	  17	    1	   1	  545.62
103	    1	    5	  18	    3	   1	  508.28
103	    1	    5	  19	   11	   1	  353.87
103	    1	    5	  20	    9	   1	  377.13
103	    1	    5	  22	    5	   0	 1266.80
103	    1	    5	  23	    9	   1	  409.36
103	    1	    5	  24	   11	   1	  307.60
103	    1	    5	  25	    5	   1	  413.69
103	    1	    5	  26	    5	   1	  406.17
103	    1	    5	  27	    5	   1	  295.80
103	    1	    5	  28	    9	   1	  666.72
103	    1	    5	  29	    7	   1	  519.72
103	    1	    5	  30	    1	   1	  477.47
103	    1	    5	  31	   11	   1	  394.93
103	    1	    5	  32	    9	   1	  403.13
103	    1	    5	  33	    5	   1	  396.79
103	    1	    5	  34	    5	   1	  562.91
103	    1	    5	  35	   11	   1	  342.47
103	    1	    5	  36	    3	   1	  456.20
103	    1	    5	  37	   11	   1	  336.43
103	    1	    5	  38	   11	   1	  326.22
103	    1	    5	  39	   11	   1	  378.15
103	    1	    5	  40	    9	   1	  604.45
103	    1	    5	  41	    7	   1	 1255.20
103	    1	    5	  42	    7	   1	  432.32
103	    1	    5	  43	    9	   1	  394.10
103	    1	    5	  44	    7	   1	  497.99
103	    1	    5	  45	    3	   1	  400.47
103	    1	    5	  46	    9	   1	  413.52
103	    1	    5	  47	    5	   1	  373.40
103	    1	    5	  48	    9	   1	  476.63
103	    1	    5	  49	    7	   1	  719.80
103	    1	    5	  50	    9	   1	  368.38
103	    1	    5	  51	    3	   1	  387.97
103	    1	    5	  52	    1	   1	  331.58
103	    1	    5	  53	   11	   1	  355.47
103	    1	    5	  54	    3	   1	  444.45
103	    1	    5	  55	    3	   1	  489.26
103	    1	    5	  56	    7	   1	  385.92
103	    1	    5	  57	    7	   1	  419.90
103	    1	    5	  58	    1	   1	  337.08
103	    1	    5	  59	    5	   1	  831.90
103	    1	    5	  60	    7	   1	  599.98
103	    1	    5	  61	    5	   1	 1190.60
103	    1	    5	  62	    7	   1	  729.42
103	    1	    5	  63	    3	   1	  408.24
103	    1	    5	  64	    1	   1	  455.88
103	    1	    5	  65	   11	   1	  364.11
103	    1	    5	  66	    3	   1	  436.74
103	    1	    5	  67	   11	   1	  291.17
103	    1	    5	  68	    1	   1	  375.00
103	    1	    5	  69	    9	   1	  289.65
103	    1	    5	  70	    3	   1	  408.57
103	    1	    5	  71	    3	   1	  316.23
103	    1	    5	  72	    5	   1	  468.23
103	    1	    5	  73	   11	   1	  315.94
103	    1	    5	  74	    1	   1	  382.42
103	    1	    5	  75	    7	   1	  602.33
103	    1	    5	  76	    1	   1	  330.13
103	    1	    5	  77	    5	   1	 1011.80
103	    1	    5	  78	    7	   1	  650.94
103	    1	    5	  79	    9	   1	  333.50
103	    1	    5	  80	    1	   1	  438.81
103	    1	    5	  81	    5	   1	  509.19
103	    1	    5	  82	    7	   1	  888.05
103	    1	    5	  83	    1	   1	  430.06
103	    1	    5	  84	    9	   1	  333.52
103	    1	    5	  85	    3	   1	  414.32
103	    1	    5	  86	    7	   1	  343.72
103	    1	    5	  87	    7	   1	  412.01
103	    1	    5	  88	    3	   1	  407.93
103	    1	    5	  89	    9	   1	  363.83
103	    1	    5	  90	   11	   1	  315.86
103	    1	    5	  91	    7	   1	  685.97
103	    1	    5	  92	    1	   1	  320.33
103	    1	    5	  93	    7	   1	  452.41
103	    1	    5	  94	    3	   1	  383.71
103	    1	    5	  95	    5	   1	 1113.40
103	    1	    5	  96	    7	   1	  700.70
103	    1	    5	  97	    1	   1	  418.65
103	    1	    5	  98	    5	   1	 1076.90
103	    1	    5	  99	    1	   1	  426.61
103	    1	    5	 100	    9	   1	  296.38
103	    1	    5	 101	    7	   1	  420.52
103	    1	    5	 102	    5	   1	  709.95
103	    1	    5	 103	   11	   1	  300.78
103	    1	    5	 104	    9	   1	  372.74
103	    1	    5	 105	    1	   1	  312.91
103	    1	    5	 106	   11	   1	  393.85
103	    1	    5	 107	    7	   1	 1201.70
103	    1	    5	 108	   11	   1	  413.22
103	    1	    5	 109	    5	   1	  400.85
103	    1	    5	 110	    5	   1	  422.21
103	    1	    5	 111	   11	   1	  356.71
103	    1	    5	 112	   11	   1	  323.70
103	    1	    5	 113	    3	   1	  408.77
103	    1	    5	 114	   11	   1	  245.33
103	    1	    5	 115	    3	   1	  373.08
103	    1	    5	 116	    5	   1	  920.97
103	    1	    5	 117	    9	   1	  294.69
103	    1	    5	 118	    9	   1	  401.12
103	    1	    5	 119	    1	   1	  396.31
103	    1	    5	 120	    9	   1	  263.65
103	    1	    6	   1	    3	   1	  389.03
103	    1	    6	   2	    9	   1	  449.60
103	    1	    6	   3	    9	   1	  301.84
103	    1	    6	   4	    7	   1	  639.52
103	    1	    6	   5	    3	   1	  464.79
103	    1	    6	   6	    3	   1	  426.92
103	    1	    6	   7	    9	   1	  333.05
103	    1	    6	   8	    5	   1	 1336.90
103	    1	    6	   9	    3	   1	  386.72
103	    1	    6	  10	    1	   1	  394.67
103	    1	    6	  11	    5	   0	  810.32
103	    1	    6	  12	    9	   1	  408.26
103	    1	    6	  13	    5	   1	  475.06
103	    1	    6	  14	    5	   1	  376.56
103	    1	    6	  15	    1	   1	  394.91
103	    1	    6	  16	    3	   1	  351.41
103	    1	    6	  17	    1	   1	  304.86
103	    1	    6	  18	    7	   1	  419.26
103	    1	    6	  19	    7	   1	  599.88
103	    1	    6	  20	    5	   0	  505.14
103	    1	    6	  21	    9	   1	  498.57
103	    1	    6	  22	    9	   1	  366.70
103	    1	    6	  24	    3	   1	  371.68
103	    1	    6	  25	    7	   1	  519.04
103	    1	    6	  26	    1	   1	  424.96
103	    1	    6	  27	   11	   1	  408.21
103	    1	    6	  28	   11	   1	  363.65
103	    1	    6	  29	    9	   1	  354.50
103	    1	    6	  30	    5	   1	 1057.10
103	    1	    6	  31	    3	   1	  391.04
103	    1	    6	  32	    9	   1	  331.15
103	    1	    6	  33	   11	   1	  355.16
103	    1	    6	  34	    7	   1	  814.16
103	    1	    6	  35	    5	   1	  925.42
103	    1	    6	  36	    7	   1	  771.90
103	    1	    6	  37	   11	   1	  437.23
103	    1	    6	  38	    3	   1	  384.35
103	    1	    6	  39	    3	   1	  596.36
103	    1	    6	  40	   11	   1	  306.35
103	    1	    6	  41	    3	   1	  407.09
103	    1	    6	  42	    1	   1	  376.23
103	    1	    6	  43	   11	   1	  383.09
103	    1	    6	  44	    3	   1	  375.57
103	    1	    6	  45	    3	   1	  416.92
103	    1	    6	  46	   11	   1	  291.85
103	    1	    6	  47	   11	   1	  322.01
103	    1	    6	  48	    1	   1	  323.78
103	    1	    6	  49	    7	   1	  786.13
103	    1	    6	  50	    5	   1	 1305.70
103	    1	    6	  51	    3	   1	  400.91
103	    1	    6	  52	    9	   1	  353.74
103	    1	    6	  53	   11	   1	  326.93
103	    1	    6	  54	    1	   1	  313.34
103	    1	    6	  55	    3	   1	  304.17
103	    1	    6	  56	    9	   1	  402.69
103	    1	    6	  57	    5	   1	  784.18
103	    1	    6	  58	    5	   1	  530.14
103	    1	    6	  59	    1	   1	  416.32
103	    1	    6	  60	    9	   1	  365.27
103	    1	    6	  61	    9	   1	  371.50
103	    1	    6	  62	   11	   1	  318.07
103	    1	    6	  63	    1	   1	  348.58
103	    1	    6	  64	   11	   1	  369.35
103	    1	    6	  65	    5	   1	  362.63
103	    1	    6	  66	    9	   1	  298.30
103	    1	    6	  67	    7	   1	  836.76
103	    1	    6	  68	    7	   1	 1063.00
103	    1	    6	  69	    7	   1	  542.18
103	    1	    6	  70	    7	   1	  315.30
103	    1	    6	  71	    5	   0	  338.95
103	    1	    6	  72	    5	   1	 1134.40
103	    1	    6	  73	    3	   1	  361.95
103	    1	    6	  74	   11	   1	  337.63
103	    1	    6	  75	    1	   1	  361.58
103	    1	    6	  76	   11	   1	  210.97
103	    1	    6	  77	    5	   1	  306.17
103	    1	    6	  78	    9	   1	  332.19
103	    1	    6	  79	    1	   1	  381.19
103	    1	    6	  80	    7	   1	 1346.80
103	    1	    6	  81	    3	   0	  320.40
103	    1	    6	  82	    3	   1	  452.93
103	    1	    6	  83	    7	   1	  838.97
103	    1	    6	  84	    5	   1	 1581.10
103	    1	    6	  85	    1	   1	  409.79
103	    1	    6	  86	    9	   1	  428.68
103	    1	    6	  87	    1	   1	  369.32
103	    1	    6	  88	    7	   1	  283.78
103	    1	    6	  89	   11	   1	  331.70
103	    1	    6	  90	    9	   1	  427.55
103	    1	    6	  91	   11	   1	  323.32
103	    1	    6	  92	    9	   1	  378.50
103	    1	    6	  93	    7	   1	  794.08
103	    1	    6	  94	    5	   1	  713.70
103	    1	    6	  95	    1	   1	  354.62
103	    1	    6	  96	   11	   1	  384.82
103	    1	    6	  97	    9	   1	  542.64
103	    1	    6	  98	    3	   1	  396.77
103	    1	    6	  99	    5	   1	  686.53
103	    1	    6	 100	    3	   1	  500.09
103	    1	    6	 102	    1	   1	  516.66
103	    1	    6	 103	   11	   1	  396.77
103	    1	    6	 104	    7	   1	  823.12
103	    1	    6	 105	    9	   1	  366.74
103	    1	    6	 106	    9	   1	  392.53
103	    1	    6	 107	   11	   1	  400.52
103	    1	    6	 108	    7	   1	 1066.70
103	    1	    6	 109	    1	   1	  312.37
103	    1	    6	 110	    5	   1	  370.14
103	    1	    6	 111	   11	   1	  300.28
103	    1	    6	 112	    5	   1	 1015.30
103	    1	    6	 113	   11	   1	  285.27
103	    1	    6	 114	    1	   1	  353.30
103	    1	    6	 115	    7	   1	  635.00
103	    1	    6	 116	    5	   1	 1039.90
103	    1	    6	 117	    7	   1	  690.98
103	    1	    6	 118	    1	   1	  348.84
103	    1	    6	 119	    1	   1	  391.14
103	    1	    6	 120	    3	   1	  515.01
103	    2	    2	   1	    2	   1	  558.55
103	    2	    2	   2	    8	   1	  655.67
103	    2	    2	   3	   10	   1	  498.12
103	    2	    2	   4	    4	   1	  472.49
103	    2	    2	   5	    2	   1	  526.65
103	    2	    2	   6	   12	   1	  394.60
103	    2	    2	   7	    2	   1	  446.03
103	    2	    2	   8	    2	   1	  369.59
103	    2	    2	   9	    8	   1	  549.14
103	    2	    2	  10	    6	   0	 1030.20
103	    2	    2	  11	   10	   1	  519.93
103	    2	    2	  12	    8	   1	  558.30
103	    2	    2	  13	    8	   1	  505.14
103	    2	    2	  14	    8	   1	  555.73
103	    2	    2	  15	    4	   1	  662.01
103	    2	    2	  16	    2	   1	  388.24
103	    2	    2	  17	    2	   1	  389.91
103	    2	    2	  18	   10	   1	  382.29
103	    2	    2	  19	    2	   1	  568.49
103	    2	    2	  20	   12	   1	  431.79
103	    2	    2	  21	    2	   1	  429.55
103	    2	    2	  22	   12	   1	  341.69
103	    2	    2	  23	    2	   1	  417.84
103	    2	    2	  24	   12	   1	  427.35
103	    2	    2	  26	    6	   1	 1106.10
103	    2	    2	  27	   12	   1	  405.79
103	    2	    2	  28	    6	   1	 1041.40
103	    2	    2	  29	    2	   1	  402.42
103	    2	    2	  30	    2	   1	  353.54
103	    2	    2	  31	   12	   1	  353.10
103	    2	    2	  32	    8	   1	  459.48
103	    2	    2	  33	    2	   1	  359.41
103	    2	    2	  34	    2	   1	  371.05
103	    2	    2	  35	    4	   1	  472.90
103	    2	    2	  36	    4	   1	  400.65
103	    2	    2	  37	   10	   1	  502.09
103	    2	    2	  39	    6	   1	 1598.60
103	    2	    2	  40	   10	   1	  400.00
103	    2	    2	  41	    8	   1	  349.66
103	    2	    2	  42	   12	   1	  335.23
103	    2	    2	  43	    4	   1	  718.73
103	    2	    2	  44	    6	   1	 1634.40
