sub	 task	 sess	 trl	 item	 acc	     rts
102	    1	    3	  37	    9	   1	  420.38
102	    1	    3	  38	    1	   1	  380.66
102	    1	    3	  39	    3	   1	  437.59
102	    1	    3	  40	    1	   1	  389.19
102	    1	    3	  41	   11	   1	  519.28
102	    1	    3	  42	    1	   1	  336.77
102	    1	    3	  43	    7	   1	  682.37
102	    1	    3	  44	    1	   1	  458.54
102	    1	    3	  45	    9	   1	  401.25
102	    1	    3	  46	   11	   1	  464.74
102	    1	    3	  47	    5	   1	 1409.00
102	    1	    3	  48	    9	   1	  306.36
102	    1	    3	  49	    9	   1	  443.22
102	    1	    3	  50	    7	   1	 1511.30
102	    1	    3	  51	    3	   1	  391.77
102	    1	    3	  52	    7	   1	  440.52
102	    1	    3	  53	    7	   1	 1198.20
102	    1	    3	  54	    7	   1	  375.38
102	    1	    3	  55	    1	   1	  401.12
102	    1	    3	  56	    3	   1	  448.17
102	    1	    3	  57	    7	   1	  470.30
102	    1	    3	  58	    7	   1	  461.79
102	    1	    3	  59	    3	   1	  370.50
102	    1	    3	  60	    5	   1	  696.73
102	    1	    3	  61	    9	   1	  445.55
102	    1	    3	  62	    9	   1	  438.20
102	    1	    3	  63	    3	   1	  345.71
102	    1	    3	  64	    3	   1	  477.11
102	    1	    3	  65	    5	   1	  654.55
102	    1	    3	  66	    5	   1	  437.12
102	    1	    3	  67	    3	   1	  367.50
102	    1	    3	  68	    5	   1	  504.33
102	    1	    3	  69	    5	   1	  767.72
102	    1	    3	  70	    7	   1	  428.89
102	    1	    3	  71	   11	   1	  571.20
102	    1	    3	  72	   11	   1	  356.04
102	    1	    3	  74	    3	   1	  350.59
102	    1	    3	  75	    1	   1	  415.33
102	    1	    3	  76	   11	   1	  351.21
102	    1	    3	  77	    5	   1	  376.31
102	    1	    3	  78	    1	   1	  413.52
102	    1	    3	  79	    3	   1	  438.07
102	    1	    3	  80	    5	   1	  542.42
102	    1	    3	  81	    9	   1	  331.71
102	    1	    3	  82	    1	   1	  462.29
102	    1	    3	  83	    5	   1	  777.01
102	    1	    3	  84	    3	   1	  419.27
102	    1	    3	  85	    5	   1	  642.34
102	    1	    3	  86	   11	   1	  344.57
102	    1	    3	  87	    3	   1	  329.27
102	    1	    3	  88	   11	   1	  313.38
102	    1	    3	  89	   11	   1	  338.57
102	    1	    3	  90	    7	   1	  947.18
102	    1	    3	  91	    5	   1	  687.34
102	    1	    3	  92	    1	   1	  345.73
102	    1	    3	  93	    1	   1	  309.01
102	    1	    3	  94	    3	   1	  503.71
102	    1	    3	  95	   11	   1	  414.61
102	    1	    3	  96	   11	   1	  412.36
102	    1	    3	  97	    9	   1	  468.43
102	    1	    3	  98	    9	   1	  284.65
102	    1	    3	  99	    9	   1	  348.86
102	    1	    3	 100	   11	   1	  290.82
102	    1	    3	 102	    7	   1	 1219.80
102	    1	    3	 103	    1	   1	  407.78
102	    1	    3	 104	    1	   1	  438.32
102	    1	    3	 105	   11	   1	  514.51
102	    1	    3	 106	   11	   1	  438.36
102	    1	    3	 107	    3	   1	  570.02
102	    1	    3	 108	    5	   1	  619.55
102	    1	    3	 109	    9	   1	  446.30
102	    1	    3	 110	    7	   1	 1043.20
102	    1	    3	 111	    3	   1	  459.40
102	    1	    3	 112	    9	   1	  402.98
102	    1	    3	 113	    7	   1	  674.23
102	    1	    3	 114	    9	   1	  411.27
102	    1	    3	 115	   11	   1	  404.02
102	    1	    3	 116	    5	   1	  587.00
102	    1	    3	 117	    7	   1	  861.90
102	    1	    3	 118	    1	   1	  425.74
102	    1	    3	 119	    3	   1	  506.48
102	    1	    3	 120	    5	   1	  740.62
102	    1	    4	   1	    3	   1	  384.73
102	    1	    4	   2	    5	   1	  511.67
102	    1	    4	   3	    1	   1	  405.36
102	    1	    4	   4	    1	   1	  315.65
102	    1	    4	   5	    1	   1	  289.14
102	    1	    4	   6	   11	   1	  308.07
102	    1	    4	   7	    5	   1	  326.18
102	    1	    4	   8	    1	   1	  316.51
102	    1	    4	   9	    9	   1	  412.41
102	    1	    4	  10	    7	   0	  399.81
102	    1	    4	  11	   11	   1	  406.39
102	    1	    4	  12	    5	   1	  745.90
102	    1	    4	  13	   11	   1	  498.06
102	    1	    4	  14	    9	   1	  441.16
102	    1	    4	  15	    1	   1	  313.54
102	    1	    4	  16	    1	   1	  336.30
102	    1	    4	  17	   11	   1	  301.31
102	    1	    4	  18	   11	   1	  536.25
102	    1	    4	  19	    1	   1	  389.14
102	    1	    4	  20	    9	   1	  353.87
102	    1	    4	  21	    5	   1	  479.10
102	    1	    4	  22	    7	   0	  427.20
102	    1	    4	  23	    7	   1	  492.56
102	    1	    4	  24	    5	   1	  424.42
102	    1	    4	  25	    3	   1	  321.72
102	    1	    4	  26	   11	   1	  411.19
102	    1	    4	  27	    1	   1	  332.48
102	    1	    4	  28	    5	   1	  507.22
102	    1	    4	  29	    5	   1	  335.84
102	    1	    4	  30	    9	   1	  420.68
102	    1	    4	  31	    5	   1	  408.18
102	    1	    4	  32	    3	   1	  420.24
102	    1	    4	  33	    7	   1	 1129.30
102	    1	    4	  34	    5	   1	  423.71
102	    1	    4	  35	    3	   1	  367.36
102	    1	    4	  36	    9	   1	  457.60
102	    1	    4	  37	    1	   1	  332.02
102	    1	    4	  38	    3	   1	  406.09
102	    1	    4	  39	    7	   1	 1101.30
102	    1	    4	  40	    7	   1	  635.31
102	    1	    4	  41	    9	   1	  379.18
102	    1	    4	  42	   11	   1	  388.10
102	    1	    4	  43	   11	   1	  309.21
102	    1	    4	  44	    1	   1	  372.06
102	    1	    4	  45	   11	   1	  373.29
102	    1	    4	  46	    9	   1	  316.32
102	    1	    4	  47	    1	   0	  720.34
102	    1	    4	  48	    9	   1	  693.18
102	    1	    4	  49	    3	   1	  385.13
102	    1	    4	  50	    7	   1	 1527.80
102	    1	    4	  51	    7	   1	  448.62
102	    1	    4	  52	    9	   1	  482.53
102	    1	    4	  53	    7	   1	  521.57
102	    1	    4	  54	    5	   1	  497.40
102	    1	    4	  55	    7	   0	  792.73
102	    1	    4	  56	   11	   1	  436.36
102	    1	    4	  57	    1	   1	  375.80
102	    1	    4	  58	    1	   1	  378.90
102	    1	    4	  59	    1	   1	  396.40
102	    1	    4	  60	    7	   1	 1407.70
102	    1	    4	  61	    9	   1	  475.49
102	    1	    4	  62	    7	   0	  403.12
102	    1	    4	  63	   11	   1	  427.15
102	    1	    4	  64	    5	   1	  401.28
102	    1	    4	  65	    3	   1	  460.41
102	    1	    4	  66	   11	   1	  400.99
102	    1	    4	  67	    7	   1	 1605.80
102	    1	    4	  68	    9	   1	  404.35
102	    1	    4	  69	    3	   1	  307.46
102	    1	    4	  70	    5	   1	  367.92
102	    1	    4	  71	   11	   1	  335.39
102	    1	    4	  72	   11	   1	  403.08
102	    1	    4	  73	    9	   1	  435.57
102	    1	    4	  74	    7	   0	  517.14
102	    1	    4	  75	   11	   1	  399.17
102	    1	    4	  76	    9	   1	  600.42
102	    1	    4	  77	    1	   1	  339.23
102	    1	    4	  78	    5	   1	  760.22
102	    1	    4	  79	    3	   1	  388.31
102	    1	    4	  80	    3	   1	  382.37
102	    1	    4	  81	    3	   1	  381.41
102	    1	    4	  82	    5	   1	  631.90
102	    1	    4	  83	    7	   1	  786.89
102	    1	    4	  84	   11	   1	  469.60
102	    1	    4	  85	    3	   1	  490.64
102	    1	    4	  86	    7	   1	  621.70
102	    1	    4	  87	    5	   1	  429.65
102	    1	    4	  88	    9	   1	  412.63
102	    1	    4	  89	    7	   1	  807.39
102	    1	    4	  90	   11	   1	  402.09
102	    1	    4	  91	    7	   1	  476.47
102	    1	    4	  92	    3	   1	  394.62
102	    1	    4	  93	    5	   1	  444.17
102	    1	    4	  94	    9	   1	  408.11
102	    1	    4	  95	    3	   1	  395.55
102	    1	    4	  96	    7	   1	  605.13
102	    1	    4	  97	    1	   1	  364.80
102	    1	    4	  98	    9	   1	  317.11
102	    1	    4	  99	    3	   1	  348.85
102	    1	    4	 100	    3	   1	  548.71
102	    1	    4	 101	   11	   1	  426.04
102	    1	    4	 102	    5	   1	  368.30
102	    1	    4	 103	    5	   1	  462.42
102	    1	    4	 104	    1	   1	  448.96
102	    1	    4	 105	    7	   1	  522.00
102	    1	    4	 106	    9	   1	  423.39
102	    1	    4	 107	   11	   1	  414.10
102	    1	    4	 108	    9	   1	  395.90
102	    1	    4	 109	    5	   1	  906.71
102	    1	    4	 110	    1	   1	  350.62
102	    1	    4	 111	    3	   1	  318.57
102	    1	    4	 112	    1	   1	  282.80
102	    1	    4	 113	    9	   1	  408.17
102	    1	    4	 114	    3	   1	  382.25
102	    1	    4	 115	    1	   1	  350.68
102	    1	    4	 116	    9	   1	  413.08
102	    1	    4	 118	   11	   1	  422.78
102	    1	    4	 119	    3	   1	  353.91
102	    1	    4	 120	    3	   1	  457.04
102	    1	    5	   1	    5	   1	  602.49
102	    1	    5	   2	    3	   1	  330.50
102	    1	    5	   3	   11	   1	  375.51
102	    1	    5	   4	    9	   1	  349.12
102	    1	    5	   5	    5	   1	  370.10
102	    1	    5	   6	    3	   1	  305.10
102	    1	    5	   7	    7	   1	  651.07
102	    1	    5	   8	    7	   1	  793.21
102	    1	    5	   9	    7	   1	  444.31
102	    1	    5	  10	    3	   1	  301.77
102	    1	    5	  11	    1	   1	  357.06
102	    1	    5	  12	    5	   1	  989.02
102	    1	    5	  13	   11	   1	  330.85
102	    1	    5	  14	    9	   1	  452.67
102	    1	    5	  15	    7	   1	  623.46
102	    1	    5	  16	    3	   1	  315.36
102	    1	    5	  17	   11	   1	  306.28
102	    1	    5	  18	   11	   1	  460.33
102	    1	    5	  19	    1	   1	  294.71
102	    1	    5	  20	    3	   1	  369.21
102	    1	    5	  21	    3	   1	  316.60
102	    1	    5	  22	   11	   1	  367.85
102	    1	    5	  23	    9	   1	  444.55
102	    1	    5	  24	    1	   1	  386.58
102	    1	    5	  25	    9	   1	  286.94
102	    1	    5	  26	    9	   1	  314.00
102	    1	    5	  27	   11	   1	  291.76
102	    1	    5	  28	    1	   1	  318.54
102	    1	    5	  29	    5	   0	  324.25
102	    1	    5	  30	    9	   1	  545.16
102	    1	    5	  31	    5	   1	  440.63
102	    1	    5	  32	   11	   1	  353.71
102	    1	    5	  33	    5	   1	  539.19
102	    1	    5	  34	    7	   1	  887.01
102	    1	    5	  35	    7	   1	  570.39
102	    1	    5	  36	    9	   1	  393.13
102	    1	    5	  37	    5	   1	  339.43
102	    1	    5	  38	    1	   1	  424.73
102	    1	    5	  39	    3	   1	  332.88
102	    1	    5	  40	    3	   1	  323.38
102	    1	    5	  41	    3	   1	  285.11
102	    1	    5	  42	    3	   1	  265.82
102	    1	    5	  43	   11	   1	  377.81
102	    1	    5	  44	    3	   1	  401.97
102	    1	    5	  45	    3	   1	  292.75
102	    1	    5	  46	    7	   1	  299.21
102	    1	    5	  47	    5	   1	  713.47
102	    1	    5	  48	    3	   1	  556.63
102	    1	    5	  49	    5	   1	 1544.40
102	    1	    5	  50	    3	   1	  381.10
102	    1	    5	  51	    5	   1	  450.58
102	    1	    5	  52	    1	   1	  416.28
102	    1	    5	  53	    3	   1	  341.13
102	    1	    5	  54	    9	   1	  389.61
102	    1	    5	  55	    3	   1	  308.14
102	    1	    5	  56	    5	   1	  391.91
102	    1	    5	  57	    5	   1	  314.42
102	    1	    5	  58	    9	   1	  375.11
102	    1	    5	  59	    1	   1	  324.14
102	    1	    5	  60	    1	   1	  289.62
102	    1	    5	  61	    1	   1	  303.37
102	    1	    5	  62	    1	   1	  282.28
102	    1	    5	  63	    1	   1	  265.35
102	    1	    5	  64	   11	   1	  362.68
102	    1	    5	  65	   11	   1	  383.74
102	    1	    5	  66	    1	   1	  325.82
102	    1	    5	  67	    9	   1	  337.54
102	    1	    5	  68	    9	   1	  482.91
102	    1	    5	  69	    7	   1	  510.30
102	    1	    5	  70	    7	   1	  349.50
102	    1	    5	  71	    3	   1	  483.13
102	    1	    5	  72	    7	   1	  363.09
102	    1	    5	  73	    1	   1	  360.09
102	    1	    5	  74	    5	   1	  639.13
102	    1	    5	  75	    5	   1	  445.64
102	    1	    5	  76	   11	   1	  441.88
102	    1	    5	  77	    7	   1	 1224.20
102	    1	    5	  78	   11	   1	  419.59
102	    1	    5	  79	   11	   1	  415.44
102	    1	    5	  80	   11	   1	  363.63
102	    1	    5	  81	    7	   1	  707.37
102	    1	    5	  82	    5	   1	  409.80
102	    1	    5	  83	    7	   1	 1077.70
102	    1	    5	  84	    7	   1	  456.02
102	    1	    5	  85	    7	   1	  603.31
102	    1	    5	  86	    9	   1	  530.07
102	    1	    5	  87	    9	   1	  389.75
102	    1	    5	  88	    7	   1	  445.38
102	    1	    5	  89	    3	   1	  381.05
102	    1	    5	  90	    9	   1	  455.26
102	    1	    5	  91	    9	   1	  407.05
102	    1	    5	  92	    5	   1	  360.99
102	    1	    5	  93	    7	   1	  398.61
102	    1	    5	  94	    9	   1	  384.30
102	    1	    5	  95	    1	   1	  357.37
102	    1	    5	  96	    9	   1	  387.88
102	    1	    5	  97	    7	   1	 1189.00
102	    1	    5	  98	    3	   1	  347.97
102	    1	    5	 100	    5	   1	  415.96
102	    1	    5	 101	    5	   1	  517.92
102	    1	    5	 102	    7	   1	  841.70
102	    1	    5	 103	   11	   1	  493.76
102	    1	    5	 104	   11	   1	  341.00
102	    1	    5	 105	   11	   1	  340.94
102	    1	    5	 106	    9	   1	  388.24
102	    1	    5	 107	    7	   1	  718.81
102	    1	    5	 108	   11	   1	  333.19
102	    1	    5	 109	    5	   1	  318.65
102	    1	    5	 110	    9	   1	  434.61
102	    1	    5	 111	    1	   1	  374.06
102	    1	    5	 112	    5	   1	  519.44
102	    1	    5	 113	    1	   1	  393.07
102	    1	    5	 114	    1	   1	  301.86
102	    1	    5	 115	   11	   1	  332.54
102	    1	    5	 116	    1	   1	  277.98
102	    1	    5	 117	    1	   1	  346.58
102	    1	    5	 118	    3	   1	  322.91
102	    1	    5	 119	   11	   1	  335.73
102	    1	    5	 120	    1	   1	  256.93
102	    1	    6	   1	    5	   1	  408.28
102	    1	    6	   2	    1	   1	  266.19
102	    1	    6	   3	    1	   1	  235.94
102	    1	    6	   4	    1	   1	  263.72
102	    1	    6	   5	   11	   1	  322.90
102	    1	    6	   6	    7	   1	  866.17
102	    1	    6	   7	    7	   1	  322.61
102	    1	    6	   8	   11	   1	  575.46
102	    1	    6	   9	    5	   1	  606.44
102	    1	    6	  10	    9	   1	  336.57
102	    1	    6	  11	    7	   1	  684.01
102	    1	    6	  12	    1	   1	  300.80
102	    1	    6	  13	    3	   1	  508.48
102	    1	    6	  14	   11	   1	  306.61
102	    1	    6	  15	    3	   1	  328.10
102	    1	    6	  16	   11	   1	  317.84
102	    1	    6	  17	    5	   1	  455.27
102	    1	    6	  18	    5	   1	  530.67
102	    1	    6	  19	    5	   1	  441.55
102	    1	    6	  20	    7	   1	  312.39
102	    1	    6	  21	    3	   1	  290.19
102	    1	    6	  22	    5	   1	  405.92
102	    1	    6	  23	    9	   1	  335.47
102	    1	    6	  24	   11	   1	  389.85
102	    1	    6	  25	    9	   1	  322.28
102	    1	    6	  26	    3	   1	  276.66
102	    1	    6	  27	    7	   1	  565.02
102	    1	    6	  28	    9	   1	  374.60
102	    1	    6	  29	    9	   1	  346.65
102	    1	    6	  30	    7	   0	  515.74
102	    1	    6	  31	    1	   1	  301.47
102	    1	    6	  32	    7	   1	  415.05
102	    1	    6	  33	   11	   1	  374.75
102	    1	    6	  34	    7	   1	  667.72
102	    1	    6	  35	    1	   1	  342.59
102	    1	    6	  36	   11	   1	  348.16
102	    1	    6	  37	    7	   1	  376.98
102	    1	    6	  38	    7	   1	  390.51
102	    1	    6	  39	   11	   1	  290.58
102	    1	    6	  40	    3	   1	  299.86
102	    1	    6	  41	    1	   1	  358.45
102	    1	    6	  42	    9	   1	  333.86
102	    1	    6	  43	    9	   1	  407.15
102	    1	    6	  44	    1	   1	  305.37
102	    1	    6	  45	    3	   1	  371.80
102	    1	    6	  46	    1	   1	  446.04
102	    1	    6	  47	    1	   1	  376.23
102	    1	    6	  48	    1	   1	  286.29
102	    1	    6	  49	    5	   1	  483.52
102	    1	    6	  50	    9	   1	  280.29
102	    1	    6	  51	    5	   1	  458.00
102	    1	    6	  52	    9	   1	  288.45
102	    1	    6	  53	    7	   1	  431.33
102	    1	    6	  54	    7	   1	  268.89
102	    1	    6	  55	    7	   1	  493.77
102	    1	    6	  56	    7	   1	  403.47
102	    1	    6	  57	    7	   1	  362.01
102	    1	    6	  58	    1	   1	  378.19
102	    1	    6	  59	    5	   1	  499.37
102	    1	    6	  60	    1	   1	  255.76
102	    1	    6	  61	    5	   1	  318.82
102	    1	    6	  62	   11	   1	  252.10
102	    1	    6	  63	   11	   1	  353.81
102	    1	    6	  64	   11	   1	  272.51
102	    1	    6	  65	   11	   1	  275.67
102	    1	    6	  66	    3	   1	  281.92
102	    1	    6	  67	    3	   1	  512.56
102	    1	    6	  68	    9	   1	  265.55
102	    1	    6	  69	    9	   1	  616.90
102	    1	    6	  70	    5	   1	  497.79
102	    1	    6	  71	   11	   1	  354.38
102	    1	    6	  72	    1	   1	  400.79
102	    1	    6	  73	    3	   1	  434.27
102	    1	    6	  74	    5	   1	  270.03
102	    1	    6	  75	    3	   1	  390.75
102	    1	    6	  76	    9	   1	  303.22
102	    1	    6	  77	   11	   1	  341.61
102	    1	    6	  78	    9	   1	  293.76
102	    1	    6	  79	    3	   1	  545.07
102	    1	    6	  80	    1	   1	  326.24
102	    1	    6	  81	    9	   1	  332.78
102	    1	    6	  82	   11	   1	  383.14
102	    1	    6	  83	    9	   1	  277.33
102	    1	    6	  84	    9	   1	  249.87
102	    1	    6	  85	    9	   1	  244.58
102	    1	    6	  86	    5	   1	  776.72
102	    1	    6	  87	    1	   1	  312.70
102	    1	    6	  88	    3	   1	  261.07
102	    1	    6	  89	    7	   1	  489.42
102	    1	    6	  91	    3	   1	  348.86
102	    1	    6	  92	    3	   1	  305.56
102	    1	    6	  93	   11	   1	  383.58
102	    1	    6	  94	    5	   1	  411.56
102	    1	    6	  95	    7	   1	  264.50
102	    1	    6	  96	    7	   1	  252.52
102	    1	    6	  97	   11	   1	  245.18
102	    1	    6	  98	    1	   1	  281.74
102	    1	    6	  99	    5	   1	  327.20
102	    1	    6	 100	    9	   1	  234.63
102	    1	    6	 101	   11	   1	  357.62
102	    1	    6	 102	    5	   1	  327.11
102	    1	    6	 103	    7	   0	  348.24
102	    1	    6	 104	    3	   1	  330.03
102	    1	    6	 105	    3	   1	  289.02
102	    1	    6	 106	    5	   1	  503.72
102	    1	    6	 107	    9	   1	  585.55
102	    1	    6	 108	   11	   1	  345.76
102	    1	    6	 109	    1	   1	  291.13
102	    1	    6	 110	   11	   1	  304.93
102	    1	    6	 112	    9	   1	  290.94
102	    1	    6	 113	    7	   1	  656.69
102	    1	    6	 114	    3	   1	  347.78
102	    1	    6	 115	    3	   1	  329.19
102	    1	    6	 116	    1	   1	  300.95
102	    1	    6	 118	    1	   1	  308.20
102	    1	    6	 119	    5	   1	  439.87
102	    1	    6	 120	    5	   1	  274.64
102	    2	    2	   1	   10	   1	  473.68
102	    2	    2	   2	   10	   1	  518.92
102	    2	    2	   3	    8	   1	  739.60
102	    2	    2	   4	    6	   1	  677.91
102	    2	    2	   5	    4	   1	  470.26
102	    2	    2	   6	    6	   1	 1192.60
102	    2	    2	   7	    8	   1	  545.22
102	    2	    2	   8	   10	   1	  572.66
102	    2	    2	   9	   12	   1	  457.87
102	    2	    2	  10	    2	   1	  454.43
102	    2	    2	  11	    8	   1	  537.39
102	    2	    2	  12	   12	   1	  421.65
102	    2	    2	  13	    4	   1	  441.19
102	    2	    2	  14	    2	   1	  438.51
102	    2	    2	  15	    6	   1	  467.73
102	    2	    2	  16	    6	   1	  614.22
102	    2	    2	  17	    8	   1	  459.39
102	    2	    2	  18	    2	   1	  405.78
102	    2	    2	  19	   10	   1	  421.70
102	    2	    2	  20	   12	   1	  484.70
102	    2	    2	  21	   12	   1	  459.28
102	    2	    2	  22	    6	   1	  696.81
102	    2	    2	  23	   10	   1	  367.76
102	    2	    2	  24	    2	   1	  376.84
102	    2	    2	  25	   10	   1	  403.93
102	    2	    2	  26	    6	   1	  449.58
102	    2	    2	  27	    8	   1	  531.35
102	    2	    2	  28	    2	   1	  372.34
102	    2	    2	  29	   10	   1	  476.28
102	    2	    2	  30	    4	   1	  483.93
102	    2	    2	  31	    8	   1	  581.16
102	    2	    2	  32	   10	   1	  500.75
102	    2	    2	  33	    4	   1	  658.15
102	    2	    2	  34	   12	   1	  393.23
102	    2	    2	  35	   12	   1	  605.07
102	    2	    2	  36	    6	   1	  844.53
102	    2	    2	  37	   10	   1	  350.33
102	    2	    2	  38	    4	   1	  430.72
102	    2	    2	  39	    8	   1	  356.35
102	    2	    2	  40	    6	   1	  586.16
102	    2	    2	  41	    4	   1	  644.45
102	    2	    2	  42	    2	   1	  383.19
102	    2	    2	  44	    8	   1	  814.36
102	    2	    2	  45	    4	   1	  496.80
102	    2	    2	  46	    2	   1	  469.88
102	    2	    2	  47	   12	   1	  408.27
