sub	 task	 sess	 trl	 item	 acc	     rts
101	    1	    2	  90	    9	   1	  713.35
101	    1	    2	  91	    3	   1	  680.29
101	    1	    2	  92	    5	   1	 1063.30
101	    1	    2	  93	    5	   1	  573.86
101	    1	    2	  94	    5	   1	  670.42
101	    1	    2	  95	    5	   1	  752.97
101	    1	    2	  96	    3	   1	  587.32
101	    1	    2	  97	    5	   1	  713.10
101	    1	    2	  98	    9	   1	  667.56
101	    1	    2	  99	    7	   1	 1282.70
101	    1	    2	 100	    7	   1	  741.73
101	    1	    2	 101	    3	   1	  522.62
101	    1	    2	 102	    3	   1	 1026.60
101	    1	    2	 103	   11	   1	  553.35
101	    1	    2	 104	    7	   1	  969.20
101	    1	    2	 105	    9	   1	  665.61
101	    1	    2	 106	    7	   1	  739.77
101	    1	    2	 107	   11	   1	  480.37
101	    1	    2	 108	    1	   1	  872.09
101	    1	    2	 109	    7	   1	 1074.20
101	    1	    2	 110	    5	   1	 1207.40
101	    1	    2	 111	    1	   1	  630.01
101	    1	    2	 112	   11	   1	  575.48
101	    1	    2	 113	   11	   1	  542.25
101	    1	    2	 114	    3	   1	  579.93
101	    1	    2	 115	    3	   1	  983.84
101	    1	    2	 117	    5	   1	  849.20
101	    1	    2	 118	   11	   1	  578.30
101	    1	    2	 119	    1	   1	  505.11
101	    1	    2	 120	    5	   1	  963.21
101	    1	    3	   1	    1	   1	  462.65
101	    1	    3	   2	   11	   1	  455.90
101	    1	    3	   3	    1	   1	  503.00
101	    1	    3	   4	    5	   1	  593.99
101	    1	    3	   5	    3	   1	  673.08
101	    1	    3	   6	   11	   1	  458.67
101	    1	    3	   7	    5	   1	  556.70
101	    1	    3	   8	    1	   1	  561.69
101	    1	    3	   9	    9	   1	  644.53
101	    1	    3	  10	    9	   1	  617.31
101	    1	    3	  11	    9	   1	  550.57
101	    1	    3	  12	    7	   1	 1037.90
101	    1	    3	  14	    1	   1	  626.95
101	    1	    3	  15	    5	   1	 1429.70
101	    1	    3	  16	    7	   1	  955.06
101	    1	    3	  17	    5	   1	  710.35
101	    1	    3	  18	    7	   1	  534.22
101	    1	    3	  19	    1	   1	  557.36
101	    1	    3	  20	   11	   1	  399.26
101	    1	    3	  21	    7	   1	  638.30
101	    1	    3	  22	    1	   1	  478.28
101	    1	    3	  23	    9	   1	  415.92
101	    1	    3	  24	    3	   1	  505.21
101	    1	    3	  25	    3	   1	  391.31
101	    1	    3	  26	    7	   1	  535.71
101	    1	    3	  27	   11	   1	  488.88
101	    1	    3	  28	   11	   1	  389.40
101	    1	    3	  29	    5	   1	  857.08
101	    1	    3	  30	   11	   1	  450.97
101	    1	    3	  31	   11	   1	  502.32
101	    1	    3	  32	    3	   1	  536.75
101	    1	    3	  33	    5	   1	  683.31
101	    1	    3	  34	    5	   1	  507.87
101	    1	    3	  35	    3	   1	  465.53
101	    1	    3	  36	    1	   1	  401.61
101	    1	    3	  37	    9	   1	  477.71
101	    1	    3	  38	    3	   1	  532.18
101	    1	    3	  39	    1	   1	  449.92
101	    1	    3	  40	    7	   1	  820.47
101	    1	    3	  41	    7	   1	  830.26
101	    1	    3	  42	    5	   1	  823.29
101	    1	    3	  43	   11	   1	  524.32
101	    1	    3	  44	    9	   1	  500.26
101	    1	    3	  45	    9	   1	  576.62
101	    1	    3	  46	    5	   1	  599.13
101	    1	    3	  47	    9	   1	  527.66
101	    1	    3	  48	    9	   1	  433.50
101	    1	    3	  49	    7	   1	  804.34
101	    1	    3	  50	    9	   1	  406.25
101	    1	    3	  51	    5	   1	  567.61
101	    1	    3	  52	    1	   1	  751.03
101	    1	    3	  53	    7	   1	 1238.00
101	    1	    3	  55	    1	   1	  634.65
101	    1	    3	  56	   11	   1	  535.03
101	    1	    3	  57	    9	   1	  675.52
101	    1	    3	  58	    5	   1	 1467.50
101	    1	    3	  59	    3	   1	  490.84
101	    1	    3	  60	    9	   1	  534.76
101	    1	    3	  61	    5	   1	  891.41
101	    1	    3	  62	    9	   1	  790.79
101	    1	    3	  63	    3	   1	  711.19
101	    1	    3	  64	    1	   1	  691.67
101	    1	    3	  65	    3	   1	  660.16
101	    1	    3	  66	    7	   1	  689.92
101	    1	    3	  67	   11	   1	  612.66
101	    1	    3	  68	    7	   1	  890.78
101	    1	    3	  69	    7	   1	  623.39
101	    1	    3	  71	    7	   1	  710.10
101	    1	    3	  72	    7	   1	  546.83
101	    1	    3	  73	    1	   1	  543.75
101	    1	    3	  75	   11	   1	  598.50
101	    1	    3	  76	    9	   1	  773.78
101	    1	    3	  77	    9	   1	  688.29
101	    1	    3	  78	    1	   1	  534.35
101	    1	    3	  79	   11	   1	  510.92
101	    1	    3	  80	    5	   1	 1529.50
101	    1	    3	  81	   11	   1	  557.87
101	    1	    3	  82	    9	   1	  855.99
101	    1	    3	  83	   11	   1	  405.91
101	    1	    3	  84	    9	   1	  704.26
101	    1	    3	  85	    7	   1	  745.86
101	    1	    3	  86	    5	   1	  631.80
101	    1	    3	  87	    5	   1	  549.89
101	    1	    3	  88	    9	   1	  625.99
101	    1	    3	  89	   11	   1	  427.45
101	    1	    3	  90	    7	   1	  940.37
101	    1	    3	  91	    7	   1	  473.64
101	    1	    3	  92	    5	   1	  559.82
101	    1	    3	  93	    7	   1	 1006.60
101	    1	    3	  94	   11	   1	  548.92
101	    1	    3	  95	    5	   1	  609.79
101	    1	    3	  96	    1	   1	  549.75
101	    1	    3	  97	    3	   1	  493.36
101	    1	    3	  98	    3	   1	  535.66
101	    1	    3	  99	    3	   1	  521.64
101	    1	    3	 100	    1	   1	  634.15
101	    1	    3	 101	    9	   1	  498.78
101	    1	    3	 102	    3	   1	  663.90
101	    1	    3	 103	    3	   1	  981.46
101	    1	    3	 105	    1	   1	  464.15
101	    1	    3	 106	   11	   1	  852.91
101	    1	    3	 107	   11	   1	  830.89
101	    1	    3	 108	    9	   1	  657.34
101	    1	    3	 109	    3	   1	  986.51
101	    1	    3	 110	    7	   1	  989.90
101	    1	    3	 111	   11	   1	  495.64
101	    1	    3	 112	    7	   1	  699.43
101	    1	    3	 113	    1	   1	  489.37
101	    1	    3	 114	    5	   1	  946.71
101	    1	    3	 115	    3	   1	  536.82
101	    1	    3	 116	    5	   1	  803.73
101	    1	    3	 117	    3	   1	  530.08
101	    1	    3	 118	    3	   1	  429.35
101	    1	    3	 119	    3	   1	  394.79
101	    1	    3	 120	    5	   1	  366.08
101	    1	    4	   1	    1	   1	  742.97
101	    1	    4	   2	    3	   1	  537.83
101	    1	    4	   3	    1	   1	  651.52
101	    1	    4	   4	    3	   1	  543.54
101	    1	    4	   5	    7	   1	  613.93
101	    1	    4	   6	    9	   1	  514.69
101	    1	    4	   7	    3	   1	  542.57
101	    1	    4	   8	    1	   1	  554.31
101	    1	    4	   9	    7	   1	  534.71
101	    1	    4	  10	    1	   1	  606.58
101	    1	    4	  12	    3	   1	  507.48
101	    1	    4	  13	    1	   1	  442.20
101	    1	    4	  14	    9	   1	  459.06
101	    1	    4	  15	    1	   1	  711.91
101	    1	    4	  16	    7	   1	  538.92
101	    1	    4	  17	   11	   1	  469.29
101	    1	    4	  18	    7	   1	  468.17
101	    1	    4	  19	   11	   1	  445.30
101	    1	    4	  20	   11	   1	  528.94
101	    1	    4	  21	    9	   1	  452.03
101	    1	    4	  22	    5	   1	  983.53
101	    1	    4	  23	    9	   1	  645.63
101	    1	    4	  24	    1	   1	  629.02
101	    1	    4	  25	   11	   1	  841.49
101	    1	    4	  26	    7	   1	  682.44
101	    1	    4	  27	    9	   1	  494.81
101	    1	    4	  28	    3	   1	  555.26
101	    1	    4	  29	    7	   1	  730.75
101	    1	    4	  30	    3	   1	  509.87
101	    1	    4	  31	    5	   1	 1399.30
101	    1	    4	  32	   11	   1	  455.77
101	    1	    4	  33	    3	   1	  520.69
101	    1	    4	  34	    7	   1	  514.06
101	    1	    4	  35	    9	   1	  539.22
101	    1	    4	  36	    9	   1	  828.14
101	    1	    4	  37	   11	   1	  437.38
101	    1	    4	  38	    5	   1	  930.93
101	    1	    4	  39	    7	   1	 1319.80
101	    1	    4	  40	    5	   1	  829.06
101	    1	    4	  41	    5	   1	  526.61
101	    1	    4	  42	    3	   1	  719.37
101	    1	    4	  43	    5	   1	  479.08
101	    1	    4	  44	    1	   1	  562.16
101	    1	    4	  45	   11	   1	  711.13
101	    1	    4	  46	    9	   1	  856.30
101	    1	    4	  47	    7	   1	  489.95
101	    1	    4	  48	    1	   1	  605.46
101	    1	    4	  49	    7	   1	  798.62
101	    1	    4	  50	   11	   1	  510.39
101	    1	    4	  51	   11	   1	  393.48
101	    1	    4	  52	    5	   1	  543.88
101	    1	    4	  53	    9	   1	  535.99
101	    1	    4	  54	    1	   1	  633.49
101	    1	    4	  55	    1	   1	  441.75
101	    1	    4	  56	    1	   1	  446.00
101	    1	    4	  57	    7	   1	 1059.70
101	    1	    4	  59	    5	   1	 1226.90
101	    1	    4	  60	    1	   1	  482.87
101	    1	    4	  61	    5	   1	  882.44
101	    1	    4	  62	    1	   1	  488.79
101	    1	    4	  63	    1	   1	  386.95
101	    1	    4	  64	    3	   1	  737.87
101	    1	    4	  65	    7	   1	  561.96
101	    1	    4	  66	    5	   1	 1664.70
101	    1	    4	  67	    9	   1	  463.05
101	    1	    4	  68	   11	   1	  361.40
101	    1	    4	  69	    9	   1	  472.20
101	    1	    4	  70	    3	   1	  483.57
101	    1	    4	  71	    9	   1	  493.03
101	    1	    4	  72	    5	   1	  805.44
101	    1	    4	  73	    5	   1	  583.45
101	    1	    4	  74	    7	   1	 1827.30
101	    1	    4	  75	   11	   1	  473.19
101	    1	    4	  76	    1	   1	  597.85
101	    1	    4	  77	    9	   1	  479.63
101	    1	    4	  78	   11	   1	  441.76
101	    1	    4	  79	    5	   1	  556.56
101	    1	    4	  80	    3	   1	  569.25
101	    1	    4	  81	    9	   1	  479.90
101	    1	    4	  82	    7	   1	 1730.90
101	    1	    4	  83	    5	   1	  506.20
101	    1	    4	  84	   11	   1	  557.87
101	    1	    4	  85	    5	   1	  645.28
101	    1	    4	  86	   11	   1	  461.39
101	    1	    4	  87	    3	   1	  579.90
101	    1	    4	  88	    5	   1	 1616.10
101	    1	    4	  89	    3	   1	  616.36
101	    1	    4	  90	   11	   1	  462.13
101	    1	    4	  91	    7	   1	 1090.50
101	    1	    4	  92	    3	   1	  432.66
101	    1	    4	  93	    9	   1	  789.14
101	    1	    4	  94	    9	   1	  983.23
101	    1	    4	  95	    5	   1	  843.66
101	    1	    4	  96	    3	   1	  987.41
101	    1	    4	  97	   11	   1	  767.40
101	    1	    4	  98	    5	   1	  654.95
101	    1	    4	  99	   11	   1	  479.98
101	    1	    4	 100	    7	   1	  790.20
101	    1	    4	 101	    9	   1	  533.86
101	    1	    4	 102	    7	   1	 1289.70
101	    1	    4	 103	    1	   1	  473.98
101	    1	    4	 104	    9	   1	  676.17
101	    1	    4	 105	    5	   1	  783.91
101	    1	    4	 106	    3	   1	  642.51
101	    1	    4	 107	   11	   1	  540.57
101	    1	    4	 108	    1	   1	  598.69
101	    1	    4	 109	    7	   1	 1054.90
101	    1	    4	 110	    1	   1	  359.05
101	    1	    4	 111	   11	   1	  511.22
101	    1	    4	 112	   11	   1	  572.34
101	    1	    4	 113	    7	   1	 1070.90
101	    1	    4	 114	    9	   1	  479.32
101	    1	    4	 115	    3	   1	  485.97
101	    1	    4	 116	    1	   1	  536.67
101	    1	    4	 117	    3	   1	  470.11
101	    1	    4	 118	    3	   1	  438.81
101	    1	    4	 119	    7	   1	 2149.10
101	    1	    4	 120	    9	   1	  593.54
101	    1	    5	   1	    7	   1	  734.16
101	    1	    5	   2	    1	   1	  571.98
101	    1	    5	   3	    7	   1	 1396.60
101	    1	    5	   4	    7	   1	 1595.10
101	    1	    5	   5	   11	   1	  733.40
101	    1	    5	   6	    3	   1	  454.79
101	    1	    5	   7	    7	   1	  504.74
101	    1	    5	   8	    9	   1	  507.23
101	    1	    5	  10	    1	   1	  538.65
101	    1	    5	  11	    7	   1	  697.79
101	    1	    5	  12	    7	   1	  521.06
101	    1	    5	  13	    1	   1	  475.81
101	    1	    5	  14	    1	   1	  443.51
101	    1	    5	  15	    3	   1	  504.96
101	    1	    5	  16	    7	   1	  594.56
101	    1	    5	  17	    7	   1	  484.95
101	    1	    5	  18	    3	   1	  469.81
101	    1	    5	  19	    7	   1	  555.62
101	    1	    5	  20	    1	   1	  431.43
101	    1	    5	  21	    9	   1	  449.76
101	    1	    5	  22	    3	   1	  661.65
101	    1	    5	  23	    9	   1	  482.00
101	    1	    5	  24	    5	   1	  782.05
101	    1	    5	  25	    9	   1	  667.30
101	    1	    5	  26	    9	   1	  522.70
101	    1	    5	  27	    1	   1	  525.97
101	    1	    5	  28	    5	   1	 1466.40
101	    1	    5	  29	    7	   1	  632.03
101	    1	    5	  30	    3	   1	  577.89
101	    1	    5	  31	    9	   1	  438.40
101	    1	    5	  32	    7	   1	  680.87
101	    1	    5	  33	    5	   1	  597.14
101	    1	    5	  34	   11	   1	  460.48
101	    1	    5	  35	    1	   1	  440.07
101	    1	    5	  36	   11	   1	  523.91
101	    1	    5	  37	    5	   1	  422.48
101	    1	    5	  38	    7	   1	  904.64
101	    1	    5	  39	    9	   1	  614.72
101	    1	    5	  40	    7	   1	  499.30
101	    1	    5	  41	    3	   1	  557.17
101	    1	    5	  42	    5	   1	  640.81
101	    1	    5	  43	   11	   1	  393.31
101	    1	    5	  44	   11	   1	  398.19
101	    1	    5	  45	   11	   1	  323.64
101	    1	    5	  46	    1	   1	  518.19
101	    1	    5	  47	    1	   1	  393.84
101	    1	    5	  48	    3	   1	  452.14
101	    1	    5	  49	    3	   1	  385.64
101	    1	    5	  50	    7	   1	  590.86
101	    1	    5	  51	    1	   1	  442.48
101	    1	    5	  52	    5	   1	  524.32
101	    1	    5	  53	    9	   1	  427.76
101	    1	    5	  54	    9	   1	  482.40
101	    1	    5	  55	    5	   1	  766.92
101	    1	    5	  56	    5	   1	  441.58
101	    1	    5	  57	   11	   1	  391.71
101	    1	    5	  58	    3	   1	  456.68
101	    1	    5	  59	    5	   1	  533.38
101	    1	    5	  60	    7	   1	  589.60
101	    1	    5	  61	   11	   1	  715.71
101	    1	    5	  62	    9	   1	  441.37
101	    1	    5	  63	    1	   1	  435.42
101	    1	    5	  64	    3	   1	  482.80
101	    1	    5	  65	    9	   1	  453.52
101	    1	    5	  66	    3	   1	  346.31
101	    1	    5	  67	   11	   1	  320.84
101	    1	    5	  68	    9	   1	  402.17
101	    1	    5	  69	    9	   1	  434.77
101	    1	    5	  70	    1	   1	  367.98
101	    1	    5	  71	   11	   1	  437.90
101	    1	    5	  72	    1	   1	  429.93
101	    1	    5	  73	    9	   1	  544.55
101	    1	    5	  74	    9	   1	  488.02
101	    1	    5	  75	    5	   1	  535.85
101	    1	    5	  76	    9	   1	  531.66
101	    1	    5	  77	   11	   1	  416.46
101	    1	    5	  78	    1	   1	  510.19
101	    1	    5	  79	   11	   1	  434.50
101	    1	    5	  80	    1	   1	  385.45
101	    1	    5	  81	    1	   1	  514.50
101	    1	    5	  82	   11	   1	  420.46
101	    1	    5	  83	    5	   1	  763.35
101	    1	    5	  84	    3	   1	  460.29
101	    1	    5	  85	    5	   1	  582.10
101	    1	    5	  86	   11	   1	  489.49
101	    1	    5	  87	    9	   1	  540.79
101	    1	    5	  88	    3	   1	  437.27
101	    1	    5	  89	    1	   1	  476.38
101	    1	    5	  90	    7	   1	 1119.30
101	    1	    5	  91	   11	   1	  495.47
101	    1	    5	  92	    3	   1	  349.30
101	    1	    5	  93	    3	   1	  363.59
101	    1	    5	  94	    7	   1	  634.36
101	    1	    5	  95	    3	   1	  379.68
101	    1	    5	  96	    9	   1	  511.48
101	    1	    5	  97	    5	   1	  375.89
101	    1	    5	  98	    5	   1	  524.87
101	    1	    5	  99	   11	   1	  459.88
101	    1	    5	 100	    1	   1	  389.52
101	    1	    5	 101	   11	   1	  361.27
101	    1	    5	 102	    1	   1	  511.46
101	    1	    5	 103	    3	   1	  658.65
101	    1	    5	 104	    5	   1	  560.35
101	    1	    5	 105	    5	   1	  469.66
101	    1	    5	 106	    5	   1	  493.74
101	    1	    5	 107	    9	   1	  554.54
101	    1	    5	 108	    1	   1	  455.37
101	    1	    5	 109	    3	   1	  481.10
101	    1	    5	 110	   11	   1	  473.08
101	    1	    5	 111	    7	   1	  872.81
101	    1	    5	 112	    7	   1	  751.08
101	    1	    5	 113	   11	   1	  551.05
101	    1	    5	 114	    5	   1	  453.04
101	    1	    5	 115	   11	   1	  341.09
101	    1	    5	 116	    3	   1	  428.61
101	    1	    5	 117	    9	   1	  400.08
101	    1	    5	 118	    5	   1	  538.45
101	    1	    5	 119	    3	   1	  403.43
101	    1	    5	 120	    7	   1	 1174.10
101	    1	    6	   1	    5	   1	 1058.20
101	    1	    6	   2	    1	   1	  452.71
101	    1	    6	   3	   11	   1	  399.02
101	    1	    6	   4	    7	   1	  607.85
101	    1	    6	   5	    9	   1	  415.46
101	    1	    6	   6	    7	   1	  536.19
101	    1	    6	   8	    3	   1	  595.23
101	    1	    6	   9	   11	   1	  424.94
101	    1	    6	  10	    7	   1	  522.26
101	    1	    6	  11	    3	   1	  484.93
101	    1	    6	  12	   11	   1	  397.14
101	    1	    6	  13	   11	   1	  385.14
101	    1	    6	  14	    7	   1	  825.03
101	    1	    6	  15	    7	   1	  573.46
101	    1	    6	  16	    9	   1	  460.65
101	    1	    6	  17	    7	   1	  553.83
101	    1	    6	  18	    5	   1	  467.30
101	    1	    6	  19	   11	   1	  451.86
101	    1	    6	  20	    5	   1	  694.83
101	    1	    6	  21	    1	   1	  475.18
101	    1	    6	  22	    1	   1	  553.43
101	    1	    6	  23	    9	   1	  420.88
101	    1	    6	  24	    7	   1	  682.20
101	    1	    6	  25	    1	   1	  473.00
101	    1	    6	  26	   11	   1	  453.02
101	    1	    6	  27	    5	   1	  422.92
101	    1	    6	  28	    3	   1	  646.12
101	    1	    6	  29	    1	   1	  669.89
101	    1	    6	  30	    7	   1	  574.50
101	    1	    6	  31	    1	   1	  501.13
101	    1	    6	  32	    3	   1	  617.16
101	    1	    6	  33	    5	   1	  660.60
101	    1	    6	  34	    7	   1	  556.51
101	    1	    6	  35	    3	   1	  529.28
101	    1	    6	  36	    3	   1	  513.01
101	    1	    6	  37	    5	   1	 1348.70
101	    1	    6	  38	    3	   1	  451.25
101	    1	    6	  39	    1	   1	  450.95
101	    1	    6	  40	    9	   1	  398.57
101	    1	    6	  41	    7	   1	  515.13
101	    1	    6	  42	    9	   1	  458.85
101	    1	    6	  43	    9	   1	  439.13
101	    1	    6	  44	    9	   1	  368.93
101	    1	    6	  45	    5	   1	  712.07
101	    1	    6	  47	    3	   1	  601.49
101	    1	    6	  48	    9	   1	  466.18
101	    1	    6	  49	    9	   1	  469.22
101	    1	    6	  50	    5	   1	  601.23
101	    1	    6	  51	    3	   1	  446.05
101	    1	    6	  52	   11	   1	  446.33
101	    1	    6	  53	    5	   1	 1609.90
101	    1	    6	  54	   11	   1	  514.35
101	    1	    6	  55	    5	   1	  647.29
101	    1	    6	  56	    9	   1	  479.61
101	    1	    6	  57	   11	   1	  434.44
101	    1	    6	  58	    1	   1	  446.61
101	    1	    6	  59	    1	   1	  464.43
101	    1	    6	  60	    5	   1	 1368.20
101	    1	    6	  61	    9	   1	  473.45
101	    1	    6	  62	    1	   1	  491.49
101	    1	    6	  63	    1	   1	  472.78
101	    1	    6	  64	    1	   1	  421.74
101	    1	    6	  65	   11	   1	  444.84
101	    1	    6	  66	    5	   1	  914.35
101	    1	    6	  67	    7	   1	  585.31
101	    1	    6	  68	    3	   1	  376.76
101	    1	    6	  69	   11	   1	  387.93
101	    1	    6	  70	   11	   1	  507.38
101	    1	    6	  71	    3	   1	  416.08
101	    1	    6	  72	   11	   1	  433.86
101	    1	    6	  73	    3	   1	  610.40
101	    1	    6	  74	   11	   1	  476.38
101	    1	    6	  75	   11	   1	  456.25
101	    1	    6	  76	    5	   1	  623.68
101	    1	    6	  77	    1	   1	  658.48
101	    1	    6	  78	    9	   1	  446.50
101	    1	    6	  79	    3	   1	  465.80
101	    1	    6	  80	    7	   1	  718.68
101	    1	    6	  81	    1	   1	  498.34
101	    1	    6	  82	    9	   1	  484.86
101	    1	    6	  83	   11	   1	  506.29
101	    1	    6	  84	    3	   1	  633.14
101	    1	    6	  85	    1	   1	  628.01
101	    1	    6	  86	    9	   1	  720.65
101	    1	    6	  87	    1	   1	  767.71
101	    1	    6	  88	    7	   1	 1137.70
101	    1	    6	  89	    3	   1	  551.66
101	    1	    6	  90	    1	   1	  482.74
101	    1	    6	  91	    7	   1	  788.99
101	    1	    6	  92	    3	   1	  447.16
101	    1	    6	  93	   11	   1	  492.77
101	    1	    6	  94	    1	   1	  436.18
101	    1	    6	  95	   11	   1	  439.74
101	    1	    6	  96	    7	   1	  484.59
101	    1	    6	  97	    3	   1	  407.77
101	    1	    6	  98	    5	   1	 1190.70
101	    1	    6	  99	    3	   1	  397.13
101	    1	    6	 100	    9	   1	  478.23
101	    1	    6	 101	   11	   1	  463.03
101	    1	    6	 102	    3	   1	  384.69
101	    1	    6	 104	    5	   1	  340.69
101	    1	    6	 105	    5	   1	  494.05
101	    1	    6	 106	   11	   1	  432.65
101	    1	    6	 107	    7	   0	  551.26
101	    1	    6	 108	    7	   1	  661.83
101	    1	    6	 109	    1	   1	  507.21
101	    1	    6	 110	    9	   1	  631.56
101	    1	    6	 111	    1	   1	  711.68
101	    1	    6	 112	    5	   1	  762.80
101	    1	    6	 113	    7	   1	  737.28
101	    1	    6	 114	    9	   1	  510.35
101	    1	    6	 115	    5	   1	  596.08
101	    1	    6	 116	    3	   1	  507.73
101	    1	    6	 117	    5	   1	  430.47
101	    1	    6	 118	    9	   1	  445.22
101	    1	    6	 119	    5	   1	  587.86
101	    1	    6	 120	    7	   1	  753.56
101	    2	    2	   1	    2	   1	  546.77
101	    2	    2	   2	    6	   1	  944.83
101	    2	    2	   3	    2	   1	  423.92
101	    2	    2	   4	    6	   1	  729.66
101	    2	    2	   5	    2	   1	  440.98
101	    2	    2	   6	   12	   1	  526.98
101	    2	    2	   7	    6	   1	  990.57
101	    2	    2	   8	   12	   1	  622.88
101	    2	    2	   9	    8	   1	  809.54
101	    2	    2	  10	   12	   1	  484.11
101	    2	    2	  11	   12	   1	  433.97
101	    2	    2	  12	   12	   1	  398.92
101	    2	    2	  13	   10	   1	  391.60
101	    2	    2	  14	    4	   1	  539.08
101	    2	    2	  15	    8	   1	 1072.60
101	    2	    2	  16	    2	   1	  516.77
101	    2	    2	  17	    4	   1	  622.98
101	    2	    2	  18	    4	   1	  495.20
101	    2	    2	  19	    2	   1	  469.07
101	    2	    2	  20	   12	   1	  529.27
101	    2	    2	  21	    4	   1	  889.26
101	    2	    2	  22	   10	   1	  934.87
101	    2	    2	  23	   10	   1	 1046.50
101	    2	    2	  24	   12	   1	  454.14
101	    2	    2	  25	    6	   1	  710.39
101	    2	    2	  26	   10	   1	  700.43
101	    2	    2	  27	    8	   0	 1273.70
101	    2	    2	  28	    4	   1	  732.23
101	    2	    2	  29	    2	   1	  539.05
101	    2	    2	  30	   12	   1	  555.72
101	    2	    2	  31	    6	   1	  866.87
101	    2	    2	  32	   10	   1	  492.28
101	    2	    2	  33	   10	   1	  480.10
101	    2	    2	  34	    6	   1	  974.87
101	    2	    2	  35	    4	   1	  487.76
101	    2	    2	  36	   10	   1	  618.42
101	    2	    2	  37	   12	   1	  509.45
101	    2	    2	  38	    6	   1	  878.01
101	    2	    2	  39	   10	   1	  578.75
101	    2	    2	  40	   10	   1	  538.57
101	    2	    2	  41	   10	   1	  620.01
101	    2	    2	  42	   10	   1	  479.14
101	    2	    2	  43	   10	   1	  401.26
101	    2	    2	  44	    8	   1	 1789.00
101	    2	    2	  45	   12	   1	  765.92
101	    2	    2	  46	    8	   1	  794.72
101	    2	    2	  47	    4	   1	  659.21
101	    2	    2	  48	    8	   1	  733.68
