sub	 task	 sess	 trl	 item	 acc	     rts
105	    1	    2	  86	    5	   1	  488.11
105	    1	    2	  87	    1	   1	  439.56
105	    1	    2	  88	    9	   1	  401.80
105	    1	    2	  89	    3	   1	  358.62
105	    1	    2	  90	    5	   0	  481.96
105	    1	    2	  91	    9	   1	  431.56
105	    1	    2	  92	    7	   1	  493.66
105	    1	    2	  93	    3	   1	  342.72
105	    1	    2	  94	    5	   1	  411.98
105	    1	    2	  95	    9	   1	  433.12
105	    1	    2	  96	   11	   1	  544.09
105	    1	    2	  97	    1	   1	  390.64
105	    1	    2	  98	    3	   1	  349.21
105	    1	    2	  99	   11	   1	  388.73
105	    1	    2	 100	   11	   1	  317.03
105	    1	    2	 101	    7	   1	  743.32
105	    1	    2	 102	    7	   1	  782.95
105	    1	    2	 103	    9	   1	  562.37
105	    1	    2	 104	    5	   1	  508.67
105	    1	    2	 105	    1	   1	  455.99
105	    1	    2	 106	   11	   1	  396.85
105	    1	    2	 107	    5	   0	  652.34
105	    1	    2	 108	    1	   1	  416.56
105	    1	    2	 109	    7	   1	  619.37
105	    1	    2	 110	    7	   1	  488.04
105	    1	    2	 111	   11	   1	  492.15
105	    1	    2	 112	    1	   1	  420.54
105	    1	    2	 113	    9	   1	  390.78
105	    1	    2	 114	    7	   1	  389.99
105	    1	    2	 115	    3	   1	  406.00
105	    1	    2	 116	    1	   1	  344.24
105	    1	    2	 117	    3	   1	  309.23
105	    1	    2	 118	    7	   0	  968.82
105	    1	    2	 119	    7	   1	  476.23
105	    1	    2	 120	    9	   1	  505.25
105	    1	    3	   1	   11	   1	  414.26
105	    1	    3	   2	    7	   1	  596.69
105	    1	    3	   3	    1	   1	  397.27
105	    1	    3	   4	    1	   1	  378.64
105	    1	    3	   5	    9	   1	  402.10
105	    1	    3	   6	    3	   1	  420.83
105	    1	    3	   7	    5	   1	  367.80
105	    1	    3	   8	    1	   1	  400.21
105	    1	    3	   9	    5	   1	  770.07
105	    1	    3	  10	    3	   1	  387.52
105	    1	    3	  11	    7	   1	  504.94
105	    1	    3	  12	    1	   1	  379.96
105	    1	    3	  13	   11	   1	  361.97
105	    1	    3	  14	    9	   1	  354.59
105	    1	    3	  15	    5	   0	  902.93
105	    1	    3	  16	    9	   1	  471.79
105	    1	    3	  17	    3	   1	  434.30
105	    1	    3	  18	    9	   1	  396.92
105	    1	    3	  19	    9	   1	  404.75
105	    1	    3	  20	    9	   1	  406.79
105	    1	    3	  21	    1	   1	  430.96
105	    1	    3	  22	    7	   1	  638.68
105	    1	    3	  23	    9	   1	  448.41
105	    1	    3	  24	   11	   1	  362.91
105	    1	    3	  25	    7	   1	  596.49
105	    1	    3	  26	    3	   1	  481.23
105	    1	    3	  27	    1	   1	  385.34
105	    1	    3	  28	    5	   1	  611.05
105	    1	    3	  29	    9	   1	  457.65
105	    1	    3	  30	    9	   1	  349.69
105	    1	    3	  31	    3	   1	  453.66
105	    1	    3	  32	   11	   1	  386.96
105	    1	    3	  33	    3	   1	  439.15
105	    1	    3	  34	    9	   1	  432.05
105	    1	    3	  35	    5	   0	  591.05
105	    1	    3	  36	    3	   1	  453.18
105	    1	    3	  37	   11	   1	  368.67
105	    1	    3	  38	    7	   1	  532.72
105	    1	    3	  39	    5	   0	  351.38
105	    1	    3	  40	    5	   1	  405.74
105	    1	    3	  41	    7	   0	  458.78
105	    1	    3	  42	    7	   1	  506.32
105	    1	    3	  43	    7	   1	  459.94
105	    1	    3	  44	    3	   1	  395.50
105	    1	    3	  45	    3	   1	  382.33
105	    1	    3	  46	    5	   1	  952.44
105	    1	    3	  47	    3	   1	  420.21
105	    1	    3	  48	    3	   1	  394.57
105	    1	    3	  49	   11	   1	  382.86
105	    1	    3	  50	    5	   0	  667.90
105	    1	    3	  51	    3	   1	  357.41
105	    1	    3	  52	    1	   1	  361.12
105	    1	    3	  53	    9	   1	  417.95
105	    1	    3	  54	    5	   1	  894.50
105	    1	    3	  55	    9	   1	  368.36
105	    1	    3	  56	    3	   1	  374.48
105	    1	    3	  57	   11	   1	  363.20
105	    1	    3	  58	   11	   1	  352.88
105	    1	    3	  59	    5	   0	  716.35
105	    1	    3	  60	    3	   1	  442.09
105	    1	    3	  61	   11	   1	  400.28
105	    1	    3	  62	    3	   1	  488.08
105	    1	    3	  63	    5	   0	  565.36
105	    1	    3	  64	    9	   1	  680.05
105	    1	    3	  65	   11	   1	  410.13
105	    1	    3	  66	    5	   1	  541.11
105	    1	    3	  67	    7	   0	  452.76
105	    1	    3	  68	    5	   1	  657.57
105	    1	    3	  69	    3	   1	  477.71
105	    1	    3	  70	    9	   1	  503.12
105	    1	    3	  71	    7	   1	  473.29
105	    1	    3	  72	    1	   1	  429.52
105	    1	    3	  73	    3	   1	  421.85
105	    1	    3	  74	   11	   1	  478.17
105	    1	    3	  75	    7	   1	  661.37
105	    1	    3	  76	    5	   1	  560.31
105	    1	    3	  77	    7	   1	  497.99
105	    1	    3	  78	   11	   1	  467.43
105	    1	    3	  79	    5	   1	  826.33
105	    1	    3	  80	    9	   1	  512.12
105	    1	    3	  81	    7	   1	  680.85
105	    1	    3	  82	    7	   0	  757.69
105	    1	    3	  83	    7	   1	  568.00
105	    1	    3	  84	    9	   1	  544.29
105	    1	    3	  85	    7	   1	  393.42
105	    1	    3	  86	    1	   1	  398.37
105	    1	    3	  87	    1	   1	  336.75
105	    1	    3	  88	    7	   1	  634.62
105	    1	    3	  89	    3	   1	  574.19
105	    1	    3	  90	   11	   1	  448.63
105	    1	    3	  91	   11	   1	  371.01
105	    1	    3	  92	    7	   1	  595.55
105	    1	    3	  93	    5	   1	  431.48
105	    1	    3	  94	   11	   1	  422.07
105	    1	    3	  95	    1	   1	  423.59
105	    1	    3	  96	   11	   1	  416.94
105	    1	    3	  97	    1	   1	  454.91
105	    1	    3	  98	   11	   1	  398.94
105	    1	    3	  99	    3	   1	  431.18
105	    1	    3	 100	    3	   1	  481.81
105	    1	    3	 101	    9	   1	  360.88
105	    1	    3	 102	    1	   1	  416.58
105	    1	    3	 104	    1	   1	  316.23
105	    1	    3	 105	    1	   1	  339.62
105	    1	    3	 106	    1	   1	  309.27
105	    1	    3	 107	    9	   1	  420.24
105	    1	    3	 108	    9	   1	  381.20
105	    1	    3	 109	    5	   0	  489.82
105	    1	    3	 110	   11	   1	  408.07
105	    1	    3	 111	    5	   1	  428.29
105	    1	    3	 112	   11	   1	  398.41
105	    1	    3	 113	    5	   1	  471.58
105	    1	    3	 114	   11	   1	  393.71
105	    1	    3	 115	    7	   1	  718.02
105	    1	    3	 116	    7	   1	  419.47
105	    1	    3	 117	    9	   1	  327.45
105	    1	    3	 118	    1	   1	  454.55
105	    1	    3	 119	    1	   1	  345.84
105	    1	    3	 120	    1	   1	  321.39
105	    1	    4	   1	    1	   1	  365.27
105	    1	    4	   2	    7	   1	  367.05
105	    1	    4	   3	    3	   1	  334.39
105	    1	    4	   4	    3	   1	  374.24
105	    1	    4	   5	    7	   1	  569.62
105	    1	    4	   6	    7	   1	  411.04
105	    1	    4	   7	    3	   1	  374.36
105	    1	    4	   8	    1	   1	  412.65
105	    1	    4	   9	    7	   1	  347.34
105	    1	    4	  10	    9	   1	  417.36
105	    1	    4	  11	    7	   1	  386.47
105	    1	    4	  12	    5	   1	  400.37
105	    1	    4	  13	    7	   1	  373.83
105	    1	    4	  14	    9	   1	  499.80
105	    1	    4	  15	    1	   1	  403.45
105	    1	    4	  16	    3	   1	  654.30
105	    1	    4	  17	   11	   1	  369.63
105	    1	    4	  18	    5	   1	  745.20
105	    1	    4	  19	    9	   1	  382.64
105	    1	    4	  20	    7	   1	  450.17
105	    1	    4	  21	    3	   1	  409.82
105	    1	    4	  22	    5	   1	  596.02
105	    1	    4	  23	    3	   1	  387.70
105	    1	    4	  24	    3	   1	  440.78
105	    1	    4	  25	    9	   1	  429.31
105	    1	    4	  26	    3	   1	  389.10
105	    1	    4	  27	    5	   1	  604.50
105	    1	    4	  28	    5	   1	  608.39
105	    1	    4	  29	    7	   1	  289.38
105	    1	    4	  30	    7	   1	  395.00
105	    1	    4	  31	    9	   1	  324.05
105	    1	    4	  32	    3	   1	  522.22
105	    1	    4	  33	    9	   1	  392.38
105	    1	    4	  34	    9	   1	  321.68
105	    1	    4	  35	    1	   1	  304.85
105	    1	    4	  36	   11	   1	  354.72
105	    1	    4	  37	    7	   1	  521.16
105	    1	    4	  38	    3	   1	  280.94
105	    1	    4	  39	    5	   1	  436.69
105	    1	    4	  40	    9	   1	  365.87
105	    1	    4	  41	    1	   1	  319.42
105	    1	    4	  42	    1	   1	  292.81
105	    1	    4	  43	    9	   1	  360.53
105	    1	    4	  44	   11	   1	  309.98
105	    1	    4	  45	    9	   1	  369.55
105	    1	    4	  46	    1	   1	  418.61
105	    1	    4	  47	    1	   1	  348.88
105	    1	    4	  48	   11	   1	  315.08
105	    1	    4	  49	    9	   1	  301.12
105	    1	    4	  50	    1	   1	  386.14
105	    1	    4	  51	   11	   1	  376.21
105	    1	    4	  52	   11	   1	  280.97
105	    1	    4	  53	    1	   1	  386.16
105	    1	    4	  54	   11	   1	  339.72
105	    1	    4	  55	    9	   1	  414.99
105	    1	    4	  56	    9	   1	  340.51
105	    1	    4	  57	    7	   1	  866.16
105	    1	    4	  58	    5	   0	  509.11
105	    1	    4	  59	    3	   1	  372.25
105	    1	    4	  60	    1	   1	  268.18
105	    1	    4	  61	   11	   1	  335.91
105	    1	    4	  62	   11	   1	  375.16
105	    1	    4	  63	    7	   0	  440.22
105	    1	    4	  64	    1	   1	  317.25
105	    1	    4	  65	    1	   1	  314.13
105	    1	    4	  66	    7	   0	  565.59
105	    1	    4	  67	   11	   1	  392.47
105	    1	    4	  68	    5	   1	  751.16
105	    1	    4	  69	    1	   1	  428.06
105	    1	    4	  70	    7	   1	  381.21
105	    1	    4	  71	    5	   0	  464.60
105	    1	    4	  72	   11	   1	  483.22
105	    1	    4	  73	   11	   1	  376.49
105	    1	    4	  74	    5	   1	  686.90
105	    1	    4	  75	    1	   1	  511.84
105	    1	    4	  76	    9	   1	  382.34
105	    1	    4	  77	    7	   1	  884.74
105	    1	    4	  78	    3	   1	  403.81
105	    1	    4	  79	   11	   1	  383.56
105	    1	    4	  80	   11	   1	  342.41
105	    1	    4	  81	   11	   1	  336.12
105	    1	    4	  82	    7	   1	  578.21
105	    1	    4	  83	    3	   1	  359.78
105	    1	    4	  84	    7	   1	  909.38
105	    1	    4	  85	    1	   1	  397.86
105	    1	    4	  86	    1	   1	  310.27
105	    1	    4	  87	    3	   1	  326.59
105	    1	    4	  88	    5	   1	 1046.90
105	    1	    4	  89	   11	   1	  415.85
105	    1	    4	  90	    7	   1	  533.83
105	    1	    4	  91	   11	   1	  440.79
105	    1	    4	  92	    9	   1	  487.19
105	    1	    4	  94	   11	   1	  378.87
105	    1	    4	  95	    3	   1	  470.86
105	    1	    4	  96	    5	   1	  616.49
105	    1	    4	  97	    5	   1	  351.33
105	    1	    4	  98	   11	   1	  384.93
105	    1	    4	  99	    5	   1	  417.70
105	    1	    4	 100	    9	   1	  427.35
105	    1	    4	 101	    1	   1	  334.19
105	    1	    4	 102	    7	   0	  614.27
105	    1	    4	 103	    9	   1	  368.65
105	    1	    4	 104	    5	   1	  888.93
105	    1	    4	 105	    3	   1	  392.23
105	    1	    4	 106	   11	   1	  382.72
105	    1	    4	 107	    7	   1	  940.89
105	    1	    4	 108	    5	   1	  402.48
105	    1	    4	 109	    5	   1	  338.10
105	    1	    4	 110	    3	   1	  449.89
105	    1	    4	 111	    5	   1	  380.06
105	    1	    4	 112	    9	   1	  393.84
105	    1	    4	 113	    3	   1	  403.31
105	    1	    4	 114	    9	   1	  390.83
105	    1	    4	 115	    1	   1	  342.74
105	    1	    4	 116	    5	   1	  816.23
105	    1	    4	 117	    1	   1	  323.02
105	    1	    4	 118	    9	   1	  381.05
105	    1	    4	 119	    3	   1	  365.79
105	    1	    4	 120	    5	   1	  450.55
105	    1	    5	   1	    7	   1	  477.88
105	    1	    5	   2	    9	   1	  489.30
105	    1	    5	   3	    3	   1	  439.84
105	    1	    5	   4	    5	   1	  400.17
105	    1	    5	   5	    7	   1	  965.26
105	    1	    5	   6	    7	   1	  403.50
105	    1	    5	   7	    7	   1	  397.21
105	    1	    5	   8	    1	   1	  410.23
105	    1	    5	   9	    5	   1	  463.91
105	    1	    5	  10	    7	   1	  437.72
105	    1	    5	  11	    9	   1	  440.96
105	    1	    5	  12	   11	   1	  375.40
105	    1	    5	  13	    5	   0	  546.24
105	    1	    5	  14	    3	   1	  457.58
105	    1	    5	  15	   11	   1	  420.93
105	    1	    5	  16	    9	   1	  508.56
105	    1	    5	  17	   11	   1	  252.52
105	    1	    5	  18	    5	   1	  455.60
105	    1	    5	  19	    5	   0	  510.47
105	    1	    5	  20	    1	   1	  417.99
105	    1	    5	  21	    1	   1	  399.35
105	    1	    5	  22	    3	   1	  401.22
105	    1	    5	  23	    5	   1	  724.49
105	    1	    5	  24	    3	   1	  395.48
105	    1	    5	  25	    1	   1	  330.41
105	    1	    5	  26	    3	   1	  320.59
105	    1	    5	  27	    1	   1	  389.39
105	    1	    5	  28	    7	   1	  570.42
105	    1	    5	  29	    1	   1	  338.32
105	    1	    5	  30	    1	   1	  312.66
105	    1	    5	  31	   11	   1	  412.83
105	    1	    5	  32	    5	   0	  280.60
105	    1	    5	  33	    3	   1	  392.34
105	    1	    5	  34	    3	   1	  331.66
105	    1	    5	  35	   11	   1	  363.55
105	    1	    5	  36	    3	   1	  389.71
105	    1	    5	  37	    7	   1	  385.88
105	    1	    5	  38	    3	   1	  361.85
105	    1	    5	  39	   11	   1	  343.66
105	    1	    5	  40	   11	   1	  461.43
105	    1	    5	  41	    9	   1	  375.54
105	    1	    5	  42	   11	   1	  365.89
105	    1	    5	  43	    3	   1	  379.49
105	    1	    5	  44	    3	   1	  433.39
105	    1	    5	  45	    3	   1	  310.15
105	    1	    5	  46	    9	   1	  362.95
105	    1	    5	  47	    7	   1	  483.21
105	    1	    5	  48	    7	   1	  462.59
105	    1	    5	  49	    7	   1	  421.38
105	    1	    5	  50	   11	   1	  556.41
105	    1	    5	  51	   11	   1	  321.10
105	    1	    5	  52	    9	   1	  314.48
105	    1	    5	  53	    7	   1	  568.88
105	    1	    5	  54	   11	   1	  346.67
105	    1	    5	  55	    3	   1	  431.60
105	    1	    5	  56	    5	   1	  338.39
105	    1	    5	  57	    1	   1	  366.61
105	    1	    5	  58	   11	   1	  356.46
105	    1	    5	  59	    1	   1	  451.10
105	    1	    5	  60	    9	   1	  347.49
105	    1	    5	  61	    9	   1	  384.74
105	    1	    5	  62	    9	   1	  288.59
105	    1	    5	  63	    1	   1	  353.08
105	    1	    5	  64	    1	   1	  391.49
105	    1	    5	  65	   11	   1	  349.55
105	    1	    5	  66	    5	   1	  375.82
105	    1	    5	  67	    5	   0	  560.35
105	    1	    5	  68	   11	   1	  370.25
105	    1	    5	  69	    5	   1	  884.78
105	    1	    5	  70	    5	   1	  505.97
105	    1	    5	  71	    7	   0	  394.22
105	    1	    5	  72	    9	   1	  562.56
105	    1	    5	  73	    5	   1	  353.59
105	    1	    5	  74	   11	   1	  335.09
105	    1	    5	  75	    9	   1	  519.76
105	    1	    5	  76	    7	   1	  415.82
105	    1	    5	  77	   11	   1	  296.31
105	    1	    5	  78	    1	   1	  357.41
105	    1	    5	  79	    5	   1	  531.69
105	    1	    5	  80	    9	   1	  381.67
105	    1	    5	  81	    7	   1	  427.80
105	    1	    5	  82	    9	   1	  319.51
105	    1	    5	  83	    3	   1	  326.08
105	    1	    5	  84	    3	   1	  470.04
105	    1	    5	  85	    3	   1	  329.13
105	    1	    5	  86	    7	   0	  407.23
105	    1	    5	  87	    1	   1	  429.01
105	    1	    5	  88	    3	   1	  309.45
105	    1	    5	  89	    9	   1	  470.16
105	    1	    5	  90	    5	   1	  359.64
105	    1	    5	  91	    1	   1	  376.48
105	    1	    5	  92	    3	   1	  346.82
105	    1	    5	  93	    9	   1	  632.49
105	    1	    5	  94	    3	   1	  378.59
105	    1	    5	  95	    5	   1	  479.94
105	    1	    5	  96	    5	   1	  370.28
105	    1	    5	  97	    1	   1	  323.86
105	    1	    5	  98	    9	   1	  388.27
105	    1	    5	  99	    1	   1	  413.07
105	    1	    5	 100	    5	   1	  432.13
105	    1	    5	 101	    7	   1	  498.94
105	    1	    5	 102	   11	   1	  516.85
105	    1	    5	 103	    7	   1	  466.41
105	    1	    5	 104	    1	   1	  333.56
105	    1	    5	 105	   11	   1	  364.35
105	    1	    5	 106	    7	   1	  368.33
105	    1	    5	 107	    1	   1	  344.13
105	    1	    5	 108	    9	   1	  295.10
105	    1	    5	 109	   11	   1	  389.37
105	    1	    5	 110	   11	   1	  361.88
105	    1	    5	 111	    9	   1	  377.01
105	    1	    5	 112	    5	   1	  689.31
105	    1	    5	 113	    9	   1	  460.71
105	    1	    5	 114	    3	   1	  350.48
105	    1	    5	 115	    5	   1	  443.36
105	    1	    5	 116	    9	   1	  423.04
105	    1	    5	 117	    1	   1	  363.09
105	    1	    5	 118	    1	   1	  302.52
105	    1	    5	 119	    7	   0	  559.63
105	    1	    5	 120	    7	   1	  482.29
105	    1	    6	   1	    7	   1	  559.22
105	    1	    6	   2	    5	   0	  672.96
105	    1	    6	   3	    1	   1	  446.70
105	    1	    6	   4	    7	   1	  859.01
105	    1	    6	   5	    7	   0	  759.19
105	    1	    6	   6	    3	   1	  443.49
105	    1	    6	   7	    5	   1	  627.56
105	    1	    6	   8	    9	   1	  414.67
105	    1	    6	   9	    1	   1	  391.29
105	    1	    6	  10	    5	   1	  435.37
105	    1	    6	  11	    9	   1	  416.28
105	    1	    6	  12	    5	   1	  455.99
105	    1	    6	  13	    9	   1	  441.97
105	    1	    6	  14	   11	   1	  397.21
105	    1	    6	  15	   11	   1	  365.27
105	    1	    6	  16	    3	   1	  444.01
105	    1	    6	  17	    3	   1	  403.45
105	    1	    6	  18	    7	   1	  481.78
105	    1	    6	  19	    9	   1	  434.12
105	    1	    6	  20	    7	   0	  699.20
105	    1	    6	  21	   11	   1	  440.47
105	    1	    6	  22	    1	   1	  433.68
105	    1	    6	  23	    7	   1	  748.60
105	    1	    6	  24	   11	   1	  395.01
105	    1	    6	  25	    7	   1	  415.59
105	    1	    6	  26	    9	   1	  347.15
105	    1	    6	  27	    5	   1	  792.16
105	    1	    6	  28	   11	   1	  359.94
105	    1	    6	  29	   11	   1	  348.76
105	    1	    6	  30	    9	   1	  334.68
105	    1	    6	  31	    1	   1	  445.70
105	    1	    6	  32	    5	   1	  649.59
105	    1	    6	  33	    9	   1	  367.79
105	    1	    6	  34	   11	   1	  412.99
105	    1	    6	  35	   11	   1	  363.01
105	    1	    6	  36	    1	   1	  383.83
105	    1	    6	  37	    5	   1	  481.79
105	    1	    6	  38	    3	   1	  333.07
105	    1	    6	  39	    7	   0	  590.75
105	    1	    6	  40	    9	   1	  437.92
105	    1	    6	  41	    3	   1	  390.54
105	    1	    6	  42	    3	   1	  387.83
105	    1	    6	  43	    3	   1	  345.22
105	    1	    6	  44	    5	   0	  654.84
105	    1	    6	  45	    3	   1	  431.32
105	    1	    6	  46	    9	   1	  480.99
105	    1	    6	  47	   11	   1	  496.81
105	    1	    6	  48	    7	   1	  734.61
105	    1	    6	  49	   11	   1	  479.24
105	    1	    6	  50	    3	   1	  459.79
105	    1	    6	  51	    5	   1	  557.57
105	    1	    6	  52	    3	   1	  402.73
105	    1	    6	  53	    7	   0	  933.75
105	    1	    6	  54	    7	   1	  477.22
105	    1	    6	  55	    5	   1	  820.73
105	    1	    6	  56	    3	   1	  521.43
105	    1	    6	  57	    9	   1	  475.16
105	    1	    6	  58	   11	   1	  400.68
105	    1	    6	  59	   11	   1	  344.41
105	    1	    6	  60	    7	   1	  479.91
105	    1	    6	  61	   11	   1	  359.59
105	    1	    6	  62	   11	   1	  306.20
105	    1	    6	  63	    5	   1	  754.65
105	    1	    6	  64	   11	   1	  341.30
105	    1	    6	  65	    9	   1	  508.46
105	    1	    6	  66	    9	   1	  466.68
105	    1	    6	  67	    1	   1	  392.43
105	    1	    6	  68	    7	   1	  706.91
105	    1	    6	  69	    1	   1	  446.68
105	    1	    6	  70	    7	   1	  464.23
105	    1	    6	  71	   11	   1	  403.88
105	    1	    6	  72	   11	   1	  293.77
105	    1	    6	  73	   11	   1	  314.06
105	    1	    6	  74	    9	   1	  534.16
105	    1	    6	  75	    9	   1	  311.45
105	    1	    6	  77	    3	   1	  418.41
105	    1	    6	  79	    1	   1	  433.16
105	    1	    6	  80	    5	   1	  655.59
105	    1	    6	  81	    1	   1	  393.78
105	    1	    6	  82	    5	   1	  588.75
105	    1	    6	  83	    3	   1	  383.13
105	    1	    6	  84	    3	   1	  353.08
105	    1	    6	  85	    5	   1	  766.88
105	    1	    6	  86	    9	   1	  395.66
105	    1	    6	  87	    3	   1	  435.89
105	    1	    6	  88	    1	   1	  352.26
105	    1	    6	  89	    1	   1	  366.81
105	    1	    6	  90	    7	   1	  525.87
105	    1	    6	  91	    5	   0	  495.93
105	    1	    6	  92	    1	   1	  338.04
105	    1	    6	  93	    3	   1	  427.18
105	    1	    6	  94	    3	   1	  378.44
105	    1	    6	  95	    9	   1	  432.46
105	    1	    6	  96	    9	   1	  344.57
105	    1	    6	  97	    5	   1	  794.02
105	    1	    6	  98	    1	   1	  363.34
105	    1	    6	  99	    1	   1	  314.20
105	    1	    6	 100	    3	   1	  283.67
105	    1	    6	 101	    7	   1	  503.90
105	    1	    6	 102	    9	   1	  407.28
105	    1	    6	 103	    1	   1	  394.28
105	    1	    6	 104	    9	   1	  391.82
105	    1	    6	 105	    1	   1	  360.15
105	    1	    6	 106	    3	   1	  401.58
105	    1	    6	 107	   11	   1	  374.58
105	    1	    6	 108	    5	   0	  661.26
105	    1	    6	 109	    7	   1	  481.86
105	    1	    6	 110	    3	   1	  496.21
105	    1	    6	 111	   11	   1	  397.08
105	    1	    6	 112	    1	   1	  404.48
105	    1	    6	 113	    7	   1	  582.45
105	    1	    6	 114	    1	   1	  350.43
105	    1	    6	 115	    1	   1	  356.00
105	    1	    6	 116	    7	   1	  400.97
105	    1	    6	 117	    7	   1	  448.66
105	    1	    6	 118	    5	   1	  393.04
105	    1	    6	 119	    5	   1	  553.14
105	    1	    6	 120	    1	   1	  368.21
105	    2	    2	   1	    4	   1	  469.49
105	    2	    2	   2	    8	   1	  761.19
105	    2	    2	   3	    2	   1	  403.51
105	    2	    2	   4	   12	   1	  354.28
105	    2	    2	   5	   12	   1	  409.06
105	    2	    2	   6	   12	   1	  316.47
105	    2	    2	   7	   10	   1	  325.27
105	    2	    2	   8	   10	   1	  303.74
105	    2	    2	   9	    8	   1	  662.75
105	    2	    2	  10	   10	   1	  379.13
105	    2	    2	  11	    2	   1	  483.44
105	    2	    2	  12	    4	   1	  328.99
105	    2	    2	  13	    8	   0	  651.86
105	    2	    2	  14	   12	   1	  544.95
105	    2	    2	  15	    8	   1	  533.67
105	    2	    2	  16	    6	   1	  667.26
105	    2	    2	  17	    2	   1	  567.24
105	    2	    2	  18	    6	   1	  542.52
105	    2	    2	  19	    2	   1	  394.40
105	    2	    2	  20	    2	   1	  344.69
105	    2	    2	  21	   10	   1	  404.97
105	    2	    2	  22	    4	   1	  413.00
105	    2	    2	  23	   10	   1	  369.30
105	    2	    2	  24	   12	   1	  476.90
105	    2	    2	  25	    4	   1	  374.86
105	    2	    2	  26	    6	   1	  767.73
105	    2	    2	  27	    6	   1	  422.92
105	    2	    2	  28	    2	   1	  390.60
105	    2	    2	  29	    6	   1	  297.00
105	    2	    2	  30	    8	   1	  389.49
105	    2	    2	  31	    8	   1	  326.42
105	    2	    2	  32	    6	   0	  798.08
105	    2	    2	  33	    6	   1	  487.75
105	    2	    2	  34	   10	   1	  507.41
105	    2	    2	  35	    8	   1	  676.40
105	    2	    2	  36	   10	   1	  374.19
105	    2	    2	  37	   12	   1	  341.69
105	    2	    2	  38	    8	   1	  497.32
105	    2	    2	  39	   10	   1	  338.63
