101,1,0,6,4,1,1,7,6,6,6,4,2,2,1,0.71994
101,1,0,6,4,1,2,6,6,8,5,4,1,2,0,1.2641
101,1,0,6,4,1,3,9,6,6,7,4,2,2,1,0.45978
101,1,0,6,4,1,4,7,6,6,6,4,2,2,1,0.47772
101,1,0,6,4,1,5,9,6,6,7,4,2,2,1,0.3787
101,1,0,6,4,1,6,2,6,8,3,4,1,1,1,0.82765
101,1,0,6,4,1,7,11,6,6,8,4,2,2,1,0.36942
101,1,0,6,4,1,8,6,6,8,5,4,1,1,1,0.67052
101,1,0,6,4,1,9,4,6,8,4,4,1,1,1,0.67089
101,1,0,6,4,1,10,7,6,6,6,4,2,2,1,0.38068
101,1,0,6,4,1,11,2,6,8,3,4,1,1,1,0.36305
101,1,0,6,4,1,12,4,6,8,4,4,1,1,1,0.34871
101,1,0,6,4,1,13,9,6,6,7,4,2,2,1,0.32485
101,1,0,6,4,1,14,2,6,8,3,4,1,1,1,0.38034
101,1,0,6,4,1,15,9,6,6,7,4,2,2,1,0.43113
101,1,0,6,4,1,16,11,6,6,8,4,2,2,1,0.50625
101,1,0,6,4,1,17,6,6,8,5,4,1,1,1,0.42078
101,1,0,6,4,1,18,6,6,8,5,4,1,1,1,0.42099
101,1,0,6,4,1,19,4,6,8,4,4,1,1,1,0.30914
101,1,0,6,4,1,20,11,6,6,8,4,2,2,1,0.61347
101,1,0,6,4,1,21,11,6,6,8,4,2,2,1,1.006
101,1,0,6,4,1,22,4,6,8,4,4,1,1,1,0.36308
101,1,0,6,4,1,23,2,6,8,3,4,1,1,1,0.3459
101,1,0,6,4,1,24,7,6,6,6,4,2,2,1,0.59609
101,1,0,6,4,0,1,6,6,8,5,4,1,1,1,0.43032
101,1,0,6,4,0,2,2,6,8,3,4,1,1,1,0.35487
101,1,0,6,4,0,3,4,6,8,4,4,1,1,1,0.29689
101,1,0,6,4,0,4,9,6,6,7,4,2,2,1,0.36758
101,1,0,6,4,0,5,9,6,6,7,4,2,2,1,0.34015
101,1,0,6,4,0,6,7,6,6,6,4,2,2,1,0.37932
101,1,0,6,4,0,7,11,6,6,8,4,2,2,1,0.31481
101,1,0,6,4,0,8,11,6,6,8,4,2,2,1,0.28601
101,1,0,6,4,0,9,7,6,6,6,4,2,2,1,0.60298
101,1,0,6,4,0,10,6,6,8,5,4,1,1,1,0.42968
101,1,0,6,4,0,11,11,6,6,8,4,2,2,1,0.33998
101,1,0,6,4,0,12,11,6,6,8,4,2,2,1,0.28877
101,1,0,6,4,0,13,2,6,8,3,4,1,1,1,0.31989
101,1,0,6,4,0,14,2,6,8,3,4,1,1,1,0.29504
101,1,0,6,4,0,15,11,6,6,8,4,2,2,1,0.32019
101,1,0,6,4,0,16,4,6,8,4,4,1,1,1,0.34146
101,1,0,6,4,0,17,4,6,8,4,4,1,1,1,0.3396
101,1,0,6,4,0,18,6,6,8,5,4,1,1,1,0.4394
101,1,0,6,4,0,19,11,6,6,8,4,2,2,1,0.32743
