103,1,1,3,1,1,1,11,8,4,6,6,2,2,1,0.66546
103,1,1,3,1,1,2,1,3,4,6,6,1,1,1,0.64172
103,1,1,3,1,1,3,3,4,4,6,6,1,2,0,0.42887
103,1,1,3,1,1,4,9,7,4,6,6,2,1,0,0.36356
103,1,1,3,1,1,5,9,7,4,6,6,2,1,0,0.48902
103,1,1,3,1,1,6,7,6,4,6,6,2,2,1,0.48937
103,1,1,3,1,1,7,3,4,4,6,6,1,1,1,0.3305
103,1,1,3,1,1,8,5,5,4,6,6,1,1,1,0.51217
103,1,1,3,1,1,9,11,8,4,6,6,2,2,1,0.51987
103,1,1,3,1,1,10,3,4,4,6,6,1,1,1,0.47324
103,1,1,3,1,1,11,7,6,4,6,6,2,2,1,0.42616
103,1,1,3,1,1,12,11,8,4,6,6,2,2,1,0.78349
103,1,1,3,1,1,13,9,7,4,6,6,2,2,1,0.54429
103,1,1,3,1,1,14,7,6,4,6,6,2,1,0,0.46521
103,1,1,3,1,1,15,7,6,4,6,6,2,2,1,0.58429
103,1,1,3,1,1,16,9,7,4,6,6,2,2,1,0.40724
103,1,1,3,1,1,17,1,3,4,6,6,1,1,1,0.49552
103,1,1,3,1,1,18,5,5,4,6,6,1,2,0,0.46722
103,1,1,3,1,1,19,5,5,4,6,6,1,1,1,0.52918
103,1,1,3,1,1,20,5,5,4,6,6,1,1,1,0.3556
103,1,1,3,1,1,21,1,3,4,6,6,1,1,1,0.40874
103,1,1,3,1,1,22,11,8,4,6,6,2,2,1,0.48272
103,1,1,3,1,1,23,1,3,4,6,6,1,1,1,0.37057
103,1,1,3,1,1,24,3,4,4,6,6,1,1,1,0.32971
103,1,1,3,1,0,1,11,8,4,6,6,2,2,1,0.52663
103,1,1,3,1,0,2,3,4,4,6,6,1,1,1,0.2967
103,1,1,3,1,0,3,1,3,4,6,6,1,1,1,0.34174
103,1,1,3,1,0,4,7,6,4,6,6,2,2,1,0.49582
103,1,1,3,1,0,5,9,7,4,6,6,2,1,0,0.49171
103,1,1,3,1,0,6,11,8,4,6,6,2,2,1,0.42806
103,1,1,3,1,0,7,5,5,4,6,6,1,1,1,0.33735
103,1,1,3,1,0,8,5,5,4,6,6,1,1,1,0.36771
103,1,1,3,1,0,9,9,7,4,6,6,2,2,1,0.43426
103,1,1,3,1,0,10,7,6,4,6,6,2,2,1,0.41482
103,1,1,3,1,0,11,3,4,4,6,6,1,1,1,0.31017
103,1,1,3,1,0,12,1,3,4,6,6,1,1,1,0.31353
103,1,1,3,1,0,13,1,3,4,6,6,1,1,1,0.38243
103,1,1,3,1,0,14,9,7,4,6,6,2,2,1,0.39216
103,1,1,3,1,0,15,9,7,4,6,6,2,2,1,0.45602
103,1,1,3,1,0,16,5,5,4,6,6,1,1,1,0.41193
103,1,1,3,1,0,17,3,4,4,6,6,1,1,1,0.47569
103,1,1,3,1,0,18,5,5,4,6,6,1,1,1,0.43728
103,1,1,3,1,0,19,3,4,4,6,6,1,1,1,0.33469
103,1,1,3,1,0,20,7,6,4,6,6,2,2,1,0.39826
103,1,1,3,1,0,21,5,5,4,6,6,1,1,1,0.48828
103,1,1,3,1,0,22,9,7,4,6,6,2,2,1,0.34308
103,1,1,3,1,0,23,3,4,4,6,6,1,1,1,0.40364
103,1,1,3,1,0,24,1,3,4,6,6,1,1,1,0.34855
103,1,1,3,1,0,25,7,6,4,6,6,2,2,1,0.38683
103,1,1,3,1,0,26,5,5,4,6,6,1,2,0,0.46645
103,1,1,3,1,0,27,9,7,4,6,6,2,2,1,0.34455
103,1,1,3,1,0,28,5,5,4,6,6,1,2,0,0.4841
103,1,1,3,1,0,29,11,8,4,6,6,2,2,1,0.33519
103,1,1,3,1,0,30,9,7,4,6,6,2,2,1,0.3318
103,1,1,3,1,0,31,11,8,4,6,6,2,2,1,0.31839
103,1,1,3,1,0,32,11,8,4,6,6,2,2,1,0.32667
103,1,1,3,1,0,33,3,4,4,6,6,1,1,1,0.51704
