2	1	1	1	1	373.9
2	1	1	1	1	391.33
2	1	1	1	1	412.38
2	1	1	1	1	415.08
2	1	1	1	1	441.4
2	1	1	1	1	443.71
2	1	1	1	1	455.53
2	1	1	1	1	455.72
2	1	1	1	1	459.51
2	1	1	1	1	481.03
2	1	1	1	1	486.68
2	1	1	1	1	487.17
2	1	1	1	1	493.14
2	1	1	1	1	493.28
2	1	1	1	1	496.27
2	1	1	1	1	503.58
2	1	1	1	1	503.84
2	1	1	1	1	504.27
2	1	1	1	1	506.17
2	1	1	1	1	508.86
2	1	1	1	1	517.38
2	1	1	1	1	519.18
2	1	1	1	1	522.55
2	1	1	1	1	523.04
2	1	1	1	1	535.26
2	1	1	1	1	542.12
2	1	1	1	1	542.24
2	1	1	1	1	546.31
2	1	1	1	1	554.36
2	1	1	1	1	560.17
2	1	1	1	1	562.62
2	1	1	1	1	563.49
2	1	1	1	1	581.26
2	1	1	1	1	582.89
2	1	1	1	1	591.65
2	1	1	1	1	592.98
2	1	1	1	1	593.43
2	1	1	1	1	603.37
2	1	1	1	1	603.7
2	1	1	1	1	605.09
2	1	1	1	1	610.86
2	1	1	1	1	641.59
2	1	1	1	1	657.63
2	1	1	1	1	665.38
2	1	1	1	1	670.91
2	1	1	1	1	687.31
2	1	1	1	1	693.14
2	1	1	1	1	700.35
2	1	1	1	1	712.01
2	1	1	1	1	712.76
2	1	1	1	1	715.92
2	1	1	1	1	756.67
2	1	1	1	1	758.9
2	1	1	1	1	798.2
2	1	1	1	1	839.51
2	1	1	1	1	840.11
2	1	1	1	1	965.2
2	1	1	1	1	1050.7
2	1	1	1	1	1110.1
2	1	1	1	1	1536.4
2	2	1	1	1	354.57
2	2	1	1	1	359.06
2	2	1	1	1	372.6
2	2	1	1	1	378.32
2	2	1	1	1	391.96
2	2	1	1	1	396.73
2	2	1	1	1	410.89
2	2	1	1	1	413.75
2	2	1	1	1	418.87
2	2	1	1	1	425.66
2	2	1	1	1	428.63
2	2	1	1	1	431.82
2	2	1	1	1	433.63
2	2	1	1	1	440.95
2	2	1	1	1	452.45
2	2	1	1	1	452.68
2	2	1	1	1	457.92
2	2	1	1	1	461.94
2	2	1	1	1	473.13
2	2	1	1	1	473.52
2	2	1	1	1	492.52
2	2	1	1	1	502.87
2	2	1	1	1	505.89
2	2	1	1	1	513.03
2	2	1	1	1	518.26
2	2	1	1	1	522.74
2	2	1	1	1	525.38
2	2	1	1	1	530.83
2	2	1	1	1	531.75
2	2	1	1	1	537.25
2	2	1	1	1	537.4
2	2	1	1	1	538.26
2	2	1	1	1	546.29
2	2	1	1	1	556.13
2	2	1	1	1	557.62
2	2	1	1	1	559.25
2	2	1	1	1	561.9
2	2	1	1	1	572.82
2	2	1	1	1	583.41
2	2	1	1	1	615.03
2	2	1	1	1	622.47
2	2	1	1	1	652.26
2	2	1	1	1	673.56
2	2	1	1	1	676.82
2	2	1	1	1	698.37
2	2	1	1	1	793.06
2	2	1	1	1	845.6
2	2	1	1	1	959.78
2	2	1	1	1	1220.2
2	3	1	1	1	307.14
2	3	1	1	1	312.97
2	3	1	1	1	322.31
2	3	1	1	1	388.93
2	3	1	1	1	400.68
2	3	1	1	1	406.28
2	3	1	1	1	412.95
2	3	1	1	1	414.74
2	3	1	1	1	436.44
2	3	1	1	1	437.61
2	3	1	1	1	442.64
2	3	1	1	1	449.33
2	3	1	1	1	453.41
2	3	1	1	1	456.01
2	3	1	1	1	467.18
2	3	1	1	1	467.3
2	3	1	1	1	468.19
2	3	1	1	1	472.7
2	3	1	1	1	479.79
2	3	1	1	1	488.71
2	3	1	1	1	491.29
2	3	1	1	1	499.1
2	3	1	1	1	500.05
2	3	1	1	1	504.23
2	3	1	1	1	517.32
2	3	1	1	1	524.26
2	3	1	1	1	534.16
2	3	1	1	1	541.62
2	3	1	1	1	544.64
2	3	1	1	1	544.73
2	3	1	1	1	554.07
2	3	1	1	1	554.8
2	3	1	1	1	555.36
2	3	1	1	1	560.96
2	3	1	1	1	561.8
2	3	1	1	1	583.48
2	3	1	1	1	586.51
2	3	1	1	1	613.71
2	3	1	1	1	624.84
2	3	1	1	1	640.18
2	3	1	1	1	646.31
2	3	1	1	1	649.02
2	3	1	1	1	652.03
2	3	1	1	1	661.93
2	3	1	1	1	692.67
2	3	1	1	1	698.89
2	3	1	1	1	712.86
2	3	1	1	1	733.14
2	3	1	1	1	813.22
2	3	1	1	1	846.46
2	3	1	1	1	860.63
2	3	1	1	1	872.72
2	3	1	1	1	971.5
2	3	1	1	1	1158.2
2	3	1	1	1	1398.3
2	3	1	1	1	1531.8
2	3	1	1	1	1554.3
2	3	1	1	1	1605
2	3	1	1	1	1822.3
2	4	1	1	1	318.64
2	4	1	1	1	320.03
2	4	1	1	1	320.15
2	4	1	1	1	321.56
2	4	1	1	1	325.3
2	4	1	1	1	330.3
2	4	1	1	1	342.1
2	4	1	1	1	345.74
2	4	1	1	1	350.47
2	4	1	1	1	352.07
2	4	1	1	1	353.38
2	4	1	1	1	355.43
2	4	1	1	1	355.93
2	4	1	1	1	360.82
2	4	1	1	1	361.54
2	4	1	1	1	370.42
