3600
101	3	2	1	1	1	452	0
101	3	2	2	12	1	504.41	0
101	3	2	3	1	1	447.91	0
101	3	2	4	5	1	588.37	0
101	3	2	5	8	1	473.35	0
101	3	2	6	1	1	718.45	1
101	3	2	7	1	1	592.5	1
101	3	2	8	3	1	608.92	0
101	3	2	9	3	1	336.42	0
101	3	2	10	1	1	376.85	1
101	3	2	11	3	1	507.71	0
101	3	2	12	5	1	613.11	0
101	3	2	13	12	1	316.56	0
101	3	2	14	3	1	959.09	0
101	3	2	15	5	0	682.82	0
101	3	2	16	5	1	548	0
101	3	2	17	8	1	544.25	0
101	3	2	18	10	1	705.28	0
101	3	2	19	8	1	419.17	0
101	3	2	20	10	1	387.17	0
101	3	2	21	5	1	448.68	0
101	3	2	22	5	1	702.01	0
101	3	2	23	12	1	587.75	0
101	3	2	24	3	1	411.96	0
101	3	2	25	1	1	355.94	0
101	3	2	26	12	1	392.82	0
101	3	2	27	5	1	575.89	0
101	3	2	28	3	1	610.41	0
101	3	2	29	12	1	462.88	0
101	3	2	30	1	1	452.48	0
101	3	2	31	5	1	1281	0
101	3	2	32	12	1	625.08	0
101	3	2	33	8	1	471.83	0
101	3	2	34	10	1	768.59	0
101	3	2	35	3	1	588.38	0
101	3	2	36	8	1	578.89	0
101	3	2	37	5	1	383.71	0
101	3	2	38	3	1	575.5	0
101	3	2	39	5	1	517.98	0
101	3	2	40	10	1	539.49	0
101	3	2	41	12	1	635.91	0
101	3	2	42	1	1	548.23	0
101	3	2	43	3	1	521.46	0
101	3	2	44	8	1	364.29	0
101	3	2	45	8	1	406.62	0
101	3	2	46	10	1	537.07	0
101	3	2	47	8	1	481.19	0
101	3	2	48	10	1	509.16	0
101	3	2	49	8	1	710.18	0
101	3	2	50	10	0	739.15	0
101	3	2	51	5	1	721.15	0
101	3	2	52	8	1	453.07	0
101	3	2	53	1	1	543.31	0
101	3	2	54	8	1	346.42	0
101	3	2	55	10	0	976.58	0
101	3	2	56	12	1	679.15	0
101	3	2	57	1	0	866.85	0
101	3	2	58	10	1	322.36	0
101	3	2	59	1	1	460.98	0
101	3	2	60	5	1	839.93	0
101	3	2	61	1	1	585.46	0
101	3	2	62	5	1	600.86	0
101	3	2	63	5	1	531.48	0
101	3	2	64	5	1	895.76	0
101	3	2	65	1	1	412.67	0
101	3	2	66	12	1	421.11	0
101	3	2	67	8	0	587.64	0
101	3	2	68	12	1	546.7	0
101	3	2	69	10	1	521.6	0
101	3	2	70	12	1	611.14	0
101	3	2	71	1	1	528.05	0
101	3	2	72	8	1	383.17	0
101	3	2	73	3	1	476.66	0
101	3	2	74	8	1	527.25	0
101	3	2	75	12	1	491.91	0
101	3	2	76	12	1	829.46	0
101	3	2	77	10	1	718.35	0
101	3	2	78	12	1	444.23	0
101	3	2	79	3	1	334.69	0
101	3	2	80	12	1	625.94	0
101	3	2	81	10	1	557.12	0
101	3	2	82	5	1	605.83	0
101	3	2	83	5	1	480.75	0
101	3	2	84	8	1	608.6	0
101	3	2	85	12	1	396.04	0
101	3	2	86	10	0	846.81	0
101	3	2	87	1	1	388.47	0
101	3	2	88	10	1	352.05	0
101	3	2	89	3	1	341.04	0
101	3	2	90	10	1	395.75	0
101	3	2	91	3	1	587.16	0
101	3	2	92	10	1	553.62	0
101	3	2	93	3	1	390.44	0
101	3	2	94	1	1	426.72	0
101	3	2	95	8	1	920.62	0
101	3	2	96	5	1	479.8	0
101	3	2	97	8	1	624.27	0
101	3	2	98	8	1	1354.5	0
101	3	2	99	1	1	712.08	0
101	3	2	100	10	1	452.21	0
101	3	2	101	3	1	656.09	0
101	3	2	102	8	1	874.78	0
101	3	2	103	3	1	1278.3	0
101	3	2	104	10	1	640.68	0
101	3	2	105	12	1	421.92	0
101	3	2	106	12	1	346.15	0
101	3	2	107	5	1	459.39	0
101	3	2	108	3	1	618.83	0
101	3	2	109	10	1	524.79	0
101	3	2	110	1	1	556.15	0
101	3	2	111	12	1	528.05	0
101	3	2	112	10	1	582.95	0
101	3	2	113	1	1	425.75	0
101	3	2	114	3	1	455.72	0
101	3	2	115	1	1	600.1	0
101	3	2	116	5	1	535.02	0
101	3	2	117	12	1	490.68	0
101	3	2	118	3	1	553.84	0
101	3	2	119	3	1	507.33	0
101	3	2	120	8	1	738.92	0
101	4	2	1	9	1	446.9	1
101	4	2	2	7	1	602.06	0
101	4	2	3	9	1	737.93	0
101	4	2	4	4	1	509.43	1
101	4	2	5	2	1	734.04	0
101	4	2	6	11	1	538.25	0
101	4	2	7	4	1	583.49	0
101	4	2	8	4	1	343.1	0
101	4	2	9	2	1	500.28	0
101	4	2	10	2	1	508.76	0
101	4	2	11	2	1	623.21	0
101	4	2	12	7	1	1153.2	0
101	4	2	13	4	0	711.06	0
101	4	2	14	7	1	916.01	0
101	4	2	15	11	0	717.85	0
101	4	2	16	6	0	567.61	0
101	4	2	17	6	1	710.6	0
101	4	2	18	11	1	675.43	0
101	4	2	19	11	1	514.58	0
101	4	2	20	11	1	379.03	0
101	4	2	21	9	1	610.75	0
101	4	2	22	9	1	268.76	0
101	4	2	23	11	1	604.72	0
101	4	2	24	2	1	461.52	0
101	4	2	25	7	1	526.49	0
101	4	2	26	7	1	644.65	0
101	4	2	27	4	1	376.18	0
101	4	2	28	9	1	351.08	0
101	4	2	29	4	1	409.81	0
101	4	2	30	11	1	431.63	0
101	4	2	31	6	1	591.44	0
101	4	2	32	11	1	544.49	0
101	4	2	33	9	1	357.05	0
101	4	2	34	11	1	371.17	0
101	4	2	35	9	1	521.42	0
101	4	2	36	7	1	460.27	1
101	4	2	37	4	1	643.34	0
101	4	2	38	6	1	518.83	0
101	4	2	39	7	1	431.13	0
101	4	2	40	6	1	657.85	0
101	4	2	41	4	1	619.17	0
101	4	2	42	9	1	473.94	0
101	4	2	43	4	1	457.59	0
101	4	2	44	2	1	538.13	0
101	4	2	45	7	1	495.71	0
101	4	2	46	7	1	816.99	0
101	4	2	47	2	1	631.9	0
101	4	2	48	11	1	538.22	0
101	4	2	49	7	1	423.13	0
101	4	2	50	4	1	997.43	0
101	4	2	51	2	1	429.33	0
101	4	2	52	7	1	424.13	0
101	4	2	53	9	1	546.15	0
101	4	2	54	7	1	424.7	0
101	4	2	55	7	1	482.2	0
101	4	2	56	9	1	384.6	0
101	4	2	57	6	0	632.78	0
101	4	2	58	4	1	444.22	0
101	4	2	59	2	1	564.84	0
101	4	2	60	2	1	391.92	0
101	4	2	61	4	1	368.84	0
101	4	2	62	7	1	586.41	0
101	4	2	63	4	1	467.76	0
101	4	2	64	4	1	289.58	0
101	4	2	65	7	0	796.71	0
101	4	2	66	6	0	656.15	0
101	4	2	67	11	1	359.34	0
101	4	2	68	9	1	505.25	0
101	4	2	69	6	1	1542.3	0
101	4	2	70	2	1	622.05	0
101	4	2	71	2	1	907.61	0
101	4	2	72	11	1	543.66	0
101	4	2	73	2	1	494.43	0
101	4	2	74	11	1	386.37	0
101	4	2	75	4	1	484.6	0
101	4	2	76	7	1	474.27	0
101	4	2	77	11	1	528.3	0
101	4	2	78	4	1	652.94	0
101	4	2	79	11	1	400.29	0
101	4	2	80	4	1	658.31	0
101	4	2	81	9	1	448.11	0
101	4	2	82	4	1	406.85	0
101	4	2	83	9	1	383.44	0
101	4	2	84	9	1	446.98	0
101	4	2	85	6	1	842.49	0
101	4	2	86	9	1	373.5	0
101	4	2	87	6	1	666.4	0
101	4	2	88	9	1	799.41	0
101	4	2	89	9	1	322.71	0
101	4	2	90	2	1	508.64	0
101	4	2	91	11	1	533.91	0
101	4	2	92	4	1	397.07	0
101	4	2	93	6	0	521.15	0
101	4	2	94	6	1	763.2	0
101	4	2	95	9	1	488.97	0
101	4	2	96	2	1	709.78	0
101	4	2	97	6	0	555.43	0
101	4	2	98	2	1	445.52	0
101	4	2	99	6	0	601.76	0
101	4	2	100	7	1	995.44	0
101	4	2	101	6	0	785.77	0
101	4	2	102	7	1	913.63	0
101	4	2	103	6	1	695.59	0
101	4	2	104	2	1	457.75	0
101	4	2	105	6	1	1787.8	0
101	4	2	106	2	1	595.03	0
101	4	2	107	6	0	625.67	0
101	4	2	108	11	1	553.34	0
101	4	2	109	2	1	531.75	0
101	4	2	110	11	1	351.8	0
101	4	2	111	7	1	517.73	0
101	4	2	112	11	1	340.33	0
101	4	2	113	9	1	454.05	0
101	4	2	114	4	1	430.78	0
101	4	2	115	7	1	417.12	0
101	4	2	116	6	1	400.14	0
101	4	2	117	11	1	411.28	0
101	4	2	118	9	1	376.98	0
101	4	2	119	6	1	673.77	0
101	4	2	120	2	1	356.09	0
101	5	2	1	2	0	586.11	1
101	5	2	2	3	0	1049.7	0
101	5	2	3	1	1	752.08	0
101	5	2	4	4	1	555.18	0
101	5	2	5	12	1	450.09	0
101	5	2	6	1	1	549.35	0
101	5	2	7	5	0	605.62	0
101	5	2	8	12	1	502.76	0
101	5	2	9	12	1	434.53	0
101	5	2	10	8	1	573.65	0
101	5	2	11	10	1	588.18	0
101	5	2	12	1	1	463.16	0
101	5	2	13	11	1	428.24	1
101	5	2	14	10	0	514.23	0
101	5	2	15	6	0	854.59	0
101	5	2	16	10	1	352.49	0
101	5	2	17	7	1	463.34	0
101	5	2	18	12	1	491.89	0
101	5	2	19	9	1	567.09	0
101	5	2	20	12	1	415.66	0
101	5	2	21	12	1	348.52	0
101	5	2	22	6	1	782.97	0
101	5	2	23	7	1	662.92	1
101	5	2	24	3	1	507.17	0
101	5	2	25	9	1	490.9	0
101	5	2	26	4	1	979.6	0
101	5	2	27	6	0	575.53	0
101	5	2	28	4	1	657.36	0
101	5	2	29	2	1	587.84	0
101	5	2	30	11	1	389.77	0
101	5	2	31	2	1	476.81	0
101	5	2	32	10	1	531.7	0
101	5	2	33	4	1	590.46	0
101	5	2	34	3	1	695.52	0
101	5	2	35	8	1	360.25	0
101	5	2	36	11	1	550.08	0
101	5	2	37	8	1	453.82	0
101	5	2	38	9	0	643.11	0
101	5	2	39	3	1	460.82	0
101	5	2	40	5	0	516.27	0
101	5	2	41	11	1	438.47	0
101	5	2	42	7	1	622.82	0
101	5	2	43	7	1	613.17	0
101	5	2	44	8	1	675.28	0
101	5	2	45	5	1	524.41	0
101	5	2	46	3	0	705.58	0
101	5	2	47	7	1	469.04	0
101	5	2	48	1	1	677.18	0
101	5	2	49	9	1	649.48	0
101	5	2	50	8	0	723.52	0
101	5	2	51	12	1	455.21	0
101	5	2	52	10	1	491.43	0
101	5	2	53	12	1	375.06	0
101	5	2	54	6	1	468.33	0
101	5	2	55	8	1	616.02	0
101	5	2	56	10	0	746.93	1
101	5	2	57	5	1	809.9	0
101	5	2	58	5	1	957.12	0
101	5	2	59	9	1	691.35	0
101	5	2	60	5	1	911.67	0
101	5	2	61	2	1	550.06	0
101	5	2	62	5	0	518.57	0
101	5	2	63	2	0	502.97	0
101	5	2	64	1	1	688.71	0
101	5	2	65	12	1	386.3	0
101	5	2	66	4	1	447.05	0
101	5	2	67	11	1	640.79	0
101	5	2	68	6	1	804.68	0
101	5	2	69	6	0	561.5	0
101	5	2	70	10	1	621.4	0
101	5	2	71	2	1	561.11	0
101	5	2	72	2	1	544.41	0
101	5	2	73	10	1	504.22	0
101	5	2	74	9	1	433.56	0
101	5	2	75	6	1	1980.9	0
101	5	2	76	1	1	388.54	0
101	5	2	77	9	1	446.72	0
101	5	2	78	1	1	680.32	0
101	5	2	79	2	1	445.15	0
101	5	2	80	11	1	504.99	0
101	5	2	81	3	1	347.49	0
101	5	2	82	11	1	448.79	0
101	5	2	83	4	1	472.59	0
101	5	2	84	9	1	498.85	0
101	5	2	85	8	0	878.16	0
101	5	2	86	3	0	905.57	0
101	5	2	87	11	1	658.92	0
101	5	2	88	2	1	643.03	0
101	5	2	89	6	0	659.38	0
101	5	2	90	1	1	602.99	0
101	5	2	91	8	1	482.85	0
101	5	2	92	5	1	397.97	0
101	5	2	93	3	1	939.41	0
101	5	2	94	1	1	428.5	0
101	5	2	95	7	1	472.95	0
101	5	2	96	8	1	631.76	0
101	5	2	97	5	1	433.59	0
101	5	2	98	6	0	559.53	0
101	5	2	99	4	1	639.42	0
101	5	2	100	4	1	593.83	0
101	5	2	101	11	1	487.78	0
101	5	2	102	3	1	619.15	0
101	5	2	103	8	1	718	0
101	5	2	104	3	1	554.1	0
101	5	2	105	7	1	431.01	0
101	5	2	106	4	1	520.87	0
101	5	2	107	7	1	516.83	0
101	5	2	108	6	0	739.06	0
101	5	2	109	7	1	568.07	0
101	5	2	110	7	1	636.28	0
101	5	2	111	10	1	521.51	0
101	5	2	112	2	1	463.62	0
101	5	2	113	11	1	1006	0
101	5	2	114	10	0	934.7	0
101	5	2	115	5	1	650.11	0
101	5	2	116	9	1	435.08	0
101	5	2	117	4	1	572.19	0
101	5	2	118	1	0	961.48	0
101	5	2	119	9	1	424.43	0
101	5	2	120	12	1	527.71	1
101	5	2	1	1	1	635.9	0
101	5	2	2	3	1	515.55	0
101	5	2	3	4	1	380.54	0
101	5	2	4	3	1	554.1	0
101	5	2	5	1	1	995.4	0
101	5	2	6	7	1	513.16	0
101	5	2	7	5	1	408.7	0
101	5	2	8	6	0	586.83	0
101	5	2	9	10	1	439.36	0
101	5	2	10	3	1	334.04	0
101	5	2	11	6	0	450.49	0
101	5	2	12	8	1	664.33	0
101	5	2	13	8	1	408.94	0
101	5	2	14	4	1	1030.4	0
101	5	2	15	4	1	508.72	0
101	5	2	16	12	1	518.69	0
101	5	2	17	6	1	472.24	0
101	5	2	18	3	1	649.2	0
101	5	2	19	11	1	356.66	0
101	5	2	20	6	1	739.27	0
101	5	2	21	9	1	427.37	0
101	5	2	22	9	1	594.88	0
101	5	2	23	1	1	464.43	0
101	5	2	24	4	1	654.07	0
101	5	2	25	12	1	380.18	0
101	5	2	26	8	1	487.38	0
101	5	2	27	3	1	428.82	0
101	5	2	28	5	0	568.88	0
101	5	2	29	7	1	816.98	0
101	5	2	30	6	1	656.6	0
101	5	2	31	8	1	369.72	0
101	5	2	32	11	1	547.96	0
101	5	2	33	10	1	598.32	0
101	5	2	34	9	1	628.86	1
101	5	2	35	2	1	479.91	0
101	5	2	36	2	1	436.72	0
101	5	2	37	11	1	430.36	0
101	5	2	38	1	1	536.93	0
101	5	2	39	7	1	457.17	0
101	5	2	40	3	1	487.67	0
101	5	2	41	2	1	665.18	0
101	5	2	42	4	1	733.29	0
101	5	2	43	4	1	711.2	0
101	5	2	44	9	1	475.64	0
101	5	2	45	6	1	670.81	0
101	5	2	46	11	1	518.36	0
101	5	2	47	9	1	696.52	0
101	5	2	48	5	1	593.73	0
101	5	2	49	2	1	540.29	0
101	5	2	50	4	1	504.69	0
101	5	2	51	8	1	496.92	0
101	5	2	52	1	1	432.78	0
101	5	2	53	12	1	516.78	0
101	5	2	54	11	1	445.73	0
101	5	2	55	5	1	592.19	0
101	5	2	56	5	1	377.33	0
101	5	2	57	11	1	464.32	0
101	5	2	58	8	1	432.3	0
101	5	2	59	5	1	587.17	0
101	5	2	60	1	1	591.43	0
101	5	2	61	4	1	871.58	0
101	5	2	62	12	1	463.7	1
101	5	2	63	11	1	352.78	0
101	5	2	64	12	1	786.53	0
101	5	2	65	12	1	749.77	0
101	5	2	66	4	1	759.74	0
101	5	2	67	12	1	749.5	0
101	5	2	68	2	1	446.93	0
101	5	2	69	3	1	679.72	0
101	5	2	70	11	1	406.82	0
101	5	2	71	12	1	453.42	0
101	5	2	72	7	0	525.51	0
101	5	2	73	10	1	838.87	0
101	5	2	74	1	1	955.85	0
101	5	2	75	5	0	528.18	0
101	5	2	76	12	1	310.91	0
101	5	2	77	5	1	544.94	0
101	5	2	78	6	1	740.21	0
101	5	2	79	11	1	568.15	0
101	5	2	80	8	1	665.48	0
101	5	2	81	9	1	438.49	0
101	5	2	82	11	1	540.69	0
101	5	2	83	2	1	363.18	0
101	5	2	84	2	1	570.12	0
101	5	2	85	10	1	535.86	0
101	5	2	86	8	1	718.26	0
101	5	2	87	9	1	553.9	0
101	5	2	88	6	1	480.79	0
101	5	2	89	9	1	844.53	0
101	5	2	90	7	1	626.45	0
101	5	2	91	1	1	330.33	0
101	5	2	92	7	1	468.72	0
