101,1,0,1,2,1,1,8,6,8,6,4,2,1,0,1.939
101,1,0,1,2,1,2,4,6,8,4,4,1,1,1,1.0955
101,1,0,1,2,1,3,6,6,8,5,4,1,1,1,0.6776
101,1,0,1,2,1,4,12,6,8,8,4,2,2,1,1.1032
101,1,0,1,2,1,5,6,6,8,5,4,1,1,1,0.77789
101,1,0,1,2,1,6,8,6,8,6,4,2,2,1,1.1577
101,1,0,1,2,1,7,6,6,8,5,4,1,1,1,0.86181
101,1,0,1,2,1,8,12,6,8,8,4,2,2,1,0.7797
101,1,0,1,2,1,9,2,6,8,3,4,1,1,1,0.63703
101,1,0,1,2,1,10,2,6,8,3,4,1,1,1,0.64336
101,1,0,1,2,1,11,10,6,8,7,4,2,2,1,0.56658
101,1,0,1,2,1,12,2,6,8,3,4,1,1,1,0.62571
101,1,0,1,2,1,13,12,6,8,8,4,2,2,1,0.71106
101,1,0,1,2,1,14,10,6,8,7,4,2,2,1,1.2455
101,1,0,1,2,1,15,10,6,8,7,4,2,2,1,0.58288
101,1,0,1,2,1,16,6,6,8,5,4,1,1,1,0.49165
101,1,0,1,2,1,17,4,6,8,4,4,1,1,1,0.41986
101,1,0,1,2,1,18,4,6,8,4,4,1,1,1,0.57817
101,1,0,1,2,1,19,4,6,8,4,4,1,1,1,0.38529
101,1,0,1,2,1,20,10,6,8,7,4,2,2,1,0.58084
101,1,0,1,2,1,21,8,6,8,6,4,2,2,1,0.98327
101,1,0,1,2,1,22,12,6,8,8,4,2,2,1,0.75116
101,1,0,1,2,1,23,8,6,8,6,4,2,1,0,1.2829
101,1,0,1,2,1,24,2,6,8,3,4,1,1,1,0.51291
101,1,0,1,2,0,1,6,6,8,5,4,1,2,0,1.4685
101,1,0,1,2,0,2,2,6,8,3,4,1,1,1,0.44195
101,1,0,1,2,0,3,6,6,8,5,4,1,2,0,0.94444
101,1,0,1,2,0,4,10,6,8,7,4,2,2,1,0.59225
101,1,0,1,2,0,5,4,6,8,4,4,1,1,1,0.54418
101,1,0,1,2,0,6,2,6,8,3,4,1,1,1,0.8295
101,1,0,1,2,0,7,4,6,8,4,4,1,1,1,0.56667
101,1,0,1,2,0,8,10,6,8,7,4,2,2,1,0.57486
101,1,0,1,2,0,9,6,6,8,5,4,1,1,1,0.84002
101,1,0,1,2,0,10,4,6,8,4,4,1,1,1,0.71781
101,1,0,1,2,0,11,8,6,8,6,4,2,2,1,0.68032
101,1,0,1,2,0,12,4,6,8,4,4,1,1,1,0.41586
101,1,0,1,2,0,13,8,6,8,6,4,2,2,1,0.92288
101,1,0,1,2,0,14,2,6,8,3,4,1,1,1,0.76235
101,1,0,1,2,0,15,10,6,8,7,4,2,2,1,0.54236
101,1,0,1,2,0,16,2,6,8,3,4,1,1,1,0.4536
101,1,0,1,2,0,17,12,6,8,8,4,2,2,1,0.82989
101,1,0,1,2,0,18,6,6,8,5,4,1,1,1,0.59765
101,1,0,1,2,0,19,6,6,8,5,4,1,1,1,0.63407
101,1,0,1,2,0,20,8,6,8,6,4,2,2,1,1.5587
101,1,0,1,2,0,21,2,6,8,3,4,1,1,1,0.55672
101,1,0,1,2,0,22,4,6,8,4,4,1,1,1,0.56449
101,1,0,1,2,0,23,2,6,8,3,4,1,1,1,0.84433
101,1,0,1,2,0,24,4,6,8,4,4,1,1,1,0.73348
101,1,0,1,2,0,25,10,6,8,7,4,2,2,1,0.53376
101,1,0,1,2,0,26,8,6,8,6,4,2,2,1,0.71895
101,1,0,1,2,0,27,10,6,8,7,4,2,2,1,1.1797
101,1,0,1,2,0,28,10,6,8,7,4,2,2,1,0.43528
101,1,0,1,2,0,29,4,6,8,4,4,1,1,1,0.4191
101,1,0,1,2,0,30,4,6,8,4,4,1,1,1,0.45954
101,1,0,1,2,0,31,10,6,8,7,4,2,2,1,0.54962
101,1,0,1,2,0,32,12,6,8,8,4,2,2,1,0.75348
101,1,0,1,2,0,33,8,6,8,6,4,2,1,0,1.1671
101,1,0,1,2,0,34,10,6,8,7,4,2,2,1,0.56197
101,1,0,1,2,0,35,4,6,8,4,4,1,1,1,0.39901
101,1,0,1,2,0,36,8,6,8,6,4,2,2,1,1.7918
101,1,0,1,2,0,37,4,6,8,4,4,1,1,1,0.51003
101,1,0,1,2,0,38,12,6,8,8,4,2,2,1,0.48071
101,1,0,1,2,0,39,12,6,8,8,4,2,2,1,0.53338
101,1,0,1,2,0,40,6,6,8,5,4,1,1,1,0.96998
101,1,0,1,2,0,41,12,6,8,8,4,2,2,1,0.64211
101,1,0,1,2,0,42,10,6,8,7,4,2,2,1,0.97903
101,1,0,1,2,0,43,8,6,8,6,4,2,1,0,1.0479
101,1,0,1,2,0,44,8,6,8,6,4,2,2,1,0.63228
101,1,0,1,2,0,45,10,6,8,7,4,2,2,1,1.1779
101,1,0,1,2,0,46,6,6,8,5,4,1,1,1,0.66282
101,1,0,1,2,0,47,8,6,8,6,4,2,2,1,0.86721
101,1,0,1,2,0,48,2,6,8,3,4,1,1,1,0.60533
101,1,0,1,2,0,49,2,6,8,3,4,1,1,1,0.4636
101,1,0,1,2,0,50,12,6,8,8,4,2,2,1,0.54114
101,1,0,1,2,0,51,4,6,8,4,4,1,1,1,0.51008
101,1,0,1,2,0,52,12,6,8,8,4,2,2,1,0.6705
101,1,0,1,2,0,53,10,6,8,7,4,2,2,1,0.86186
101,1,0,1,2,0,54,12,6,8,8,4,2,2,1,0.4363
101,1,0,1,2,0,55,8,6,8,6,4,2,1,0,2.5125
101,1,0,1,2,0,56,2,6,8,3,4,1,1,1,0.4663
101,1,0,1,2,0,57,6,6,8,5,4,1,1,1,1.2996
101,1,0,1,2,0,58,6,6,8,5,4,1,1,1,0.69215
