102,1,0,5,4,1,1,11,6,6,8,4,2,2,1,0.76193
102,1,0,5,4,1,2,2,6,8,3,4,1,1,1,0.68246
102,1,0,5,4,1,3,4,6,8,4,4,1,1,1,0.62522
102,1,0,5,4,1,4,9,6,6,7,4,2,2,1,0.70246
102,1,0,5,4,1,5,9,6,6,7,4,2,2,1,0.47523
102,1,0,5,4,1,6,7,6,6,6,4,2,2,1,1.1327
102,1,0,5,4,1,7,4,6,8,4,4,1,1,1,0.64617
102,1,0,5,4,1,8,4,6,8,4,4,1,1,1,0.8181
102,1,0,5,4,1,9,6,6,8,5,4,1,1,1,0.45051
102,1,0,5,4,1,10,11,6,6,8,4,2,2,1,0.46265
102,1,0,5,4,1,11,7,6,6,6,4,2,1,0,1.5063
102,1,0,5,4,1,12,11,6,6,8,4,2,2,1,0.41903
102,1,0,5,4,1,13,7,6,6,6,4,2,1,0,0.67361
102,1,0,5,4,1,14,7,6,6,6,4,2,2,1,0.43544
102,1,0,5,4,1,15,6,6,8,5,4,1,1,1,0.62473
102,1,0,5,4,1,16,9,6,6,7,4,2,2,1,0.3799
102,1,0,5,4,1,17,9,6,6,7,4,2,2,1,0.37018
102,1,0,5,4,1,18,2,6,8,3,4,1,1,1,1.0225
102,1,0,5,4,1,19,2,6,8,3,4,1,1,1,0.44067
102,1,0,5,4,1,20,6,6,8,5,4,1,1,1,0.63768
102,1,0,5,4,1,21,11,6,6,8,4,2,2,1,0.36826
102,1,0,5,4,1,22,6,6,8,5,4,1,1,1,0.44434
102,1,0,5,4,1,23,2,6,8,3,4,1,1,1,0.4051
102,1,0,5,4,1,24,4,6,8,4,4,1,1,1,0.37824
102,1,0,5,4,0,1,11,6,6,8,4,2,2,1,0.48026
102,1,0,5,4,0,2,4,6,8,4,4,1,1,1,0.36409
102,1,0,5,4,0,3,2,6,8,3,4,1,1,1,0.36836
102,1,0,5,4,0,4,7,6,6,6,4,2,2,1,0.53228
102,1,0,5,4,0,5,9,6,6,7,4,2,2,1,0.41606
102,1,0,5,4,0,6,11,6,6,8,4,2,2,1,0.76593
102,1,0,5,4,0,7,6,6,8,5,4,1,1,1,0.436
102,1,0,5,4,0,8,6,6,8,5,4,1,1,1,0.44862
102,1,0,5,4,0,9,9,6,6,7,4,2,2,1,0.34598
102,1,0,5,4,0,10,7,6,6,6,4,2,1,0,1.0746
102,1,0,5,4,0,11,4,6,8,4,4,1,1,1,0.41502
102,1,0,5,4,0,12,6,6,8,5,4,1,1,1,0.48158
102,1,0,5,4,0,13,2,6,8,3,4,1,1,1,0.41823
102,1,0,5,4,0,14,2,6,8,3,4,1,1,1,0.44782
102,1,0,5,4,0,15,9,6,6,7,4,2,2,1,0.39222
102,1,0,5,4,0,16,6,6,8,5,4,1,1,1,0.39822
102,1,0,5,4,0,17,4,6,8,4,4,1,1,1,0.40575
102,1,0,5,4,0,18,6,6,8,5,4,1,1,1,0.36909
102,1,0,5,4,0,19,4,6,8,4,4,1,1,1,0.36956
102,1,0,5,4,0,20,7,6,6,6,4,2,2,1,1.3963
102,1,0,5,4,0,21,6,6,8,5,4,1,1,1,0.40052
102,1,0,5,4,0,22,9,6,6,7,4,2,2,1,1.0367
102,1,0,5,4,0,23,4,6,8,4,4,1,1,1,0.32441
102,1,0,5,4,0,24,2,6,8,3,4,1,1,1,0.32702
102,1,0,5,4,0,25,7,6,6,6,4,2,2,1,0.57298
102,1,0,5,4,0,26,6,6,8,5,4,1,1,1,0.43892
102,1,0,5,4,0,27,9,6,6,7,4,2,2,1,0.38338
102,1,0,5,4,0,28,6,6,8,5,4,1,1,1,0.39636
102,1,0,5,4,0,29,11,6,6,8,4,2,2,1,0.38527
102,1,0,5,4,0,30,9,6,6,7,4,2,2,1,0.32259
102,1,0,5,4,0,31,11,6,6,8,4,2,2,1,0.32936
102,1,0,5,4,0,32,11,6,6,8,4,2,2,1,0.31292
102,1,0,5,4,0,33,4,6,8,4,4,1,1,1,0.36116
102,1,0,5,4,0,34,2,6,8,3,4,1,1,1,0.36311
102,1,0,5,4,0,35,9,6,6,7,4,2,2,1,0.32761
102,1,0,5,4,0,36,6,6,8,5,4,1,1,1,0.34055
102,1,0,5,4,0,37,6,6,8,5,4,1,1,1,0.70323
102,1,0,5,4,0,38,9,6,6,7,4,2,2,1,0.322
102,1,0,5,4,0,39,7,6,6,6,4,2,2,1,0.9976
102,1,0,5,4,0,40,9,6,6,7,4,2,2,1,0.31842
102,1,0,5,4,0,41,11,6,6,8,4,2,2,1,0.34116
102,1,0,5,4,0,42,11,6,6,8,4,2,2,1,0.3414
102,1,0,5,4,0,43,7,6,6,6,4,2,2,1,0.96774
102,1,0,5,4,0,44,2,6,8,3,4,1,1,1,0.37417
102,1,0,5,4,0,45,2,6,8,3,4,1,1,1,0.4413
102,1,0,5,4,0,46,7,6,6,6,4,2,2,1,0.88237
102,1,0,5,4,0,47,2,6,8,3,4,1,1,1,0.37902
102,1,0,5,4,0,48,4,6,8,4,4,1,1,1,0.43053
102,1,0,5,4,0,49,4,6,8,4,4,1,1,1,0.32946
102,1,0,5,4,0,50,7,6,6,6,4,2,2,1,0.72745
102,1,0,5,4,0,51,11,6,6,8,4,2,2,1,0.32622
102,1,0,5,4,0,52,7,6,6,6,4,2,2,1,0.66512
102,1,0,5,4,0,53,4,6,8,4,4,1,1,1,0.32475
102,1,0,5,4,0,54,6,6,8,5,4,1,1,1,0.34608
102,1,0,5,4,0,55,9,6,6,7,4,2,2,1,0.45856
102,1,0,5,4,0,56,9,6,6,7,4,2,2,1,0.33662
102,1,0,5,4,0,57,11,6,6,8,4,2,2,1,0.33513
102,1,0,5,4,0,58,11,6,6,8,4,2,2,1,0.3064
102,1,0,5,4,0,59,6,6,8,5,4,1,1,1,0.59488
