103,1,6,3,1,1,1,20,8,1,1,1,1.0257
103,1,6,3,1,2,8,80,10,2,2,1,1.3216
103,1,6,3,1,3,10,100,10,2,2,1,0.4767
103,1,6,3,1,4,3,40,8,1,1,1,0.94859
103,1,6,3,1,5,12,120,10,2,2,1,0.57067
103,1,6,3,1,6,10,100,10,2,2,1,0.57388
103,1,6,3,1,7,12,120,10,2,2,1,1.184
103,1,6,3,1,8,8,80,10,2,2,1,0.80546
103,1,6,3,1,9,12,120,10,2,2,1,1.4979
103,1,6,3,1,10,12,120,10,2,2,1,0.59428
103,1,6,3,1,11,1,20,8,1,1,1,0.58626
103,1,6,3,1,12,5,60,8,1,1,1,0.48498
103,1,6,3,1,13,8,80,10,2,2,1,1.231
103,1,6,3,1,14,10,100,10,2,2,1,1.2582
103,1,6,3,1,15,3,40,8,1,1,1,0.70445
103,1,6,3,1,16,5,60,8,1,1,1,1.2198
103,1,6,3,1,17,1,20,8,1,1,1,1.2813
103,1,6,3,1,18,5,60,8,1,1,1,1.8305
103,1,6,3,1,19,10,100,10,2,2,1,3.1269
103,1,6,3,1,20,8,80,10,2,2,1,3.9745
103,1,6,3,1,21,1,20,8,1,1,1,1.823
103,1,6,3,1,22,3,40,8,1,1,1,0.83801
103,1,6,3,1,23,5,60,8,1,1,1,1.8225
103,1,6,3,1,24,3,40,8,1,1,1,0.8326
103,1,6,3,0,1,1,20,8,1,1,1,0.66583
103,1,6,3,0,2,12,120,10,2,2,1,1.0143
103,1,6,3,0,3,8,80,10,2,2,1,1.2179
103,1,6,3,0,4,10,100,10,2,2,1,1.5329
103,1,6,3,0,5,10,100,10,2,2,1,3.4388
103,1,6,3,0,6,5,60,8,1,1,1,1.597
103,1,6,3,0,7,8,80,10,2,2,1,3.065
103,1,6,3,0,8,3,40,8,1,1,1,1.7979
103,1,6,3,0,9,3,40,8,1,1,1,0.97584
103,1,6,3,0,10,10,100,10,2,2,1,1.8975
103,1,6,3,0,11,5,60,8,1,1,1,1.6526
103,1,6,3,0,12,1,20,8,1,1,1,1.921
103,1,6,3,0,13,12,120,10,2,2,1,2.9662
